character_skill_key	effect_key	level	effect_scope	value
3k_main_skill_special_ability_wood_unexpected_strike	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_unexpected_strike	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_unexpected_strike	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_unexpected_strike	3k_main_skill_unexpected_strike	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_brawn_of_yangan	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_brawn_of_yangan	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_brawn_of_yangan	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_brawn_of_yangan	3k_main_skill_brawn_of_yangan	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_mercy_of_the_forest	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_mercy_of_the_forest	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_mercy_of_the_forest	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_mercy_of_the_forest	3k_main_skill_mercy_of_the_forest	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_tiger_suppression	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_tiger_suppression	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_tiger_suppression	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_tiger_suppression	3k_main_skill_tiger_suppression	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_persistent_combat	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_persistent_combat	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_persistent_combat	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_persistent_combat	3k_main_skill_persistent_combat	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_victory_or_death	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_victory_or_death	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_victory_or_death	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_victory_or_death	3k_main_skill_victory_or_death	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_champion_of_xiliang	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_champion_of_xiliang	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_champion_of_xiliang	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_champion_of_xiliang	3k_main_skill_champion_of_xiliang	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_coffin_march	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_coffin_march	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	8.0000
3k_main_skill_special_ability_wood_coffin_march	3k_main_skill_coffin_march	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_demigod_of_war	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_demigod_of_war	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_demigod_of_war	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_demigod_of_war	3k_main_skill_demigod_of_war	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_avenge	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_avenge	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_avenge	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_avenge	3k_main_skill_avenge	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_youthful_vigor	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_youthful_vigor	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_youthful_vigor	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_youthful_vigor	3k_main_skill_youthful_vigor	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_lucky_pearl	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_lucky_pearl	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_lucky_pearl	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_lucky_pearl	3k_main_skill_lucky_pearl	1	character_to_character_own	1.0000
3k_main_skill_special_ability_fire_tiger_son	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_fire_tiger_son	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_tiger_son	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_tiger_son	3k_main_skill_tiger_son	1	character_to_character_own	1.0000
3k_main_skill_special_ability_fire_thunderous_bellow	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_fire_thunderous_bellow	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_thunderous_bellow	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_thunderous_bellow	3k_main_skill_thunderous_bellow	1	character_to_character_own	1.0000
3k_main_skill_special_ability_fire_blood_flower	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_fire_blood_flower	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_blood_flower	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_blood_flower	3k_main_skill_blood_flower	1	character_to_character_own	1.0000
3k_main_skill_special_ability_fire_concentrated_strikes	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_fire_concentrated_strikes	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_concentrated_strikes	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_concentrated_strikes	3k_main_skill_concentrated_strikes	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_tantrum	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_tantrum	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_tantrum	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_tantrum	3k_main_skill_tantrum	1	character_to_character_own	1.0000
3k_main_skill_special_ability_earth_tyrants_gaze	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_earth_tyrants_gaze	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_earth_tyrants_gaze	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_earth_tyrants_gaze	3k_main_skill_tyrants_gaze	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_shadow_of_the_black_mountain	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_shadow_of_the_black_mountain	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_shadow_of_the_black_mountain	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_shadow_of_the_black_mountain	3k_main_skill_shadow_of_the_black_mountain	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_fatal_attraction	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_fatal_attraction	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_fatal_attraction	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_fatal_attraction	3k_main_skill_fatal_attraction	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_lament	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_lament	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_lament	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_lament	3k_main_skill_lament	1	character_to_character_own	1.0000
3k_mtu_skill_special_ability_water_one_armed_rage	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_mtu_skill_special_ability_water_one_armed_rage	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_mtu_skill_special_ability_water_one_armed_rage	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_mtu_skill_special_ability_water_one_armed_rage	3k_mtu_skill_one_armed_rage	1	character_to_character_own	1.0000
