permission	requirement	unit	is_restriction
3k_dlc05_unit_permission_faction_lu_bu	3k_dlc05_unit_requirement_metal_camp_crushers	3k_dlc05_unit_metal_camp_crushers	false
3k_dlc05_unit_permission_faction_sun_ce	3k_dlc05_unit_requirement_earth_handmaid_guard	3k_dlc05_unit_earth_handmaid_guard	false
3k_dlc05_unit_permission_faction_sun_ce	3k_dlc05_unit_requirement_metal_zhanmajian_infantry	3k_dlc05_unit_metal_zhanmajian_infantry	false
3k_dlc05_unit_permission_faction_sun_ce	3k_dlc05_unit_requirement_wood_tiger_guard	3k_dlc05_unit_wood_tiger_guard	false
3k_dlc05_unit_permission_faction_sun_ce	3k_ytr_unit_requirement_mercenaries_sun_jian	3k_main_unit_metal_mercenary_infantry	false
3k_dlc05_unit_permission_faction_sun_ce	3k_ytr_unit_requirement_mercenaries_sun_jian_advanced	3k_main_unit_water_mercenary_archers	false
3k_dlc05_unit_permission_faction_sun_ce	3k_ytr_unit_requirement_mercenaries_sun_jian_elite	3k_main_unit_fire_mercenary_cavalry	false
3k_dlc05_unit_permission_faction_white_tiger_yan	3k_dlc05_unit_requirement_metal_white_tiger_warriors	3k_dlc05_unit_metal_white_tiger_warriors	false
3k_dlc05_unit_permission_faction_white_tiger_yan	3k_dlc05_unit_requirement_metal_yue_remnant_warriors_building_shanyue_2	3k_dlc05_unit_metal_yue_remnant_warriors	false
3k_dlc05_unit_permission_faction_white_tiger_yan	3k_dlc05_unit_requirement_water_white_tiger_raiders	3k_dlc05_unit_water_white_tiger_raiders	false
3k_dlc05_unit_permission_faction_white_tiger_yan	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_1	3k_dlc05_unit_wood_yue_tribesmen	false
3k_dlc05_unit_permission_faction_white_tiger_yan	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_2	3k_dlc05_unit_wood_yue_tribesmen	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_earth_base_bandits	3k_main_unit_fire_peasant_raiders	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_earth_base_bandits	3k_main_unit_metal_axe_band	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_earth_base_bandits	3k_main_unit_water_crossbowmen	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_earth_base_bandits	3k_main_unit_wood_peasant_band	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_fire_base_bandits	3k_main_unit_fire_peasant_raiders	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_metal_base_bandits	3k_main_unit_metal_axe_band	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_water_base_bandits	3k_dlc04_unit_water_multiple_bolt_crossbow	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_water_base_bandits	3k_main_unit_water_crossbowmen	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_water_base_bandits	3k_main_unit_water_trebuchet	false
3k_dlc05_unit_permission_generals_bandits	3k_main_unit_requirement_wood_base_bandits	3k_main_unit_wood_peasant_band	false
3k_dlc06_unit_permission_nanman_han_units	3k_dlc06_unit_requirements_han_cavalry_contracts	3k_main_unit_water_mounted_archers	false
3k_dlc06_unit_permission_nanman_han_units	3k_dlc06_unit_requirements_han_cavalry_contracts	ep_unit_fire_cataphracts	false
3k_dlc06_unit_permission_nanman_han_units	3k_dlc06_unit_requirements_han_cavalry_contracts	ep_unit_water_heavy_mounted_archers	false
3k_dlc06_unit_permission_nanman_han_units	3k_dlc06_unit_requirements_han_southern_hirelings	3k_main_unit_fire_mercenary_cavalry	false
3k_dlc06_unit_permission_nanman_han_units	3k_dlc06_unit_requirements_han_southern_hirelings	3k_main_unit_metal_mercenary_infantry	false
3k_dlc06_unit_permission_nanman_han_units	3k_dlc06_unit_requirements_han_southern_hirelings	3k_main_unit_water_mercenary_archers	false
3k_dlc06_unit_permission_nanman_no_requirement	no_requirement	3k_dlc06_unit_metal_nanman_warriors	false
3k_dlc06_unit_permission_nanman_no_requirement	no_requirement	3k_dlc06_unit_water_nanman_slingers	false
3k_dlc06_unit_permission_nanman_no_requirement	no_requirement	3k_dlc06_unit_wood_nanman_spearmen	false
3k_main_unit_permission_default_units_no_requirement	no_requirement	3k_dlc04_unit_water_multiple_bolt_crossbow_bastion	false
3k_main_unit_permission_default_units_no_requirement	no_requirement	3k_main_unit_earth_mounted_sabre_militia	false
3k_main_unit_permission_default_units_no_requirement	no_requirement	3k_main_unit_fire_mounted_lancer_militia	false
3k_main_unit_permission_default_units_no_requirement	no_requirement	3k_main_unit_metal_sabre_militia	false
3k_main_unit_permission_default_units_no_requirement	no_requirement	3k_main_unit_water_archer_militia	false
3k_main_unit_permission_default_units_no_requirement	no_requirement	3k_main_unit_water_trebuchet_bastion	false
3k_main_unit_permission_default_units_no_requirement	no_requirement	3k_main_unit_wood_ji_militia	false
3k_main_unit_permission_faction_cao_cao	3k_dlc07_unit_requirement_earth_tiger_cubs	3k_dlc07_unit_earth_tiger_cubs	false
3k_main_unit_permission_faction_cao_cao	3k_dlc07_unit_requirement_metal_quingzhou_assault_infantry	3k_dlc07_unit_metal_quingzhou_assault_infantry	false
3k_main_unit_permission_faction_cao_cao	3k_dlc07_unit_requirement_water_northern_mounted_archers	3k_dlc07_unit_water_northern_mounted_archers	false
3k_main_unit_permission_faction_cao_cao	3k_dlc07_unit_requirement_wood_quingzhou_halberds	3k_dlc07_unit_wood_quingzhou_halberds	false
3k_main_unit_permission_faction_cao_cao	3k_dlc07_unit_requirement_wood_quingzhou_spears	3k_dlc07_unit_wood_quingzhou_spears	false
3k_main_unit_permission_faction_cao_cao	3k_main_unit_requirement_fire_heavy_tiger_and_leopard_cavalry	3k_main_unit_fire_heavy_tiger_and_leopard_cavalry	false
3k_main_unit_permission_faction_cao_cao	3k_main_unit_requirement_fire_tiger_and_leopard_cavalry	3k_main_unit_fire_tiger_and_leopard_cavalry	false
3k_main_unit_permission_faction_dong_zhuo	3k_main_unit_requirement_fire_heavy_xiliang_cavalry	3k_main_unit_fire_heavy_xiliang_cavalry	false
3k_main_unit_permission_faction_dong_zhuo	3k_main_unit_requirement_fire_xiliang_cavalry	3k_main_unit_fire_xiliang_cavalry	false
3k_main_unit_permission_faction_gongsun_zan	3k_main_unit_requirement_water_white_horse_fellows	3k_main_unit_water_white_horse_fellows	false
3k_main_unit_permission_faction_gongsun_zan	3k_main_unit_requirement_water_white_horse_raiders	3k_main_unit_water_white_horse_raiders	false
3k_main_unit_permission_faction_kong_rong	3k_main_unit_requirement_water_fury_of_behai	3k_main_unit_water_fury_of_beihai	false
3k_main_unit_permission_faction_kong_rong	3k_main_unit_requirement_water_thunder_of_jian_an	3k_main_unit_water_thunder_of_jian_an	false
3k_main_unit_permission_faction_liu_bei	3k_main_unit_requirement_water_yi_archers	3k_main_unit_water_yi_archers	false
3k_main_unit_permission_faction_liu_bei	3k_main_unit_requirement_water_yi_marksmen	3k_main_unit_water_yi_marksmen	false
3k_main_unit_permission_faction_liu_biao	3k_main_unit_requirement_wood_imperial_defenders	3k_main_unit_wood_imperial_defenders	false
3k_main_unit_permission_faction_liu_biao	3k_main_unit_requirement_wood_infantry_of_jing	3k_main_unit_wood_infantry_of_jing	false
3k_main_unit_permission_faction_liu_yan	3k_dlc07_unit_requirement_water_dongzhoubing_marksmen	3k_dlc07_unit_water_dongzhoubing_marksmen	false
3k_main_unit_permission_faction_liu_yan	3k_dlc07_unit_requirement_wood_dongzhoubing_defenders	3k_dlc07_unit_wood_dongzhoubing_defenders	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_metal_qiang_warrior	3k_dlc04_unit_metal_qiang_warriors	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_metal_qiang_warrior_2	3k_dlc04_unit_metal_qiang_warriors	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_water_qiang_archers	3k_dlc04_unit_water_qiang_archers	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_water_qiang_archers_2	3k_dlc04_unit_water_qiang_archers	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_water_qiang_archers_3	3k_dlc04_unit_water_qiang_archers	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_water_qiang_archers_4	3k_dlc04_unit_water_qiang_archers	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_wood_qiang_polearms	3k_dlc04_unit_wood_qiang_polearms	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_wood_qiang_polearms_2	3k_dlc04_unit_wood_qiang_polearms	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_wood_qiang_polearms_3	3k_dlc04_unit_wood_qiang_polearms	false
3k_main_unit_permission_faction_ma_teng	3k_dlc04_unit_requirement_wood_qiang_polearms_4	3k_dlc04_unit_wood_qiang_polearms	false
3k_main_unit_permission_faction_ma_teng	3k_main_unit_requirement_water_qiang_hunters	3k_main_unit_water_qiang_hunters	false
3k_main_unit_permission_faction_ma_teng	3k_main_unit_requirement_water_qiang_marauders	3k_main_unit_fire_qiang_marauders	false
3k_main_unit_permission_faction_ma_teng	3k_main_unit_requirement_water_qiang_raiders	3k_main_unit_earth_qiang_raiders	false
3k_main_unit_permission_faction_sun_jian	3k_dlc05_unit_requirement_metal_zhanmajian_infantry	3k_dlc05_unit_metal_zhanmajian_infantry	false
3k_main_unit_permission_faction_sun_jian	3k_ytr_unit_requirement_mercenaries_sun_jian	3k_main_unit_metal_mercenary_infantry	false
3k_main_unit_permission_faction_sun_jian	3k_ytr_unit_requirement_mercenaries_sun_jian_advanced	3k_main_unit_water_mercenary_archers	false
3k_main_unit_permission_faction_sun_jian	3k_ytr_unit_requirement_mercenaries_sun_jian_elite	3k_main_unit_fire_mercenary_cavalry	false
3k_main_unit_permission_faction_yuan_shao	3k_dlc07_unit_requirement_earth_xiongnu_noble_cavalry	3k_dlc07_unit_earth_xiongnu_noble_cavalry	false
3k_main_unit_permission_faction_yuan_shao	3k_dlc07_unit_requirement_earth_xiongnu_noble_cavalry	ep_unit_fire_xiongnu_cataphracts	false
3k_main_unit_permission_faction_yuan_shao	3k_dlc07_unit_requirement_earth_xiongnu_noble_cavalry	ep_unit_fire_xiongnu_cavalry	false
3k_main_unit_permission_faction_yuan_shao	3k_dlc07_unit_requirement_metal_liyang_daring_infantry	3k_dlc07_unit_metal_liyang_daring_infantry	false
3k_main_unit_permission_faction_yuan_shao	3k_dlc07_unit_requirement_water_northern_mounted_raiders	3k_dlc07_unit_water_northern_mounted_raiders	false
3k_main_unit_permission_faction_yuan_shao	3k_dlc07_unit_requirement_water_ye_vanguard_crossbows	3k_dlc07_unit_water_ye_vanguard_crossbows	false
3k_main_unit_permission_faction_yuan_shao	3k_dlc07_unit_requirement_wood_ye_vanguard_spearmen	3k_dlc07_unit_wood_ye_vanguard_spearmen	false
3k_main_unit_permission_faction_yuan_shao	3k_main_unit_requirement_wood_defenders_of_hebei	3k_main_unit_wood_defenders_of_hebei	false
3k_main_unit_permission_faction_yuan_shao	3k_main_unit_requirement_wood_warriors_of_ye	3k_main_unit_wood_warriors_of_ye	false
3k_main_unit_permission_faction_yuan_shao	ep_unit_requirement_fire_xiongnu_cataphracts	ep_unit_fire_xiongnu_cataphracts	false
3k_main_unit_permission_faction_yuan_shao	ep_unit_requirement_fire_xiongnu_cavalry	ep_unit_fire_xiongnu_cavalry	false
3k_main_unit_permission_faction_yuan_shu	3k_main_unit_requirement_metal_rapid_tiger_infantry	3k_main_unit_metal_rapid_tiger_infantry	false
3k_main_unit_permission_faction_yuan_shu	3k_main_unit_requirement_metal_warriors_of_the_left	3k_main_unit_metal_warriors_of_the_left	false
3k_main_unit_permission_faction_zhang_yan	3k_main_unit_requirement_metal_black_mountain_marauders	3k_main_unit_metal_black_mountain_marauders	false
3k_main_unit_permission_faction_zhang_yan	3k_main_unit_requirement_water_black_mountain_hunters	3k_main_unit_water_black_mountain_hunters	false
3k_main_unit_permission_faction_zhang_yan	3k_main_unit_requirement_wood_black_mountain_outlaws	3k_main_unit_wood_black_mountain_outlaws	false
3k_main_unit_permission_faction_zheng_jiang	3k_main_unit_requirement_metal_fists_of_the_bandit_queen	3k_main_unit_metal_fists_of_the_bandit_queen	false
3k_main_unit_permission_faction_zheng_jiang	3k_main_unit_requirement_metal_hidden_axes	3k_main_unit_metal_hidden_axes	false
3k_main_unit_permission_generals	3k_dlc05_unit_requirement_metal_zhanmajian_infantry	3k_dlc05_unit_metal_zhanmajian_infantry	false
3k_main_unit_permission_generals	3k_dlc06_unit_requirement_nanman_archers	3k_main_unit_water_archers	false
3k_main_unit_permission_generals	3k_dlc06_unit_requirement_nanman_base	3k_main_unit_wood_spear_guards	false
3k_main_unit_permission_generals	3k_dlc06_unit_requirement_nanman_ji_infantry	3k_main_unit_wood_ji_infantry	false
3k_main_unit_permission_generals	3k_dlc06_unit_requirement_nanman_sabre_infantry	3k_main_unit_metal_sabre_infantry	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_earth_northern_sabre_cavalry	3k_dlc07_unit_earth_northern_sabre_cavalry	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_earth_northern_sabre_cavalry	3k_main_unit_earth_mounted_sabre_militia	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_earth_northern_veteran_sabre_cavalry	3k_dlc07_unit_earth_northern_veteran_sabre_cavalry	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_earth_northern_veteran_sabre_cavalry	3k_main_unit_earth_sabre_cavalry	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_fire_northern_lancer_cavalry	3k_dlc07_unit_fire_northern_lancer_cavalry	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_fire_northern_lancer_cavalry	3k_main_unit_fire_mounted_lancer_militia	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_fire_northern_veteran_lancers	3k_dlc07_unit_fire_northern_veteran_lancers	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_fire_northern_veteran_lancers	3k_main_unit_fire_lance_cavalry	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_metal_northern_sabre_infantry	3k_dlc07_unit_metal_northern_sabre_infantry	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_metal_northern_sabre_infantry	3k_main_unit_metal_sabre_militia	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_metal_northern_veteran_sabre_infantry	3k_dlc07_unit_metal_northern_veteran_sabre_infantry	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_metal_northern_veteran_sabre_infantry	3k_main_unit_metal_sabre_infantry	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_water_northern_mounted_archers	3k_main_unit_water_mounted_archers	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_water_northern_mounted_raiders	3k_main_unit_water_mounted_archers	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_ji_infantry	3k_dlc07_unit_wood_northern_ji_infantry	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_ji_infantry	3k_main_unit_wood_ji_militia	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_spear_guards	3k_dlc07_unit_wood_northern_spear_guards	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_spear_guards	3k_main_unit_wood_spear_guards	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_veteran_ji_infantry	3k_dlc07_unit_wood_northern_veteran_ji_infantry	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_veteran_ji_infantry	3k_main_unit_wood_heavy_ji_infantry	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_veteran_ji_infantry	3k_main_unit_wood_ji_infantry	true
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_veteran_spears	3k_dlc07_unit_wood_northern_veteran_spears	false
3k_main_unit_permission_generals	3k_dlc07_unit_requirement_wood_northern_veteran_spears	3k_main_unit_wood_heavy_spear_guards	true
3k_main_unit_permission_generals	3k_main_unit_requirement_earth_archers	3k_main_unit_water_archers	false
3k_main_unit_permission_generals	3k_main_unit_requirement_earth_base	3k_main_unit_earth_jian_swordguard_cavalry	false
3k_main_unit_permission_generals	3k_main_unit_requirement_earth_base	3k_main_unit_water_crossbowmen	false
3k_main_unit_permission_generals	3k_main_unit_requirement_earth_base	3k_main_unit_wood_spear_guards	false
3k_main_unit_permission_generals	3k_main_unit_requirement_earth_ji_infantry	3k_main_unit_wood_ji_infantry	false
3k_main_unit_permission_generals	3k_main_unit_requirement_earth_sabre_infantry	3k_main_unit_metal_sabre_infantry	false
3k_main_unit_permission_generals	3k_main_unit_requirement_fire_base	3k_main_unit_fire_raider_cavalry	false
3k_main_unit_permission_generals	3k_main_unit_requirement_metal_base	3k_main_unit_metal_jian_swordguards	false
3k_main_unit_permission_generals	3k_main_unit_requirement_water_advanced	3k_main_unit_water_repeating_crossbowmen	false
3k_main_unit_permission_generals	3k_main_unit_requirement_water_base	3k_dlc04_unit_water_multiple_bolt_crossbow	false
3k_main_unit_permission_generals	3k_main_unit_requirement_water_base	3k_dlc06_unit_water_juggernaut	false
3k_main_unit_permission_generals	3k_main_unit_requirement_water_base	3k_main_unit_water_crossbowmen	false
3k_main_unit_permission_generals	3k_main_unit_requirement_water_base	3k_main_unit_water_trebuchet	false
3k_main_unit_permission_generals	3k_main_unit_requirement_water_heavy_crossbowmen	3k_main_unit_water_heavy_crossbowmen	false
3k_main_unit_permission_generals	3k_main_unit_requirement_water_heavy_repeating_crossbowmen	3k_main_unit_water_heavy_repeating_crossbowmen	false
3k_main_unit_permission_generals	3k_main_unit_requirement_wood_advanced	3k_main_unit_wood_heavy_spear_guards	false
3k_main_unit_permission_generals	3k_main_unit_requirement_wood_base	3k_main_unit_wood_spear_guards	false
3k_main_unit_permission_generals	3k_main_unit_requirements_water_juggernaut	3k_dlc06_unit_water_juggernaut	false
3k_main_unit_permission_generals	ep_unit_requirement_fire_cataphracts_main_campaign	ep_unit_fire_cataphracts	false
3k_main_unit_permission_generals	ep_unit_requirement_fire_heavy_cataphracts_main_campaign	ep_unit_fire_heavy_cataphracts	false
3k_main_unit_permission_generals	ep_unit_requirement_water_mounted_crossbowmen_main_campaign	ep_unit_water_mounted_crossbows	false
3k_main_unit_permission_special_character_permissions	3k_main_unit_requirement_special_records_gan_ning	3k_main_unit_water_archers	false
3k_main_unit_permission_special_character_permissions	3k_main_unit_requirement_special_records_huang_zhong	3k_main_unit_water_archers	false
3k_main_unit_permission_special_character_permissions	3k_main_unit_requirement_special_records_taishi_ci	3k_main_unit_water_archers	false
3k_main_unit_permission_special_character_permissions	3k_main_unit_requirement_special_romance_gan_ning	3k_main_unit_water_archers	false
3k_main_unit_permission_special_character_permissions	3k_main_unit_requirement_special_romance_huang_zhong	3k_main_unit_water_archers	false
3k_main_unit_permission_special_character_permissions	3k_main_unit_requirement_special_romance_taishi_ci	3k_main_unit_water_archers	false
3k_main_unit_permission_technologies	3k_dlc06_unit_requirement_nanman_archers	3k_main_unit_water_archers	false
3k_main_unit_permission_technologies	3k_dlc06_unit_requirement_nanman_ji_infantry	3k_main_unit_wood_ji_infantry	false
3k_main_unit_permission_technologies	3k_dlc06_unit_requirement_nanman_sabre_infantry	3k_main_unit_metal_sabre_infantry	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_earth_elite	3k_main_unit_earth_yellow_dragons	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_earth_sabre_cavalry	3k_main_unit_earth_sabre_cavalry	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_fire_elite	3k_main_unit_fire_jade_dragons	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_fire_lancer_cavalry	3k_main_unit_fire_lance_cavalry	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_fire_peasant_raiders	3k_main_unit_fire_peasant_raiders	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_metal_axe_band	3k_main_unit_metal_axe_band	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_metal_elite	3k_main_unit_metal_pearl_dragons	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_metal_sabre_infantry	3k_main_unit_metal_sabre_infantry	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_water_archers	3k_main_unit_water_archers	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_water_elite	3k_main_unit_water_onyx_dragons	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_water_mounted_archers	3k_main_unit_water_mounted_archers	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_wood_elite	3k_main_unit_wood_azure_dragons	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_wood_heavy_ji_infantry	3k_main_unit_wood_heavy_ji_infantry	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_wood_ji_infantry	3k_main_unit_wood_ji_infantry	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_wood_peasant_band	3k_main_unit_wood_peasant_band	false
3k_main_unit_permission_technologies	3k_main_unit_requirement_wood_spear_warriors	3k_main_unit_wood_spear_warriors	false
3k_main_unit_permission_technologies	ep_unit_requirement_water_heavy_mounted_archers_main_campaign	ep_unit_water_heavy_mounted_archers	false
3k_main_unit_permission_world_leader	3k_dlc04_unit_requirement_earth_imperial_household_cavalry	3k_dlc04_unit_earth_imperial_household_cavalry	false
3k_main_unit_permission_world_leader	3k_dlc04_unit_requirement_fire_imperial_lancer_cavalry	3k_dlc04_unit_fire_imperial_lancer_cavalry	false
3k_main_unit_permission_world_leader	3k_dlc04_unit_requirement_metal_imperial_sword_guard	3k_dlc04_unit_metal_imperial_sword_guard	false
3k_main_unit_permission_world_leader	3k_dlc04_unit_requirement_water_imperial_palace_cavalry	3k_dlc04_unit_water_imperial_palace_cavalry	false
3k_main_unit_permission_world_leader	3k_dlc04_unit_requirement_water_imperial_palace_crossbowmen	3k_dlc04_unit_water_imperial_palace_crossbowmen	false
3k_main_unit_permission_world_leader	3k_dlc04_unit_requirement_wood_imperial_gate_guards	3k_dlc04_unit_wood_imperial_gate_guards	false
3k_main_unit_permission_world_leader	3k_main_unit_requirement_world_leader	3k_main_unit_water_defenders_of_earth	false
3k_main_unit_permission_world_leader	3k_main_unit_requirement_world_leader	3k_main_unit_wood_protectors_of_heaven	false
3k_ytr_unit_earth_yellow_turban_horsemen	3k_ytr_unit_requirement_yellow_turban_horsemen	3k_ytr_unit_earth_yellow_turban_horsemen	false
3k_ytr_unit_metal_yellow_technologies	3k_ytr_unit_requirement_yellow_turbans_faction_unique_fervent_defenders	3k_dlc04_unit_wood_fervent_defenders	false
3k_ytr_unit_metal_yellow_technologies	3k_ytr_unit_requirement_yellow_turbans_faction_unique_huanglao_s_paragons	3k_dlc04_unit_metal_huanglao_s_paragons	false
3k_ytr_unit_metal_yellow_technologies	3k_ytr_unit_requirement_yellow_turbans_faction_unique_jaizi_raiders	3k_dlc04_unit_earth_jaizi_raiders	false
3k_ytr_unit_metal_yellow_technologies	3k_ytr_unit_requirement_yellow_turbans_faction_unique_lands_chosen	3k_dlc04_unit_water_the_lands_chosen	false
3k_ytr_unit_metal_yellow_technologies	3k_ytr_unit_requirement_yellow_turbans_faction_unique_righteous_vanguards	3k_dlc04_unit_fire_righteous_vanguards	false
3k_ytr_unit_metal_yellow_technologies	3k_ytr_unit_requirement_yellow_turbans_faction_unique_stalwart_shields	3k_dlc04_unit_wood_stalwart_shields	false
3k_ytr_unit_metal_yellow_turban_warriors	3k_ytr_unit_requirement_yellow_turban_warriors	3k_ytr_unit_metal_yellow_turban_warriors	false
3k_ytr_unit_metal_yellow_turban_warriors	3k_ytr_unit_requirement_yellow_turban_warriors_progression_1	3k_ytr_unit_metal_yellow_turban_warriors	false
3k_ytr_unit_metal_yellow_turban_warriors	3k_ytr_unit_requirement_yellow_turban_warriors_progression_2	3k_ytr_unit_metal_yellow_turban_warriors	false
3k_ytr_unit_permission_yellow_turbans_archery_masters	3k_ytr_unit_requirement_yellow_turbans_faction_unique_archery_masters	3k_ytr_unit_water_archery_masters	false
3k_ytr_unit_permission_yellow_turbans_archery_masters	3k_ytr_unit_requirement_yellow_turbans_faction_unique_archery_masters_alternate	3k_ytr_unit_water_archery_masters	false
3k_ytr_unit_permission_yellow_turbans_arm_of_the_supreme_peace	3k_ytr_unit_requirement_yellow_turbans_faction_unique_arm_of_the_supreme_peace	3k_ytr_unit_metal_arm_of_the_supreme_peace	false
3k_ytr_unit_permission_yellow_turbans_arm_of_the_supreme_peace	3k_ytr_unit_requirement_yellow_turbans_faction_unique_arm_of_the_supreme_peace_alternative	3k_ytr_unit_metal_arm_of_the_supreme_peace	false
3k_ytr_unit_permission_yellow_turbans_bringers_of_righteousness	3k_ytr_unit_requirement_yellow_turbans_faction_unique_bringers_of_righteousness	3k_ytr_unit_wood_bringers_of_righteousness	false
3k_ytr_unit_permission_yellow_turbans_chanters	3k_ytr_unit_requirement_yellow_turbans_chanters	3k_ytr_unit_metal_chanters	false
3k_ytr_unit_permission_yellow_turbans_chanters	3k_ytr_unit_requirement_yellow_turbans_chanters_alternate	3k_ytr_unit_metal_chanters	false
3k_ytr_unit_permission_yellow_turbans_default_unit_no_requirement	no_requirement	3k_ytr_unit_metal_peasant_warriors	false
3k_ytr_unit_permission_yellow_turbans_default_unit_no_requirement	no_requirement	3k_ytr_unit_water_peasant_archers	false
3k_ytr_unit_permission_yellow_turbans_default_unit_no_requirement	no_requirement	3k_ytr_unit_wood_peasant_spearmen	false
3k_ytr_unit_permission_yellow_turbans_guardians_of_the_land	3k_ytr_unit_requirement_yellow_turbans_faction_unique_guardians_of_the_land	3k_ytr_unit_wood_guardians_of_the_land	false
3k_ytr_unit_permission_yellow_turbans_guardians_of_the_land	3k_ytr_unit_requirement_yellow_turbans_faction_unique_guardians_of_the_land_alternate	3k_ytr_unit_wood_guardians_of_the_land	false
3k_ytr_unit_permission_yellow_turbans_horseback_huntsmen	3k_ytr_unit_requirement_yellow_turbans_horseback_huntsmen	3k_ytr_unit_water_horseback_huntsmen	false
3k_ytr_unit_permission_yellow_turbans_horseback_huntsmen	3k_ytr_unit_requirement_yellow_turbans_horseback_huntsmen_alternate	3k_ytr_unit_water_horseback_huntsmen	false
3k_ytr_unit_permission_yellow_turbans_men_of_the_forest	3k_ytr_unit_requirement_yellow_turbans_men_of_the_forest	3k_ytr_unit_water_men_of_the_forest	false
3k_ytr_unit_permission_yellow_turbans_men_of_the_forest	3k_ytr_unit_requirement_yellow_turbans_men_of_the_forest_alternate	3k_ytr_unit_water_men_of_the_forest	false
3k_ytr_unit_permission_yellow_turbans_militia_of_virtue	3k_ytr_unit_requirement_yellow_turbans_militia_of_virtue	3k_ytr_unit_wood_militia_of_virtue	false
3k_ytr_unit_permission_yellow_turbans_militia_of_virtue	3k_ytr_unit_requirement_yellow_turbans_militia_of_virtue_alternate	3k_ytr_unit_wood_militia_of_virtue	false
3k_ytr_unit_permission_yellow_turbans_peoples_warband	3k_ytr_unit_requirement_yellow_turbans_peoples_warband	3k_ytr_unit_metal_peoples_warband	false
3k_ytr_unit_permission_yellow_turbans_peoples_warband	3k_ytr_unit_requirement_yellow_turbans_peoples_warband_alternate	3k_ytr_unit_metal_peoples_warband	false
3k_ytr_unit_permission_yellow_turbans_reclaimers	3k_ytr_unit_requirement_yellow_turbans_reclaimers	3k_ytr_unit_wood_reclaimers	false
