art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
3k_main_art_set_historical_wan_bing_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xi_jian_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_dan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_fan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_mao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_bu_lianshi_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_cao_chun_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cao_hong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cao_jie_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_cao_shuang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cao_xiu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cao_zhen_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_chang_xi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_chen_qun_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_chen_wu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_deng_ai_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_deng_zhi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_deng_zhong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ding_feng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_dong_bai_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_dong_xi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_dong_yun_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_feng_xi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_fu_qian_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_fu_rong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_gao_pei_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_gongsun_yuan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_gongsun_yue_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_gu_yong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_guan_ping_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_guan_xing_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_guo_huai_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_he_qi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_hou_yin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_hua_xiong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_huang_chong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_huang_quan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_huang_yueying_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_huo_jun_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_jia_chong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_jia_kui_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_jiang_qin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_jiang_wan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_jiang_wei_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lei_tong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_li_dian_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_li_yan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ling_cao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ling_tong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_feng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_shan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_ye_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_yin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lu_dai_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lu_meng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ma_liang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ma_su_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_man_chong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_meng_da_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_pan_jun_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_pan_zhang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sima_shi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sima_zhao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_tuoba_liwei_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_fu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_ji_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_ping_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_shuang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_yi_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_wu_yi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xiahou_ba_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xiahou_jie_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xiahou_shang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xin_xianying_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_yang_xiu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yue_jiu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yue_lin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhang_bu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhang_chunhua_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_zhang_nan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhang_ren_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhang_song_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhao_guang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhong_yao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhu_ran_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhu_zhi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhuge_dan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhuge_jin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhuge_ke_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhuge_xuan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zuozi_hangba_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_xiang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_li_shu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_huang_wan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhang_meng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yang_ren_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sui_yuanjin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_bi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_shi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_jun_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_zhi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_deng_fang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_shisun_rui_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sun_jiao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sun_yu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sun_yi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sun_zi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sun_he_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sun_huan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cheng_bing_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xu_ta_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wei_gu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cui_yan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_qin_yilu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_pang_de_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_qu_gong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yufuluo_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_qiulijiu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_tadun_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_leipan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_nanlu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_supuyan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wuyan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wangdong_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_gurudun_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_gujin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_huchuquan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_bao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_qubei_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_gao_lan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_qu_yi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_gongsun_fan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhang_heng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_hou_xuan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yang_qiu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cheng_yin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_fang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_huche_er_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhang_ji_earth_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lady_yang_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_lady_feng_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_yan_yan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_xun_metal_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_tao_huang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lei_xu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wen_pin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_guanqiu_jiu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_fei_yi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ke_wu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sun_guan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhao_fu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zong_cheng_general	general	3k_main_chinese			true	true		1.0000
ironic_art_set_fixes_historical_zhang_yun_general	general	3k_main_chinese			true	true		1.0000
ironic_art_set_fixes_historical_han_chong_general	general	3k_main_chinese			true	true		1.0000
ironic_art_set_fixes_historical_chen_ji_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_song_xian_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wei_xu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_fictional_bao_sanniang_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_fictional_guan_suo_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_chen_dao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhong_hui_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_pan_feng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_budugen_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_chenglugui_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_fulohan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_kebineng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_kuitou_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_mohuba_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_qlianman_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_Suli_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_tufa_pigu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_tuoba_jiefan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_mike_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_mi_heng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_jueji_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_guo_nuwang_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_duo_mao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_agui_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_fictional_lady_yang_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_qiang_duan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yang_qianwan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xun_chen_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_hua_tuo_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lady_wang_tao	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_wu_yan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhongli_mu_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_e_zhezhai_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_du_rui_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhao_e_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_xin_pi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhou_yu_renming_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lady_xiahou_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_syiyan_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_yalu_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_fixes_historical_ma_midi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zu_mao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhou_cang_general	general	3k_main_chinese			true	true		1.0000
3k_dlc05_art_set_historical_lu_ji_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_lady_gan_mei_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_han_xuan_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_qian_zhao_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhu_ling_wood_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wen_qin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_rong_fang_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_xu_kun_general	general	3k_main_chinese			true	true		1.0000
3k_mtu_art_set_historical_lady_da_qiao_general	general	3k_main_chinese			true	false		1.0000
3k_mtu_art_set_historical_lady_xiao_qiao_general	general	3k_main_chinese			true	false		1.0000
3k_mtu_art_set_historical_yan_xiang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xu_shao_general	general	3k_main_chinese			true	true		1.0000
3k_mtu_art_set_historical_jiang_gan_general	general	3k_main_chinese			true	true		1.0000
3k_mtu_art_set_historical_lady_zhu_beng_general	general	3k_main_chinese			true	false		1.0000
3k_mtu_art_set_historical_lady_kuang_gan_general	general	3k_main_chinese			true	false		1.0000
3k_mtu_art_set_historical_lady_wang_song_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_puyang_lian_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_zhu_min_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_zhu_lian_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_xu_sheng_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xie_mi_general	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_bian_rang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cao_anmin_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_fei_zhen_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_hua_ji_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ke_wu_qiang_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lady_cai_huizhen	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_dang_lianhua	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_ke_ren	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_liu_ai	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_nangong_xinyu	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_ouhou_cai	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_pan_juan	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_qu_chuntao	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_teng_ling	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_tong_jie	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_tong_yang	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_yan_lan	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_yan_xia	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_zu_ting	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_liu_pi	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_nangong_zixiao	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ni_xiaode	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_qu_pan	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_su_dai	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_su_ze	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_tong_yin	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wu_huan	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xi_zhicai	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xu_shao	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yuan_yin	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zou_lin	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zu_lang	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zu_cui	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_yang_kui	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_you_tu	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_guo_xian	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_sheng	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_tong_zhi	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_fan_yufeng	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_shi_kuang	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_shi_fen	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_zhang_yi	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_gui	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cai_yan_m	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_linghu_na	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_leng_bao	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ma_zhong	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_wang_fu	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_du	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_liu_xian	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_xing_daorong	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_cao_qinghe	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_wu_chen	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_sima_ju	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lu_qian	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ying_xun	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_han_lian	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_liu_he_pirate	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_ganwiego	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_deng_xian	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_zhang_ni	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_fix_wang_shi_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_fix_jia_long_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_dong_zhao	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yeonbul	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_heo_hwangok	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_tam_hari	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_kim_suro	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_kim_geodeung	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_munseong	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_woo_wigeo	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_go_balgi	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_go_yeonu	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_go_gyesu	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_go_uwugeo	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lady_woo	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_eul_paso	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_mil_u	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yu_yu	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_yu_okgu	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_seok_naehae	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_lady_sulye	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_lady_seok	general	3k_main_chinese			true	false		1.0000
3k_main_art_set_historical_kim_gudo	general	3k_main_chinese			true	true		1.0000
3k_mod_art_set_historical_an_ryu_general	general	3k_main_chinese			true	true		1.0000
3k_mod_art_set_historical_go_uru_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_buyeo_gusu	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_historical_buyeo_usu	general	3k_main_chinese			true	true		1.0000
