art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
3k_main_art_set_generic_male_37_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_37_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_37_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_37_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_38_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_38_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_38_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_38_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_38_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_39_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_39_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_39_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_39_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_39_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_40_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_40_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_40_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_40_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_40_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_41_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_41_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_41_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_41_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_41_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_42_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_42_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_42_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_42_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_42_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_43_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_43_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_43_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_43_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_43_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_44_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_44_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_44_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_44_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_44_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_45_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_45_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_45_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_45_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_45_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_46_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_46_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_46_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_46_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_46_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_47_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_47_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_47_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_47_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_47_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_48_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_48_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_48_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_48_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_48_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_49_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_49_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_49_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_49_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_49_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_50_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_50_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_50_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_50_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_50_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
