art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
3k_dlc05_bandit_art_set_generic_male_22_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_22_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_22_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_23_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_23_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_23_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_23_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_23_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_24_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_24_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_24_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_24_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_24_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_25_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_25_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_25_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_25_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_25_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_26_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_26_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_26_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_26_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_26_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_27_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_27_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_27_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_27_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_27_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_28_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_28_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_28_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_28_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_28_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_29_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_29_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_29_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_29_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_29_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_30_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_30_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_30_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_30_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_30_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_31_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_31_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_31_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_31_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_31_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_32_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_32_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_32_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_32_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_32_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_33_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_33_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_33_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_33_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_33_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_34_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_34_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_34_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_34_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_34_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_35_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_35_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_35_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_35_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_35_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_36_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_36_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_36_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_36_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_36_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_37_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_37_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_37_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_37_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_37_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_38_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_38_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_38_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_38_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_38_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_39_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_39_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_39_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_39_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_39_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_40_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_40_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_40_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_40_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_40_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_41_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_41_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_41_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_41_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_41_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_42_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_42_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_42_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_42_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_42_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_43_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_43_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_43_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_43_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_43_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_44_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_44_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_44_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_44_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_44_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_45_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_45_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_45_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_45_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_45_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_46_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_46_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_46_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_46_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_46_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_47_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_47_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_47_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_47_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_47_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_48_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_48_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_48_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_48_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_48_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_49_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_49_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_49_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_49_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_49_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc05_bandit_art_set_generic_male_50_general_earth	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_earth	1.0000
3k_dlc05_bandit_art_set_generic_male_50_general_fire	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_fire	1.0000
3k_dlc05_bandit_art_set_generic_male_50_general_metal	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_metal	1.0000
3k_dlc05_bandit_art_set_generic_male_50_general_water_strategist	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_water	1.0000
3k_dlc05_bandit_art_set_generic_male_50_general_wood	general	3k_main_chinese	3k_dlc05_subculture_bandits		false	true	3k_general_wood	1.0000
3k_dlc06_art_set_generic_female_01_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_02_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_03_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_04_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_05_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_06_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_07_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_08_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_09_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_10_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_11_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_12_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_13_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_14_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_female_15_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_01_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_02_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_03_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_04_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_05_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_06_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_07_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_08_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_09_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_10_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_11_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_12_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_13_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_14_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_15_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_16_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_17_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_18_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_19_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_20_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_21_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_22_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_23_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_24_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_25_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_26_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_27_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_28_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_29_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_generic_male_30_general_nanman	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_general_nanman	1.0000
3k_dlc06_art_set_historical_li_ru_general					true	true		1.0000
3k_dlc06_art_set_historical_nanman_king_duosi_general	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		true	true	3k_general_nanman	1.0000
3k_dlc06_art_set_historical_nanman_king_meng_huo_general	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		true	true	3k_general_nanman	1.0000
3k_dlc06_art_set_historical_nanman_king_mulu_general	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		true	true	3k_general_nanman	1.0000
