member	context	faction
ironic_campaign_group_member_faction_hu_mao_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_hu_mao
ironic_campaign_group_member_faction_hu_mao_world_leaders_can_proclaim_seat	owner	ironic_faction_hu_mao
3k_main_campaign_group_member_faction_hu_mao_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_hu_mao_separatists
3k_main_campaign_group_member_faction_hu_mao_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_hu_mao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_hu_mao_world_leader	owner	ironic_faction_hu_mao
ironic_campaign_group_member_cosmetic_tag_faction_name_hu_mao_3	owner	ironic_faction_hu_mao
ironic_campaign_group_member_cosmetic_tag_faction_name_hu_mao_4	owner	ironic_faction_hu_mao
ironic_campaign_group_member_cosmetic_tag_faction_name_hu_mao_world_leader_separatists	owner	ironic_faction_hu_mao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_hu_mao_3_separatists	owner	ironic_faction_hu_mao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_hu_mao_4_separatists	owner	ironic_faction_hu_mao_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_hu_mao	owner	ironic_faction_hu_mao
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_hu_mao_separatists	owner	ironic_faction_hu_mao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_wuhuan_world_leader	owner	ironic_faction_wuhuan_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_wuhuan_3	owner	ironic_faction_wuhuan_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_wuhuan_4	owner	ironic_faction_wuhuan_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_xiongnu_world_leader	owner	ironic_faction_xiongnu_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_xiongnu_3	owner	ironic_faction_xiongnu_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_xiongnu_4	owner	ironic_faction_xiongnu_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_di_world_leader	owner	ironic_faction_di_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_di_3	owner	ironic_faction_di_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_di_4	owner	ironic_faction_di_tribes
ironic_campaign_group_member_cosmetic_tag_faction_name_xianbei_kuitou_world_leader	owner	ironic_faction_xianbei_kuitou
ironic_campaign_group_member_cosmetic_tag_faction_name_xianbei_kuitou_3	owner	ironic_faction_xianbei_kuitou
ironic_campaign_group_member_cosmetic_tag_faction_name_xianbei_kuitou_4	owner	ironic_faction_xianbei_kuitou
ironic_campaign_group_member_cosmetic_tag_faction_name_xianbei_tuoba_world_leader	owner	ironic_faction_xianbei_tuoba
ironic_campaign_group_member_cosmetic_tag_faction_name_xianbei_tuoba_3	owner	ironic_faction_xianbei_tuoba
ironic_campaign_group_member_cosmetic_tag_faction_name_xianbei_tuoba_4	owner	ironic_faction_xianbei_tuoba
ironic_campaign_group_member_governor_independence_trigger_cao_ren	owner	ironic_faction_cao_ren
ironic_campaign_group_member_governor_independence_trigger_cao_ren_separatists	owner	ironic_faction_cao_ren_separatists
ironic_campaign_group_campaign_features_governors_enabled_cao_ren	owner	ironic_faction_cao_ren
ironic_campaign_group_can_spy_factions_cao_ren	owner	ironic_faction_cao_ren
ironic_campaign_group_member_campaign_feature_governor_enabled_cao_ren	owner	ironic_faction_cao_ren
ironic_campaign_group_member_campaign_feature_governor_enabled_cao_ren_separatists	owner	ironic_faction_cao_ren_separatists
ironic_campaign_group_member_cannot_spy_cao_ren_separatists	owner	ironic_faction_cao_ren_separatists
ironic_campaign_group_member_faction_cao_ren_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_cao_ren
ironic_campaign_group_member_faction_cao_ren_world_leaders_can_proclaim_seat	owner	ironic_faction_cao_ren
3k_main_campaign_group_member_faction_cao_ren_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_cao_ren_separatists
3k_main_campaign_group_member_faction_cao_ren_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_cao_ren_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_cao_ren_world_leader	owner	ironic_faction_cao_ren
ironic_campaign_group_member_cosmetic_tag_faction_name_cao_ren_3	owner	ironic_faction_cao_ren
ironic_campaign_group_member_cosmetic_tag_faction_name_cao_ren_4	owner	ironic_faction_cao_ren
ironic_campaign_group_member_cosmetic_tag_faction_name_cao_ren_world_leader_separatists	owner	ironic_faction_cao_ren_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_cao_ren_3_separatists	owner	ironic_faction_cao_ren_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_cao_ren_4_separatists	owner	ironic_faction_cao_ren_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_cao_ren	owner	ironic_faction_cao_ren
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_cao_ren_separatists	owner	ironic_faction_cao_ren_separatists
ironic_campaign_group_member_governor_independence_trigger_ma_chao	owner	ironic_faction_ma_chao
ironic_campaign_group_member_governor_independence_trigger_ma_chao_separatists	owner	ironic_faction_ma_chao_separatists
ironic_campaign_group_campaign_features_governors_enabled_ma_chao	owner	ironic_faction_ma_chao
ironic_campaign_group_can_spy_factions_ma_chao	owner	ironic_faction_ma_chao
ironic_campaign_group_member_campaign_feature_governor_enabled_ma_chao	owner	ironic_faction_ma_chao
ironic_campaign_group_member_campaign_feature_governor_enabled_ma_chao_separatists	owner	ironic_faction_ma_chao_separatists
ironic_campaign_group_member_cannot_spy_ma_chao_separatists	owner	ironic_faction_ma_chao_separatists
ironic_campaign_group_member_faction_ma_chao_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_ma_chao
ironic_campaign_group_member_faction_ma_chao_world_leaders_can_proclaim_seat	owner	ironic_faction_ma_chao
3k_main_campaign_group_member_faction_ma_chao_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_ma_chao_separatists
3k_main_campaign_group_member_faction_ma_chao_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_ma_chao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_chao_world_leader	owner	ironic_faction_ma_chao
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_chao_3	owner	ironic_faction_ma_chao
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_chao_4	owner	ironic_faction_ma_chao
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_chao_world_leader_separatists	owner	ironic_faction_ma_chao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_chao_3_separatists	owner	ironic_faction_ma_chao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_chao_4_separatists	owner	ironic_faction_ma_chao_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_ma_chao	owner	ironic_faction_ma_chao
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_ma_chao_separatists	owner	ironic_faction_ma_chao_separatists
ironic_campaign_group_member_governor_independence_trigger_sun_quan	owner	ironic_faction_sun_quan
ironic_campaign_group_member_governor_independence_trigger_sun_quan_separatists	owner	ironic_faction_sun_quan_separatists
ironic_campaign_group_campaign_features_governors_enabled_sun_quan	owner	ironic_faction_sun_quan
ironic_campaign_group_can_spy_factions_sun_quan	owner	ironic_faction_sun_quan
ironic_campaign_group_member_campaign_feature_governor_enabled_sun_quan	owner	ironic_faction_sun_quan
ironic_campaign_group_member_campaign_feature_governor_enabled_sun_quan_separatists	owner	ironic_faction_sun_quan_separatists
ironic_campaign_group_member_cannot_spy_sun_quan_separatists	owner	ironic_faction_sun_quan_separatists
ironic_campaign_group_member_faction_sun_quan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_sun_quan
ironic_campaign_group_member_faction_sun_quan_world_leaders_can_proclaim_seat	owner	ironic_faction_sun_quan
3k_main_campaign_group_member_faction_sun_quan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_sun_quan_separatists
3k_main_campaign_group_member_faction_sun_quan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_sun_quan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_quan_world_leader	owner	ironic_faction_sun_quan
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_quan_3	owner	ironic_faction_sun_quan
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_quan_4	owner	ironic_faction_sun_quan
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_quan_world_leader_separatists	owner	ironic_faction_sun_quan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_quan_3_separatists	owner	ironic_faction_sun_quan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_quan_4_separatists	owner	ironic_faction_sun_quan_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_sun_quan	owner	ironic_faction_sun_quan
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_sun_quan_separatists	owner	ironic_faction_sun_quan_separatists
ironic_campaign_group_member_governor_independence_trigger_xiahou_yuan	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_member_governor_independence_trigger_xiahou_yuan_separatists	owner	ironic_faction_xiahou_yuan_separatists
ironic_campaign_group_campaign_features_governors_enabled_xiahou_yuan	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_can_spy_factions_xiahou_yuan	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_member_campaign_feature_governor_enabled_xiahou_yuan	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_member_campaign_feature_governor_enabled_xiahou_yuan_separatists	owner	ironic_faction_xiahou_yuan_separatists
ironic_campaign_group_member_cannot_spy_xiahou_yuan_separatists	owner	ironic_faction_xiahou_yuan_separatists
ironic_campaign_group_member_faction_xiahou_yuan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_member_faction_xiahou_yuan_world_leaders_can_proclaim_seat	owner	ironic_faction_xiahou_yuan
3k_main_campaign_group_member_faction_xiahou_yuan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_xiahou_yuan_separatists
3k_main_campaign_group_member_faction_xiahou_yuan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_xiahou_yuan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_xiahou_yuan_world_leader	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_member_cosmetic_tag_faction_name_xiahou_yuan_3	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_member_cosmetic_tag_faction_name_xiahou_yuan_4	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_member_cosmetic_tag_faction_name_xiahou_yuan_world_leader_separatists	owner	ironic_faction_xiahou_yuan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_xiahou_yuan_3_separatists	owner	ironic_faction_xiahou_yuan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_xiahou_yuan_4_separatists	owner	ironic_faction_xiahou_yuan_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_xiahou_yuan	owner	ironic_faction_xiahou_yuan
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_xiahou_yuan_separatists	owner	ironic_faction_xiahou_yuan_separatists
ironic_campaign_group_member_governor_independence_trigger_zhang_liao	owner	ironic_faction_zhang_liao
ironic_campaign_group_member_governor_independence_trigger_zhang_liao_separatists	owner	ironic_faction_zhang_liao_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhang_liao	owner	ironic_faction_zhang_liao
ironic_campaign_group_can_spy_factions_zhang_liao	owner	ironic_faction_zhang_liao
ironic_campaign_group_member_campaign_feature_governor_enabled_zhang_liao	owner	ironic_faction_zhang_liao
ironic_campaign_group_member_campaign_feature_governor_enabled_zhang_liao_separatists	owner	ironic_faction_zhang_liao_separatists
ironic_campaign_group_member_cannot_spy_zhang_liao_separatists	owner	ironic_faction_zhang_liao_separatists
ironic_campaign_group_member_faction_zhang_liao_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhang_liao
ironic_campaign_group_member_faction_zhang_liao_world_leaders_can_proclaim_seat	owner	ironic_faction_zhang_liao
3k_main_campaign_group_member_faction_zhang_liao_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhang_liao_separatists
3k_main_campaign_group_member_faction_zhang_liao_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhang_liao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_liao_world_leader	owner	ironic_faction_zhang_liao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_liao_3	owner	ironic_faction_zhang_liao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_liao_4	owner	ironic_faction_zhang_liao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_liao_world_leader_separatists	owner	ironic_faction_zhang_liao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_liao_3_separatists	owner	ironic_faction_zhang_liao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_liao_4_separatists	owner	ironic_faction_zhang_liao_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhang_liao	owner	ironic_faction_zhang_liao
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhang_liao_separatists	owner	ironic_faction_zhang_liao_separatists
ironic_campaign_group_member_governor_independence_trigger_chen_lan	owner	ironic_faction_chen_lan
ironic_campaign_group_member_governor_independence_trigger_chen_lan_separatists	owner	ironic_faction_chen_lan_separatist
ironic_campaign_group_campaign_features_governors_enabled_chen_lan	owner	ironic_faction_chen_lan
ironic_campaign_group_can_spy_factions_chen_lan	owner	ironic_faction_chen_lan
ironic_campaign_group_member_campaign_feature_governor_enabled_chen_lan	owner	ironic_faction_chen_lan
ironic_campaign_group_member_campaign_feature_governor_enabled_chen_lan_separatists	owner	ironic_faction_chen_lan_separatist
ironic_campaign_group_member_cannot_spy_chen_lan_separatists	owner	ironic_faction_chen_lan_separatist
ironic_campaign_group_member_faction_chen_lan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_chen_lan
ironic_campaign_group_member_faction_chen_lan_world_leaders_can_proclaim_seat	owner	ironic_faction_chen_lan
3k_main_campaign_group_member_faction_chen_lan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_chen_lan_separatist
3k_main_campaign_group_member_faction_chen_lan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_chen_lan_separatist
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_lan_world_leader	owner	ironic_faction_chen_lan
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_lan_3	owner	ironic_faction_chen_lan
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_lan_4	owner	ironic_faction_chen_lan
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_lan_world_leader_separatists	owner	ironic_faction_chen_lan_separatist
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_lan_3_separatists	owner	ironic_faction_chen_lan_separatist
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_lan_4_separatists	owner	ironic_faction_chen_lan_separatist
3k_main_campaign_group_cannot_spy_factions_xu_he	owner	ironic_faction_yellow_turban_xu_he
3k_main_campaign_group_world_leaders_can_become_leader_by_capturing_seat_xu_he	owner	ironic_faction_yellow_turban_xu_he
ironic_campaign_group_member_governor_independence_trigger_zhou_yu	owner	ironic_faction_zhou_yu
ironic_campaign_group_member_governor_independence_trigger_zhou_yu_separatists	owner	ironic_faction_zhou_yu_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhou_yu	owner	ironic_faction_zhou_yu
ironic_campaign_group_can_spy_factions_zhou_yu	owner	ironic_faction_zhou_yu
ironic_campaign_group_member_campaign_feature_governor_enabled_zhou_yu	owner	ironic_faction_zhou_yu
ironic_campaign_group_member_campaign_feature_governor_enabled_zhou_yu_separatists	owner	ironic_faction_zhou_yu_separatists
ironic_campaign_group_member_cannot_spy_zhou_yu_separatists	owner	ironic_faction_zhou_yu_separatists
ironic_campaign_group_member_faction_zhou_yu_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhou_yu
ironic_campaign_group_member_faction_zhou_yu_world_leaders_can_proclaim_seat	owner	ironic_faction_zhou_yu
3k_main_campaign_group_member_faction_zhou_yu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhou_yu_separatists
3k_main_campaign_group_member_faction_zhou_yu_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhou_yu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhou_yu_world_leader	owner	ironic_faction_zhou_yu
ironic_campaign_group_member_cosmetic_tag_faction_name_zhou_yu_3	owner	ironic_faction_zhou_yu
ironic_campaign_group_member_cosmetic_tag_faction_name_zhou_yu_4	owner	ironic_faction_zhou_yu
ironic_campaign_group_member_cosmetic_tag_faction_name_zhou_yu_world_leader_separatists	owner	ironic_faction_zhou_yu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhou_yu_3_separatists	owner	ironic_faction_zhou_yu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhou_yu_4_separatists	owner	ironic_faction_zhou_yu_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhou_yu	owner	ironic_faction_zhou_yu
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhou_yu_separatists	owner	ironic_faction_zhou_yu_separatists
ironic_campaign_group_member_governor_independence_trigger_zhong_yao	owner	ironic_faction_zhong_yao
ironic_campaign_group_member_governor_independence_trigger_zhong_yao_separatists	owner	ironic_faction_zhong_yao_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhong_yao	owner	ironic_faction_zhong_yao
ironic_campaign_group_can_spy_factions_zhong_yao	owner	ironic_faction_zhong_yao
ironic_campaign_group_member_campaign_feature_governor_enabled_zhong_yao	owner	ironic_faction_zhong_yao
ironic_campaign_group_member_campaign_feature_governor_enabled_zhong_yao_separatists	owner	ironic_faction_zhong_yao_separatists
ironic_campaign_group_member_cannot_spy_zhong_yao_separatists	owner	ironic_faction_zhong_yao_separatists
ironic_campaign_group_member_faction_zhong_yao_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhong_yao
ironic_campaign_group_member_faction_zhong_yao_world_leaders_can_proclaim_seat	owner	ironic_faction_zhong_yao
3k_main_campaign_group_member_faction_zhong_yao_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhong_yao_separatists
3k_main_campaign_group_member_faction_zhong_yao_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhong_yao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhong_yao_world_leader	owner	ironic_faction_zhong_yao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhong_yao_3	owner	ironic_faction_zhong_yao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhong_yao_4	owner	ironic_faction_zhong_yao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhong_yao_world_leader_separatists	owner	ironic_faction_zhong_yao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhong_yao_3_separatists	owner	ironic_faction_zhong_yao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhong_yao_4_separatists	owner	ironic_faction_zhong_yao_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhong_yao	owner	ironic_faction_zhong_yao
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhong_yao_separatists	owner	ironic_faction_zhong_yao_separatists
ironic_campaign_group_member_governor_independence_trigger_du_ji	owner	ironic_faction_du_ji
ironic_campaign_group_member_governor_independence_trigger_du_ji_separatists	owner	ironic_faction_du_ji_separatists
ironic_campaign_group_campaign_features_governors_enabled_du_ji	owner	ironic_faction_du_ji
ironic_campaign_group_can_spy_factions_du_ji	owner	ironic_faction_du_ji
ironic_campaign_group_member_campaign_feature_governor_enabled_du_ji	owner	ironic_faction_du_ji
ironic_campaign_group_member_campaign_feature_governor_enabled_du_ji_separatists	owner	ironic_faction_du_ji_separatists
ironic_campaign_group_member_cannot_spy_du_ji_separatists	owner	ironic_faction_du_ji_separatists
ironic_campaign_group_member_faction_du_ji_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_du_ji
ironic_campaign_group_member_faction_du_ji_world_leaders_can_proclaim_seat	owner	ironic_faction_du_ji
3k_main_campaign_group_member_faction_du_ji_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_du_ji_separatists
3k_main_campaign_group_member_faction_du_ji_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_du_ji_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_du_ji_world_leader	owner	ironic_faction_du_ji
ironic_campaign_group_member_cosmetic_tag_faction_name_du_ji_3	owner	ironic_faction_du_ji
ironic_campaign_group_member_cosmetic_tag_faction_name_du_ji_4	owner	ironic_faction_du_ji
ironic_campaign_group_member_cosmetic_tag_faction_name_du_ji_world_leader_separatists	owner	ironic_faction_du_ji_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_du_ji_3_separatists	owner	ironic_faction_du_ji_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_du_ji_4_separatists	owner	ironic_faction_du_ji_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_du_ji	owner	ironic_faction_du_ji
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_du_ji_separatists	owner	ironic_faction_du_ji_separatists
ironic_campaign_group_member_governor_independence_trigger_zhuge_liang	owner	ironic_faction_zhuge_liang
ironic_campaign_group_member_governor_independence_trigger_zhuge_liang_separatists	owner	ironic_faction_zhuge_liang_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhuge_liang	owner	ironic_faction_zhuge_liang
ironic_campaign_group_can_spy_factions_zhuge_liang	owner	ironic_faction_zhuge_liang
ironic_campaign_group_member_campaign_feature_governor_enabled_zhuge_liang	owner	ironic_faction_zhuge_liang
ironic_campaign_group_member_campaign_feature_governor_enabled_zhuge_liang_separatists	owner	ironic_faction_zhuge_liang_separatists
ironic_campaign_group_member_cannot_spy_zhuge_liang_separatists	owner	ironic_faction_zhuge_liang_separatists
ironic_campaign_group_member_faction_zhuge_liang_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhuge_liang
ironic_campaign_group_member_faction_zhuge_liang_world_leaders_can_proclaim_seat	owner	ironic_faction_zhuge_liang
3k_main_campaign_group_member_faction_zhuge_liang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhuge_liang_separatists
3k_main_campaign_group_member_faction_zhuge_liang_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhuge_liang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhuge_liang_world_leader	owner	ironic_faction_zhuge_liang
ironic_campaign_group_member_cosmetic_tag_faction_name_zhuge_liang_3	owner	ironic_faction_zhuge_liang
ironic_campaign_group_member_cosmetic_tag_faction_name_zhuge_liang_4	owner	ironic_faction_zhuge_liang
ironic_campaign_group_member_cosmetic_tag_faction_name_zhuge_liang_world_leader_separatists	owner	ironic_faction_zhuge_liang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhuge_liang_3_separatists	owner	ironic_faction_zhuge_liang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhuge_liang_4_separatists	owner	ironic_faction_zhuge_liang_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhuge_liang	owner	ironic_faction_zhuge_liang
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhuge_liang_separatists	owner	ironic_faction_zhuge_liang_separatists
ironic_campaign_group_member_governor_independence_trigger_han_xuan	owner	ironic_faction_han_xuan
ironic_campaign_group_member_governor_independence_trigger_han_xuan_separatists	owner	ironic_faction_han_xuan_separatists
ironic_campaign_group_campaign_features_governors_enabled_han_xuan	owner	ironic_faction_han_xuan
ironic_campaign_group_can_spy_factions_han_xuan	owner	ironic_faction_han_xuan
ironic_campaign_group_member_campaign_feature_governor_enabled_han_xuan	owner	ironic_faction_han_xuan
ironic_campaign_group_member_campaign_feature_governor_enabled_han_xuan_separatists	owner	ironic_faction_han_xuan_separatists
ironic_campaign_group_member_cannot_spy_han_xuan_separatists	owner	ironic_faction_han_xuan_separatists
ironic_campaign_group_member_faction_han_xuan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_han_xuan
ironic_campaign_group_member_faction_han_xuan_world_leaders_can_proclaim_seat	owner	ironic_faction_han_xuan
3k_main_campaign_group_member_faction_han_xuan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_han_xuan_separatists
3k_main_campaign_group_member_faction_han_xuan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_han_xuan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_han_xuan_world_leader	owner	ironic_faction_han_xuan
ironic_campaign_group_member_cosmetic_tag_faction_name_han_xuan_3	owner	ironic_faction_han_xuan
ironic_campaign_group_member_cosmetic_tag_faction_name_han_xuan_4	owner	ironic_faction_han_xuan
ironic_campaign_group_member_cosmetic_tag_faction_name_han_xuan_world_leader_separatists	owner	ironic_faction_han_xuan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_han_xuan_3_separatists	owner	ironic_faction_han_xuan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_han_xuan_4_separatists	owner	ironic_faction_han_xuan_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_han_xuan	owner	ironic_faction_han_xuan
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_han_xuan_separatists	owner	ironic_faction_han_xuan_separatists
ironic_campaign_group_member_governor_independence_trigger_liu_du	owner	ironic_faction_liu_du
ironic_campaign_group_member_governor_independence_trigger_liu_du_separatists	owner	ironic_faction_liu_du_separatists
ironic_campaign_group_campaign_features_governors_enabled_liu_du	owner	ironic_faction_liu_du
ironic_campaign_group_can_spy_factions_liu_du	owner	ironic_faction_liu_du
ironic_campaign_group_member_campaign_feature_governor_enabled_liu_du	owner	ironic_faction_liu_du
ironic_campaign_group_member_campaign_feature_governor_enabled_liu_du_separatists	owner	ironic_faction_liu_du_separatists
ironic_campaign_group_member_cannot_spy_liu_du_separatists	owner	ironic_faction_liu_du_separatists
ironic_campaign_group_member_faction_liu_du_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_liu_du
ironic_campaign_group_member_faction_liu_du_world_leaders_can_proclaim_seat	owner	ironic_faction_liu_du
3k_main_campaign_group_member_faction_liu_du_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_liu_du_separatists
3k_main_campaign_group_member_faction_liu_du_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_liu_du_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_du_world_leader	owner	ironic_faction_liu_du
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_du_3	owner	ironic_faction_liu_du
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_du_4	owner	ironic_faction_liu_du
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_du_world_leader_separatists	owner	ironic_faction_liu_du_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_du_3_separatists	owner	ironic_faction_liu_du_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_du_4_separatists	owner	ironic_faction_liu_du_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_du	owner	ironic_faction_liu_du
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_du_separatists	owner	ironic_faction_liu_du_separatists
