member	context	faction
3k_dlc04_campaign_group_progression_group_han_empire_ai_hard	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_han_empire_ai_legendary	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_han_empire_ai_normal	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_han_empire_ai_very_hard	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_han_empire_easy	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_han_empire_hard	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_han_empire_legendary	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_han_empire_normal	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_han_empire_very_hard	owner	3k_main_faction_han_empire
3k_dlc04_campaign_group_progression_group_liu_bei_ai_easy	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_ai_hard	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_ai_legendary	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_ai_normal	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_ai_very_hard	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_easy	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_hard	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_legendary	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_normal	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_bei_very_hard	owner	3k_main_faction_liu_bei
3k_dlc04_campaign_group_progression_group_liu_biao_ai_easy	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_ai_hard	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_ai_legendary	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_ai_normal	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_ai_very_hard	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_easy	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_hard	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_legendary	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_normal	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_biao_very_hard	owner	3k_main_faction_liu_biao
3k_dlc04_campaign_group_progression_group_liu_chong_ai_easy	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_ai_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_ai_legendary	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_ai_normal	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_ai_very_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_easy	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_legendary	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_normal	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_liu_chong_very_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_campaign_group_progression_group_lu_zhi_ai_easy	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_ai_hard	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_ai_legendary	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_ai_normal	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_ai_very_hard	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_easy	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_hard	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_legendary	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_normal	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_lu_zhi_very_hard	owner	3k_dlc04_faction_lu_zhi
3k_dlc04_campaign_group_progression_group_sun_jian_ai_easy	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_ai_hard	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_ai_legendary	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_ai_normal	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_ai_very_hard	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_easy	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_hard	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_legendary	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_normal	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_sun_jian_very_hard	owner	3k_main_faction_sun_jian
3k_dlc04_campaign_group_progression_group_tao_qian_ai_easy	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_ai_hard	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_ai_legendary	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_ai_normal	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_ai_very_hard	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_easy	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_hard	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_legendary	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_normal	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_progression_group_tao_qian_very_hard	owner	3k_main_faction_tao_qian
3k_dlc04_campaign_group_world_leaders_initial_factions	owner	3k_dlc04_faction_empress_he
3k_dlc04_dlc05_campaign_group_progression_group_ai_liu_chong_easy	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_ai_liu_chong_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_ai_liu_chong_legendary	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_ai_liu_chong_normal	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_ai_liu_chong_very_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_liu_chong_easy	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_liu_chong_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_liu_chong_legendary	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_liu_chong_normal	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_dlc05_campaign_group_progression_group_liu_chong_very_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_group_member_settlement_actions_can_integrate_major_yellow_turbans_zhang_bao	actor	3k_dlc04_faction_zhang_bao
3k_dlc04_group_member_settlement_actions_can_integrate_major_yellow_turbans_zhang_bao	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_can_integrate_major_yellow_turbans_zhang_jue	actor	3k_dlc04_faction_zhang_jue
3k_dlc04_group_member_settlement_actions_can_integrate_major_yellow_turbans_zhang_jue	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_can_integrate_major_yellow_turbans_zhang_liang	actor	3k_dlc04_faction_zhang_liang
3k_dlc04_group_member_settlement_actions_can_integrate_major_yellow_turbans_zhang_liang	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_can_integrate_minor_yellow_turban_zhang_bao	actor	3k_dlc04_faction_zhang_bao
3k_dlc04_group_member_settlement_actions_can_integrate_minor_yellow_turban_zhang_bao	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_can_integrate_minor_yellow_turban_zhang_jue	actor	3k_dlc04_faction_zhang_jue
3k_dlc04_group_member_settlement_actions_can_integrate_minor_yellow_turban_zhang_jue	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_can_integrate_minor_yellow_turban_zhang_liang	actor	3k_dlc04_faction_zhang_liang
3k_dlc04_group_member_settlement_actions_can_integrate_minor_yellow_turban_zhang_liang	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_integrate_major_yellow_turban_zhang_bao	actor	3k_dlc04_faction_zhang_bao
3k_dlc04_group_member_settlement_actions_integrate_major_yellow_turban_zhang_bao	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_integrate_major_yellow_turban_zhang_jue	actor	3k_dlc04_faction_zhang_jue
3k_dlc04_group_member_settlement_actions_integrate_major_yellow_turban_zhang_jue	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_integrate_major_yellow_turban_zhang_liang	actor	3k_dlc04_faction_zhang_liang
3k_dlc04_group_member_settlement_actions_integrate_major_yellow_turban_zhang_liang	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_integrate_minor_yellow_turban_zhang_bao	actor	3k_dlc04_faction_zhang_bao
3k_dlc04_group_member_settlement_actions_integrate_minor_yellow_turban_zhang_bao	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_integrate_minor_yellow_turban_zhang_jue	actor	3k_dlc04_faction_zhang_jue
3k_dlc04_group_member_settlement_actions_integrate_minor_yellow_turban_zhang_jue	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_group_member_settlement_actions_integrate_minor_yellow_turban_zhang_liang	actor	3k_dlc04_faction_zhang_liang
3k_dlc04_group_member_settlement_actions_integrate_minor_yellow_turban_zhang_liang	owner	3k_main_faction_yellow_turban_generic
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_easy	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_legendary	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_normal	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_very_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_human_easy	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_human_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_human_legendary	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_human_normal	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_main_campaign_progression_levels_liu_chong_human_very_hard	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_10	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_6	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_7	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_8	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_9	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_capital_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_capital_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_capital_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_province_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_province_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_province_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_province_northern_horses_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_earth_temple_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_earth_temple_taoist_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_artisans_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_artisans_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_military_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_military_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_minting_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_trade_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_trade_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_artisan_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_artisan_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_industry_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_industry_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_industry_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_spice_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_shipyard_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_farmstead_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_composite_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_1	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_2	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_3	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_garden_4	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_garden_5	owner	3k_main_faction_tao_qian
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_10	owner	3k_main_faction_tao_qian_separatists
