key	index	subculture	category	screen_name	screen_adjective	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	military_group	movie_death_event	ship_name_group	unit_regiment_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	campaign_unit_permission_group	grant_rebel_captures_to_faction	feature_forest	battle_flag_path	text_replacement_key	lose_movie	battle_flag_path_historical	win_movie	primary_colour_hex	secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	card_colour_hex
ironic_faction_xianbei_kuitou	457480859	3k_dlc05_subculture_bandits	playable	Xianbei Kuitou	Xianbei Kuitou	default		false	false	false	data\ui\flags\mod_faction_xianbei	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Xianbei Kuitou military force!	You are defending against a Xianbei Kuitou military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ironic_xianbei_faction		3k_main_feature_set_barbarians	flag_mod_faction_xianbei	bandit	3k_main_game_lost_metal	flag_mod_faction_xianbei	3k_main_game_won_metal	E2B545	FFB400	8E3D25	E2B545	000000
ironic_faction_xianbei_tuoba	1514573336	3k_dlc05_subculture_bandits	playable	Xianbei Tuoba	Xianbei Tuoba	default		false	false	false	data\ui\flags\mod_faction_xianbei_tuoba	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Xianbei Tuoba military force!	You are defending against a Xianbei Tuoba military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ironic_xianbei_faction		3k_main_feature_set_barbarians	flag_mod_faction_xianbei_tuoba	northern	3k_main_game_lost_metal	flag_mod_faction_xianbei_tuoba	3k_main_game_won_metal	76191A	000000	2A0606	76191A	000000
ironic_faction_xianbei_kuitou_separatists	585323462	3k_dlc05_subculture_bandits	unplayable	Xianbei Kuitou Separatists	Xianbei Kuitou Separatists	default		false	false	false	data\ui\flags\ironic_faction_xianbei_kuitou_separatists	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Xianbei Kuitou Separatists military force!	You are defending against a Xianbei Kuitou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ironic_xianbei_faction		3k_main_feature_set_barbarians	flag_ironic_faction_xianbei_kuitou_separatists	bandit	3k_main_game_lost_metal	flag_ironic_faction_xianbei_kuitou_separatists	3k_main_game_won_metal	74191A	201C1C	A99B01	74191A	000000
ironic_faction_xianbei_tuoba_separatists	870584251	3k_dlc05_subculture_bandits	unplayable	Xianbei Tuoba Separatists	Xianbei Tuoba Separatists	default		false	false	false	data\ui\flags\ironic_faction_xianbei_tuoba_separatists	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Xianbei Tuoba Separatists military force!	You are defending against a Xianbei Tuoba Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ironic_xianbei_faction		3k_main_feature_set_barbarians	flag_ironic_faction_xianbei_tuoba_separatists	northern	3k_main_game_lost_metal	flag_ironic_faction_xianbei_tuoba_separatists	3k_main_game_won_metal	DFB447	FFB400	8B3817	DFB447	000000
ironic_faction_di_tribes	1951982638	3k_dlc05_subculture_bandits	playable	Di 	Di 	default		false	false	false	data\ui\flags\mod_faction_di	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Di military force!	You are defending against a Di military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ironic_di_faction		3k_main_feature_set_barbarians	flag_mod_faction_di	bandit	3k_main_game_lost_wood	flag_mod_faction_di	3k_main_game_won_wood	B33B24	805835	815A38	B33B24	000000
ironic_faction_di_tribes_separatists	1243438127	3k_dlc05_subculture_bandits	unplayable	Di Separatists	Di Separatists	default		false	false	false	data\ui\flags\ironic_faction_di_tribes_separatists	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a D iSeparatists military force!	You are defending against a Di Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ironic_di_faction		3k_main_feature_set_barbarians	flag_ironic_faction_di_tribes_separatists	northern	3k_main_game_lost_wood	flag_ironic_faction_di_tribes_separatists	3k_main_game_won_wood	C5813A	443532	79372A	C5813A	000000
ironic_faction_cao_ren	806895404	3k_main_chinese	playable	Cao Ren	Cao Ren	default		false	false	false	data\ui\flags\ironic_faction_cao_ren	3k_main_military_grouping_han_chinese	0	221	221			FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_ironic_faction_cao_ren		3k_main_game_lost_earth	flag_ironic_faction_cao_ren	3k_main_game_won_earth	DDB015	583F77	ADADAD	463C19	000000
ironic_faction_cao_ren_separatists	874707619	3k_main_chinese	unplayable	Cao Separatists	Cao Separatists	default		false	false	false	data\ui\flags\ironic_faction_cao_ren_separatists	3k_main_military_grouping_han_chinese	0	221	221			FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_ironic_faction_cao_ren_separatists		3k_main_game_lost_earth	flag_ironic_faction_cao_ren_separatists	3k_main_game_won_earth	362C43	AE994E	ADADAD	3C2314	000000
ironic_faction_ma_chao	636230092	3k_main_chinese	playable	Ma Chao	Ma Chao	default		false	false	false	data\ui\flags\3k_main_faction_ma_teng	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Ma Chao military force!	You are defending against a Ma Chao military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	3k_fire_config	3k_main_unit_permission_group_ma_teng		LOCKED_STANDARD	flag_3k_main_faction_ma_teng	ma_chao	3k_dlc07_game_lost_ma_teng	flag_3k_main_faction_ma_teng	3k_dlc07_game_won_ma_teng	C06B75	EAD360	ADADAD	0A4B7D	000000
ironic_faction_ma_chao_separatists	406037996	3k_main_chinese	unplayable	Ma Separatists	Ma Separatists	default		false	false	false	data\ui\flags\3k_main_faction_ma_teng_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Ma Separatist military force!	You are defending against a Ma Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_ma_teng		LOCKED_STANDARD	flag_3k_main_faction_ma_teng_separatists		3k_dlc07_game_lost_ma_teng	flag_3k_main_faction_ma_teng_separatists	3k_dlc07_game_won_ma_teng	EAE5DF	AEA2DC	ADADAD	3C2314	000000
ironic_faction_sun_quan	903710737	3k_main_chinese	playable	Sun Quan	Sun Quan	default		false	false	false	data\ui\flags\3k_main_faction_sun_jian	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Sun Quan military force!	You are defending against a Sun Quan military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_unit_permission_group_sun_ce		LOCKED_STANDARD	flag_3k_main_faction_sun_jian	sun_quan	3k_main_game_lost_sun_jian	flag_3k_main_faction_sun_jian	3k_main_game_won_sun_jian	9B2421	CDBDBD	ADADAD	463C19	000000
ironic_faction_sun_quan_separatists	275495181	3k_main_chinese	unplayable	Sun Separatists	Sun Separatists	default		false	false	false	data\ui\flags\3k_main_faction_sun_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Sun Quan Separatist military force!	You are defending against a Sun Quan Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_unit_permission_group_sun_ce		LOCKED_STANDARD	flag_3k_main_faction_sun_separatists		3k_main_game_lost_earth	flag_3k_main_faction_sun_separatists	3k_main_game_won_earth	735661	B91C1A	ADADAD	3C2314	000000
ironic_faction_xiahou_yuan	992675770	3k_main_chinese	playable	Xiahou Yuan	Xiahou Yuan	default		false	false	false	data\ui\flags\ironic_faction_xiahou_yuan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xiahou Yuan military force!	You are defending against a Xiahou Yuan military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_ironic_faction_xiahou_yuan	xiahou_yuan	3k_main_game_lost_fire	flag_ironic_faction_xiahou_yuan	3k_main_game_won_metal	511907	6914D5	B06D29	31DCCD	000000
ironic_faction_xiahou_yuan_separatists	881252271	3k_main_chinese	unplayable	Xiahou Separatists	Xiahou Separatists	default		false	false	false	data\ui\flags\3k_main_faction_changan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xiahou Yuan Separatists military force!	You are defending against a Xiahou Yuan Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_changan_separatists		3k_main_game_lost_fire	flag_3k_main_faction_changan_separatists	3k_main_game_won_metal	6F5009	EE57B6	4AB275	CD05A0	000000
ironic_faction_zhang_liao	813054352	3k_main_chinese	playable	Zhang Liao	Zhang Liao	default		false	false	false	data\ui\flags\mod_faction_zhang_liao	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Liao military force!	You are defending against a Zhang Liao military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_yang	zhang_liao	3k_main_game_lost_metal	flag_3k_main_faction_zhang_yang	3k_main_game_won_fire	87383E	AEA2DC	ADADAD	BE3FD7	000000
ironic_faction_zhang_liao_separatists	691552032	3k_main_chinese	unplayable	Zhang Separatists	Zhang Separatists	default		false	false	false	data\ui\flags\3k_main_faction_zhang_yang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Liao Separatists military force!	You are defending against a Zhang Liao Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_yang_separatists		3k_main_game_lost_metal	flag_3k_main_faction_zhang_yang_separatists	3k_main_game_won_fire	543240	AEA2DC	ADADAD	BE3FD7	000000
ironic_faction_chen_lan	1360705599	3k_dlc05_subculture_bandits	playable	Chen Lan	Chen Lan Renegades	default		false	false	false	data\ui\flags\mod_faction_chen_lan	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Chen Lan military force!	You are defending against a Chen Lan military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc07_unit_permission_group_generic_bandit		LOCKED_STANDARD	flag_3k_main_faction_yangzhou	bandit	3k_main_game_lost_wood	flag_3k_main_faction_yangzhou	3k_main_game_won_wood	2D3652	4D7253	81260F	505140	000000
ironic_faction_chen_lan_separatist	458148290	3k_dlc05_subculture_bandits	unplayable	Chen Separatists	Chen Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_yangzhou_separatists	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Chen Lan Separatists military force!	You are defending against a Chen Lan Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc07_unit_permission_group_generic_bandit		LOCKED_STANDARD	flag_3k_main_faction_yangzhou_separatists		3k_main_game_lost_wood	flag_3k_main_faction_yangzhou_separatists	3k_main_game_won_wood	617E67	256045	1EC388	F40567	000000
ironic_faction_yellow_turban_xu_he	125450953	3k_main_subculture_yellow_turban	playable	Xu He Yellow Turbans	Xu He Renegades	3k_main_faction_yellow_turban_rebels		false	false	false	data\ui\flags\mod_faction_zhou_yu	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Xu He military force!	You are defending against a Xu He military force!	FACTION_CHOSOKABE	500	vo_Empire	default_ytr	brt	false			false	3k_yellow_turban_config	3k_main_unit_permission_group_yellow_turban	3k_main_faction_yellow_turban_rebels	LOCKED_STANDARD	flag_3k_main_faction_yellow_turban_generic	xu_he	3k_main_game_lost_yellow_turbans	flag_3k_main_faction_yellow_turban_generic	3k_main_game_won_yellow_turbans	3B3839	967832	000000	000000	000000
ironic_faction_zhou_yu	1020233499	3k_main_chinese	playable	Zhou Yu	Zhou Yu Renegades	default		false	false	false	data\ui\flags\3k_dlc04_faction_zhou_xin	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_unit_permission_group_sun_ce		LOCKED_STANDARD	flag_mod_faction_zhou_yu	zhou_yu	3k_main_game_lost_water	flag_mod_faction_zhou_yu	3k_main_game_won_water	DDC5C7	A9D08E	ADADAD	463C19	000000
ironic_faction_zhou_yu_separatists	472727680	3k_main_chinese	unplayable	Zhou Separatists	Zhou Separatists Renegades	default		false	false	false	data\ui\flags\3k_dlc04_faction_zhou_xin_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc05_unit_permission_group_sun_ce		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	49191C	EDEDED	ADADAD	3C2314	000000
ironic_faction_zhong_yao	472727681	3k_main_chinese	playable	Zhong Yao	Zhong Yao Renegades	default		false	false	false	data\ui\flags\mod_faction_zhong_yao	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_zhong_yao		3k_main_game_lost_water	flag_mod_faction_zhong_yao	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_zhong_yao_separatists	472727682	3k_main_chinese	unplayable	Zhong Separtists	Zhong Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_du_ji	472727683	3k_main_chinese	playable	Du Ji	Du Ji Renegades	default		false	false	false	data\ui\flags\mod_faction_du_ji	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_du_ji		3k_main_game_lost_water	flag_mod_faction_du_ji	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_du_ji_separatists	472727684	3k_main_chinese	unplayable	Du Separatists	Du Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_zhuge_liang	472727685	3k_main_chinese	playable	Zhou Yu	Zhou Yu Renegades	default		false	false	false	data\ui\flags\mod_faction_zhuge_liang	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_zhuge_liang		3k_main_game_lost_water	flag_mod_faction_zhuge_liang	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_zhuge_liang_separatists	472727686	3k_main_chinese	unplayable	Zhou Separatists	Zhou Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_han_xuan	472727687	3k_main_chinese	playable	Zhong Yao	Zhong Yao Renegades	default		false	false	false	data\ui\flags\mod_faction_han_xuan	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_han_xuan		3k_main_game_lost_water	flag_mod_faction_han_xuan	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_han_xuan_separatists	472727688	3k_main_chinese	unplayable	Zhong Separtists	Zhong Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_liu_du	472727689	3k_main_chinese	playable	Du Ji	Du Ji Renegades	default		false	false	false	data\ui\flags\mod_faction_liu_du	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_liu_du		3k_main_game_lost_water	flag_mod_faction_liu_du	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_liu_du_separatists	472727690	3k_main_chinese	unplayable	Du Separatists	Du Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_zhao_fan	472727691	3k_main_chinese	playable	Zhou Yu	Zhou Yu Renegades	default		false	false	false	data\ui\flags\mod_faction_zhao_fan	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_zhao_fan		3k_main_game_lost_water	flag_mod_faction_zhao_fan	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_zhao_fan_separatists	472727692	3k_main_chinese	unplayable	Zhou Separatists	Zhou Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_sun_ben	472727693	3k_main_chinese	playable	Zhong Yao	Zhong Yao Renegades	default		false	false	false	data\ui\flags\3k_main_faction_sun_jian	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_sun_jian		3k_main_game_lost_water	flag_3k_main_faction_sun_jian	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_sun_ben_separatists	472727694	3k_main_chinese	unplayable	Zhong Separtists	Zhong Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_lei_xu	472727695	3k_dlc05_subculture_bandits	playable	Du Ji	Du Ji Renegades	default		false	false	false	data\ui\flags\mod_faction_lei_xu	3k_dlc05_military_grouping_bandits	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc07_unit_permission_group_generic_bandit		LOCKED_STANDARD	flag_mod_faction_lei_xu	bandit	3k_main_game_lost_water	flag_mod_faction_lei_xu	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_lei_xu_separatists	472727696	3k_dlc05_subculture_bandits	unplayable	Du Separatists	Du Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_dlc05_military_grouping_bandits	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc07_unit_permission_group_generic_bandit		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_liu_shan	472727697	3k_main_chinese	playable	Zhou Yu	Zhou Yu Renegades	default		false	false	false	data\ui\flags\mod_faction_liu_shan	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_liu_shan		3k_main_game_lost_water	flag_mod_faction_liu_shan	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_liu_shan_separatists	472727698	3k_main_chinese	unplayable	Zhou Separatists	Zhou Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_guan_yu	472727699	3k_main_chinese	playable	Zhong Yao	Zhong Yao Renegades	default		false	false	false	data\ui\flags\mod_faction_guan_yu	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_guan_yu		3k_main_game_lost_water	flag_mod_faction_guan_yu	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_guan_yu_separatists	472727700	3k_main_chinese	unplayable	Zhong Separtists	Zhong Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_zu_lang	472727701	3k_dlc05_subculture_bandits	playable	Du Ji	Du Ji Renegades	default		false	false	false	data\ui\flags\mod_faction_zu_lang	3k_dlc05_military_grouping_bandits	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ironic_zu_lang_faction		3k_main_faction_feature_forest_locked_outlaw	flag_mod_faction_zu_lang	bandit	3k_main_game_lost_water	flag_mod_faction_zu_lang	3k_main_game_won_water	849C58	6B5083	000000	849C58	000000
ironic_faction_zu_lang_separatists	472727702	3k_dlc05_subculture_bandits	unplayable	Du Separatists	Du Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_dlc05_military_grouping_bandits	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	ironic_zu_lang_faction		3k_main_faction_feature_forest_locked_outlaw	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	6B5083	849C58	000000	6B5083	000000
ironic_faction_zhu_jun	472727703	3k_main_chinese	playable	Du Ji	Du Ji Renegades	default		false	false	false	data\ui\flags\mod_faction_zhu_jun	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Yu military force!	You are defending against a Zhou Yu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_mod_faction_zhu_jun		3k_main_game_lost_water	flag_mod_faction_zhu_jun	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_zhu_jun_separatists	472727704	3k_main_chinese	unplayable	Du Separatists	Du Separatists Renegades	default		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_main_military_grouping_han_chinese	0	0	0	You are attacking a Zhou Separatists military force!	You are defending against Zhou Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc04_faction_zhou_xin_separatists		3k_main_game_lost_water	flag_3k_dlc04_faction_zhou_xin_separatists	3k_main_game_won_water	000000	000000	000000	000000	000000
ironic_faction_yellow_turban_wu_huan	472727705	3k_main_subculture_yellow_turban	playable	Wu Huan Yellow Turbans	Wu Huan Renegades	3k_main_faction_yellow_turban_rebels		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Xu He military force!	You are defending against a Xu He military force!	FACTION_CHOSOKABE	500	vo_Empire	default_ytr	brt	false			false	3k_yellow_turban_config	ironic_wu_huan_ytr_faction	3k_main_faction_yellow_turban_rebels	LOCKED_STANDARD	flag_3k_main_faction_yellow_turban_generic		3k_main_game_lost_yellow_turbans	flag_3k_main_faction_yellow_turban_generic	3k_main_game_won_yellow_turbans	3B3839	967832	000000	000000	000000
