key	index	subculture	category	screen_name	screen_adjective	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	military_group	movie_death_event	ship_name_group	unit_regiment_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	campaign_unit_permission_group	grant_rebel_captures_to_faction	feature_forest	battle_flag_path	text_replacement_key	lose_movie	battle_flag_path_historical	win_movie	primary_colour_hex	secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	card_colour_hex
3k_dlc06_faction_nanman_jinhuansanjie	408589746	3k_dlc06_subculture_nanman	unplayable	Jinhuansanjie	Jinhuansanjie	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_jinhuansanjie	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_jinhuansanjie			flag_3k_dlc06_faction_nanman_jinhuansanjie		817162	323232	000000	000000	000000
3k_dlc06_faction_nanman_jinhuansanjie_separatists	1805323493	3k_dlc06_subculture_nanman	unplayable	Jinhuansanjie Separatists	Jinhuansanjie Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_jinhuansanjie_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_jinhuansanjie_separatists			flag_3k_dlc06_faction_nanman_jinhuansanjie_separatists		323232	817162	000000	000000	000000
3k_dlc06_faction_nanman_king_duosi	1047278075	3k_dlc06_subculture_nanman	unplayable	King Duosi	King Duosi	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_king_duosi	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_duosi			flag_3k_dlc06_faction_nanman_king_duosi		464646	464646	000000	000000	000000
3k_dlc06_faction_nanman_king_duosi_separatists	1963660353	3k_dlc06_subculture_nanman	unplayable	King Duosi Separatists	King Duosi Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_king_duosi_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_duosi_separatists			flag_3k_dlc06_faction_nanman_king_duosi_separatists		867F51	867F51	000000	000000	000000
3k_dlc06_faction_nanman_king_meng_huo	1421504100	3k_dlc06_subculture_nanman	playable	Meng Huo	Meng Huo	default	nanman	false	true	false	data\ui\flags\3k_dlc06_faction_nanman_king_meng_huo	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_meng_huo	king_meng_huo	3k_dlc06_game_lost_meng_huo	flag_3k_dlc06_faction_nanman_king_meng_huo	3k_dlc06_game_won_meng_huo	BB8620	980505	000000	000000	000000
3k_dlc06_faction_nanman_king_meng_huo_separatists	107938004	3k_dlc06_subculture_nanman	unplayable	Meng Huo Separatists	Meng Huo Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_king_meng_huo_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_meng_huo_separatists			flag_3k_dlc06_faction_nanman_king_meng_huo_separatists		980505	BB8620	000000	000000	000000
3k_dlc06_faction_nanman_king_mulu	785321841	3k_dlc06_subculture_nanman	playable	King Mulu	King Mulu	default	nanman	false	true	false	data\ui\flags\3k_dlc06_faction_nanman_king_mulu	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_mulu	king_mulu	3k_dlc06_game_lost_mulu	flag_3k_dlc06_faction_nanman_king_mulu	3k_dlc06_game_won_mulu	5E6289	C8C8C8	000000	000000	000000
3k_dlc06_faction_nanman_king_mulu_separatists	1875857642	3k_dlc06_subculture_nanman	unplayable	King Mulu Separatists	King Mulu Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_king_mulu_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_mulu_separatists			flag_3k_dlc06_faction_nanman_king_mulu_separatists		C8C8C8	8D96BA	000000	000000	000000
3k_dlc06_faction_nanman_king_shamoke	735399806	3k_dlc06_subculture_nanman	playable	King Shamoke	King Shamoke	default	nanman	false	true	false	data\ui\flags\3k_dlc06_faction_nanman_king_shamoke	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	You are attacking a Shamoke military force!	You are defending against a Shamoke military force!	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_shamoke	king_shamoke	3k_dlc06_game_lost_shamoke	flag_3k_dlc06_faction_nanman_king_shamoke	3k_dlc06_game_won_shamoke	635079	A0A0A0	000000	000000	000000
3k_dlc06_faction_nanman_king_shamoke_separatists	94602501	3k_dlc06_subculture_nanman	unplayable	King Shamoke Separatists	King Shamoke Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_king_shamoke_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	You are attacking a Shamoke Separatists military force!	You are defending against a Shamoke Separatists military force!	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_shamoke_separatists			flag_3k_dlc06_faction_nanman_king_shamoke_separatists		CDA047	755284	000000	000000	000000
3k_dlc06_faction_nanman_king_wutugu	1251529799	3k_dlc06_subculture_nanman	unplayable	King Wutugu	King Wutugu	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_king_wutugu	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_wutugu			flag_3k_dlc06_faction_nanman_king_wutugu		5B7925	8C300F	000000	000000	000000
3k_dlc06_faction_nanman_king_wutugu_separatists	1352852524	3k_dlc06_subculture_nanman	unplayable	King Wutugu Separatists	King Wutugu Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_king_wutugu_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_king_wutugu_separatists			flag_3k_dlc06_faction_nanman_king_wutugu_separatists		8C300F	5B7925	000000	000000	000000
3k_dlc06_faction_nanman_lady_zhurong	1747574827	3k_dlc06_subculture_nanman	playable	Lady Zhurong	Lady Zhurong	default	nanman	false	true	false	data\ui\flags\3k_dlc06_faction_nanman_lady_zhurong	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_lady_zhurong	lady_zhurong	3k_dlc06_game_lost_lady_zhurong	flag_3k_dlc06_faction_nanman_lady_zhurong	3k_dlc06_game_won_lady_zhurong	A45114	C69C30	000000	000000	000000
3k_dlc06_faction_nanman_lady_zhurong_separatists	1946587235	3k_dlc06_subculture_nanman	unplayable	Lady Zhurong Separatists	Lady Zhurong Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_lady_zhurong_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_lady_zhurong_separatists			flag_3k_dlc06_faction_nanman_lady_zhurong_separatists		C69C30	A45114	000000	000000	000000
3k_dlc06_faction_nanman_mangyachang	258803338	3k_dlc06_subculture_nanman	unplayable	Mangyachang	Mangyachang	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_mangyachang	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_mangyachang			flag_3k_dlc06_faction_nanman_mangyachang		7D9359	AF2D0F	000000	000000	000000
3k_dlc06_faction_nanman_mangyachang_separatists	979293267	3k_dlc06_subculture_nanman	unplayable	Mangyachang Separatists	Mangyachang Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_mangyachang_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_mangyachang_separatists			flag_3k_dlc06_faction_nanman_mangyachang_separatists		AF2D0F	56A04E	000000	000000	000000
3k_dlc06_faction_nanman_rebels	1060585205	3k_dlc06_subculture_nanman	unplayable	Nanman Rebels	Nanman Rebels	default	nanman	true	false	false	data\ui\flags\3k_dlc06_faction_nanman_rebels	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_rebels			flag_3k_dlc06_faction_nanman_rebels		808080	323232	000000	000000	000000
3k_dlc06_faction_nanman_tu_an	932482896	3k_dlc06_subculture_nanman	unplayable	Tu'An	Tu'An	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_tu_an	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_tu_an			flag_3k_dlc06_faction_nanman_tu_an		996837	A0A0A0	000000	000000	000000
3k_dlc06_faction_nanman_tu_an_separatists	1229535233	3k_dlc06_subculture_nanman	unplayable	Tu'An Separatists	Tu'An Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_tu_an_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_tu_an_separatists			flag_3k_dlc06_faction_nanman_tu_an_separatists		A0A0A0	996837	000000	000000	000000
3k_dlc06_faction_nanman_xi_ni	1044341963	3k_dlc06_subculture_nanman	unplayable	Xi'Ni	Xi'Ni	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_xi_ni	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_xi_ni			flag_3k_dlc06_faction_nanman_xi_ni		3E2419	543021	000000	000000	000000
3k_dlc06_faction_nanman_xi_ni_separatists	1878988589	3k_dlc06_subculture_nanman	unplayable	Xi'Ni Separatists	Xi'Ni Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_xi_ni_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_xi_ni_separatists			flag_3k_dlc06_faction_nanman_xi_ni_separatists		543021	7D844E	000000	000000	000000
3k_dlc06_faction_nanman_yang_feng	732824427	3k_dlc06_subculture_nanman	unplayable	Yang Feng	Yang Feng	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_yang_feng	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_yang_feng			flag_3k_dlc06_faction_nanman_yang_feng		6B8833	A0A0A0	000000	000000	000000
3k_dlc06_faction_nanman_yang_feng_separatists	206684368	3k_dlc06_subculture_nanman	unplayable	Yang Feng Separatists	Yang Feng Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_yang_feng_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_yang_feng_separatists			flag_3k_dlc06_faction_nanman_yang_feng_separatists		A0A0A0	84995C	000000	000000	000000
3k_dlc06_faction_nanman_yongchang	918243719	3k_dlc06_subculture_nanman	unplayable	Yongchang Tribes	Yongchang Tribes	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_yongchang	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_yongchang			flag_3k_dlc06_faction_nanman_yongchang		D8B18C	B05438	000000	000000	000000
3k_dlc06_faction_nanman_yongchang_separatists	2030791724	3k_dlc06_subculture_nanman	unplayable	Yongchang Tribes Separatists	Yongchang Tribes Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_yongchang_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_yongchang_separatists			flag_3k_dlc06_faction_nanman_yongchang_separatists		B05438	D8B18C	000000	000000	000000
3k_dlc06_faction_nanman_yunnan	2098083595	3k_dlc06_subculture_nanman	unplayable	Yunnan Tribes	Yunnan Tribes	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_yunnan	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_yunnan			flag_3k_dlc06_faction_nanman_yunnan		95C6DC	4263DD	000000	000000	000000
3k_dlc06_faction_nanman_yunnan_separatists	1926366433	3k_dlc06_subculture_nanman	unplayable	Yunnan Tribes Separatists	Yunnan Tribes Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_yunnan_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_yunnan_separatists			flag_3k_dlc06_faction_nanman_yunnan_separatists		445AAB	76BFE1	000000	000000	000000
3k_dlc06_faction_nanman_zangke	481754912	3k_dlc06_subculture_nanman	unplayable	Zangke Tribes	Zangke Tribes	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_zangke	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_zangke			flag_3k_dlc06_faction_nanman_zangke		966B8E	5160D3	000000	000000	000000
3k_dlc06_faction_nanman_zangke_separatists	1685808567	3k_dlc06_subculture_nanman	unplayable	Zangke Tribes Separatists	Zangke Tribes Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_nanman_zangke_separatists	3k_dlc06_military_grouping_nanman	0	1776442320	1776442320	 	 	FACTION_CHOSOKABE	500	vo_Empire	default_nanman	blk_blockout	false			false	3k_dlc06_nanman_default	3k_dlc06_unit_permission_group_nanman		LOCKED_STANDARD	flag_3k_dlc06_faction_nanman_zangke_separatists			flag_3k_dlc06_faction_nanman_zangke_separatists		4644B2	974EA0	000000	000000	000000
3k_dlc06_faction_xiapi	771623129	3k_main_chinese	unplayable	Xiapi	Xiapi	default		false	false	false	data\ui\flags\3k_dlc06_faction_xiapi	3k_main_military_grouping_han_chinese	0	221	221	HIDDEN	HIDDEN	FACTION_CHOSOKABE	500	vo_Empire	default	blk_blockout	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc06_faction_xiapi			flag_3k_dlc06_faction_xiapi		38179C	DBDBDB	ADADAD	38179C	000000
3k_dlc06_faction_xiapi_separatists	420578894	3k_main_chinese	unplayable	Xiapi Separatists	Xiapi Separatists	default		false	false	false	data\ui\flags\3k_dlc06_faction_xiapi_separatists	3k_main_military_grouping_han_chinese	0	221	221	HIDDEN	HIDDEN	FACTION_CHOSOKABE	500	vo_Empire	default	blk_blockout	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc06_faction_xiapi_separatists			flag_3k_dlc06_faction_xiapi_separatists		DBDBDB	38179C	ADADAD	DBDBDB	000000
3k_dlc06_faction_yongchang	48314342	3k_main_chinese	unplayable	Yongchang	Yongchang Commandery	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_yongchang	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yongchang Commandery force!	You are defending against a Yongchang Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc06_faction_yongchang		3k_main_game_lost_earth	flag_3k_dlc06_faction_yongchang	3k_main_game_won_earth	7B5D2B	5FDFAF	383A56	E2B7B6	000000
3k_dlc06_faction_yongchang_separatists	312648600	3k_main_chinese	unplayable	Yongchang Separatists	Yongchang Commandery Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_yongchang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yongchang Commandery Separatists force!	You are defending against a Yongchang Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc06_faction_yongchang_separatists		3k_main_game_lost_earth	flag_3k_dlc06_faction_yongchang_separatists	3k_main_game_won_earth	704B4E	07C29E	3E43C8	59CD4E	000000
3k_dlc06_faction_yunnan	1675480605	3k_main_chinese	unplayable	Yunnan	Yunnan Commandery	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_yunnan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yunnan Commandery force!	You are defending against a Yunnan Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc06_faction_yunnan		3k_main_game_lost_earth	flag_3k_dlc06_faction_yunnan	3k_main_game_won_earth	5A7F8B	5FDFAF	383A56	E2B7B6	000000
3k_dlc06_faction_yunnan_separatists	1519765474	3k_main_chinese	unplayable	Yunnan Separatists	Yunnan Commandery Separatists	default	nanman	false	false	false	data\ui\flags\3k_dlc06_faction_yunnan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yunnan Commandery Separatists force!	You are defending against a Yunnan Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_dlc06_faction_yunnan_separatists		3k_main_game_lost_earth	flag_3k_dlc06_faction_yunnan_separatists	3k_main_game_won_earth	5A7F8B	07C29E	3E43C8	59CD4E	000000
3k_dlc07_faction_chen_deng	433524917	3k_main_chinese	unplayable	Chen Deng	Chen Deng	default		false	false	false	data\ui\flags\3k_dlc07_faction_chen_deng	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Chen Deng military force!	You are defending against a Chen Deng military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_chen_deng		3k_main_game_lost_cao_cao	3k_dlc07_set_unit_flag_chen_deng	3k_main_game_won_cao_cao	8984D7	1C16C1	ADADAD	463C19	000000
3k_dlc07_faction_chen_deng_separatists	720306639	3k_main_chinese	unplayable	Chen Deng Separatists	Chen Deng Separatists	default		false	false	false	data\ui\flags\3k_dlc07_faction_chen_deng_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Chen Deng Separatist military force!	You are defending against a Chen Deng Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_chen_deng_s		3k_main_game_lost_earth	3k_dlc07_set_unit_flag_chen_deng_s	3k_main_game_won_earth	1C16C1	8984D7	ADADAD	3C2314	000000
3k_dlc07_faction_li_shu	1902171882	3k_main_chinese	unplayable	Li Shu	Li Shu	default		false	false	false	data\ui\flags\3k_dlc07_faction_li_shu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Li Shu military force!	You are defending against a Li Shu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_li_shu		3k_main_game_lost_cao_cao	3k_dlc07_set_unit_flag_li_shu	3k_main_game_won_cao_cao	776D3A	990505	ADADAD	463C19	000000
3k_dlc07_faction_li_shu_separatists	429802979	3k_main_chinese	unplayable	Li Shu Separatists	Li Shu Separatists	default		false	false	false	data\ui\flags\3k_dlc07_faction_li_shu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Li Shu Separatist military force!	You are defending against a Li Shu Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_li_shu_s		3k_main_game_lost_earth	3k_dlc07_set_unit_flag_li_shu_s	3k_main_game_won_earth	990505	776D3A	ADADAD	3C2314	000000
3k_dlc07_faction_shanyue_rebels	2084767607	3k_dlc05_subculture_bandits	unplayable	Shanyue Rebels	Shanyue Rebels	default		false	false	false	data\ui\flags\3k_dlc07_faction_shanyue_rebels	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Shanyue Rebel military force!	You are defending against a Shanyue Rebel military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc07_unit_permission_group_generic_bandit		LOCKED_STANDARD	3k_dlc07_set_unit_flag_shanyue		3k_main_game_lost_fire	3k_dlc07_set_unit_flag_shanyue	3k_main_game_won_fire	DDE3B0	82661E	ADADAD	463C19	000000
3k_dlc07_faction_shanyue_rebels_separatists	1170900789	3k_dlc05_subculture_bandits	unplayable	Shanyue Separatists	Shanyue Separatists	default		false	false	false	data\ui\flags\3k_dlc07_faction_shanyue_rebels_separatists	3k_dlc05_military_grouping_bandits	0	221	221	You are attacking a Shanyue Separatist military force!	You are defending against a Shanyue Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_dlc07_unit_permission_group_generic_bandit		LOCKED_STANDARD	3k_dlc07_set_unit_flag_shanyue_s		3k_main_game_lost_earth	3k_dlc07_set_unit_flag_shanyue_s	3k_main_game_won_earth	82661E	DDE3B0	ADADAD	3C2314	000000
3k_dlc07_faction_shi_hui	2008345588	3k_main_chinese	unplayable	Shi Hui	Shi Hui	default		false	false	false	data\ui\flags\3k_dlc07_faction_shi_hui	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Shi Hui military force!	You are defending against a Shi Hui military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_shi_hui		3k_main_game_lost_cao_cao	3k_dlc07_set_unit_flag_shi_hui	3k_main_game_won_cao_cao	287FBC	0A9B14	ADADAD	463C19	000000
3k_dlc07_faction_shi_hui_separatists	1146727085	3k_main_chinese	unplayable	Shi Hui Separatists	Shi Hui Separatists	default		false	false	false	data\ui\flags\3k_dlc07_faction_shi_hui_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Shi Hui Separatist military force!	You are defending against a Shi Hui Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_shi_hui_s		3k_main_game_lost_earth	3k_dlc07_set_unit_flag_shi_hui_s	3k_main_game_won_earth	0A9B14	287FBC	ADADAD	3C2314	000000
3k_dlc07_faction_yuan_xi	484326893	3k_main_chinese	unplayable	Yuan Xi	Yuan Xi	default		false	false	false	data\ui\flags\3k_dlc07_faction_yuan_xi	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuan Xi military force!	You are defending against a Yuan Xi military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	3k_dlc07_set_unit_flag_yuan_xi		3k_main_game_lost_cao_cao	3k_dlc07_set_unit_flag_yuan_xi	3k_main_game_won_cao_cao	CC9982	B59B14	ADADAD	463C19	000000
