key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_dlc06_ceo_node_career_generated_common_wood_01_02	3k_dlc06_ceo_node_career_generated_common_wood_01_02	0	Resourceful Leader	It is known that as a leader, a valuable skill is conjuring something from nothing.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_clever
3k_dlc06_ceo_node_career_generated_common_wood_01_03	3k_dlc06_ceo_node_career_generated_common_wood_01_03	0	Providing Leader	What can be sourced by this leader is then shared with their people; that is true leadership.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_clever
3k_dlc06_ceo_node_career_generated_common_wood_02_01	3k_dlc06_ceo_node_career_generated_common_wood_02_01	0	Untried Bureaucrat	The ways of governance are known to them, in theory. In practice, however…	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intensity_fiery
3k_dlc06_ceo_node_career_generated_common_wood_02_02	3k_dlc06_ceo_node_career_generated_common_wood_02_02	0	Practiced Bureaucrat	Time and experience have turned this once-green would-be into a skilled manager of affairs.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intensity_fiery
3k_dlc06_ceo_node_career_generated_common_wood_02_03	3k_dlc06_ceo_node_career_generated_common_wood_02_03	0	Economical Bureaucrat	A shrewd, keen eye lends itself well to the business of governing, and managing economic interests.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intensity_fiery
3k_dlc06_ceo_node_career_generated_exceptional_earth_01	3k_dlc06_ceo_node_career_generated_exceptional_earth_01	0	Basic Steward	To maintain the household. That is their job. Nothing more.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_earth_02	3k_dlc06_ceo_node_career_generated_exceptional_earth_02	0	Experienced Steward	As a steward gains in experience, so too do their responsibilities over the estate they manage.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_earth_03	3k_dlc06_ceo_node_career_generated_exceptional_earth_03	0	Veteran Steward	Such is the steward's skill, that they essentially own the estate in lieu of the true lord of the land.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_fire_01	3k_dlc06_ceo_node_career_generated_exceptional_fire_01	0	Novice Chieftain	To be chieftain is to command respect, and this chief... barely does.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_fire_02	3k_dlc06_ceo_node_career_generated_exceptional_fire_02	0	Skilled Chieftain	This chieftain has endured not through luck or favour, but a skill all their own.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_fire_03	3k_dlc06_ceo_node_career_generated_exceptional_fire_03	0	Powerful Chieftain	Strength defines a true chief, and strength also defines this one.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_metal_01	3k_dlc06_ceo_node_career_generated_exceptional_metal_01	0	Basic Bastion	The will to protect is often far stronger than the actual ability to do so.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_metal_02	3k_dlc06_ceo_node_career_generated_exceptional_metal_02	0	Resilient Bastion	Time, effort, and many battles, has made this one a resilient wall against foes.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_metal_03	3k_dlc06_ceo_node_career_generated_exceptional_metal_03	0	Expert Bastion	They move for no-one.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_water_01	3k_dlc06_ceo_node_career_generated_exceptional_water_01	0	Initiate Commander	They have a smattering of elemental strategy, but no more.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_water_02	3k_dlc06_ceo_node_career_generated_exceptional_water_02	0	Guileful Commander	Study and patience, and more than a few defeats, have given this commander a greater knowledge of war.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_water_03	3k_dlc06_ceo_node_career_generated_exceptional_water_03	0	Artful Commander	They are the very model of a modern major general.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_wood_01	3k_dlc06_ceo_node_career_generated_exceptional_wood_01	0	Eager Leader	What they lack in quantifiable experience they make up for with sheer enthusiasm.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_wood_02	3k_dlc06_ceo_node_career_generated_exceptional_wood_02	0	Resolute Leader	Once their mind is made up, it can be staggeringly difficult to alter their course.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_exceptional_wood_03	3k_dlc06_ceo_node_career_generated_exceptional_wood_03	0	Masterful Leader	War is their business, and business – it seems – is good.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_rare_earth_01	3k_dlc06_ceo_node_career_generated_rare_earth_01	0	Apprentice Executive	They have much to learn. But with an abundance of time – and the right tutelage – they could be a contender for greatness.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_scholarly
3k_dlc06_ceo_node_career_generated_rare_earth_02	3k_dlc06_ceo_node_career_generated_rare_earth_02	0	Tested Executive	To manage people is to know people. And to know people is the work of many hard years.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_scholarly
3k_dlc06_ceo_node_career_generated_rare_earth_03	3k_dlc06_ceo_node_career_generated_rare_earth_03	0	Superior Executive	They have come far because they worked at it, being generous where they could, and ruthless when they needed to be.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_scholarly
3k_dlc06_ceo_node_career_generated_rare_fire_01	3k_dlc06_ceo_node_career_generated_rare_fire_01	0	Reckless Vanguard	If they lack anything in skill – and it is not to say they do – then it is compensated greatly by pure verve.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intimidation_vengeful
3k_dlc06_ceo_node_career_generated_rare_fire_02	3k_dlc06_ceo_node_career_generated_rare_fire_02	0	Energetic Vanguard	Years of war have worn this one's mercy down to all but nothing – brutal, unrelenting fury follows their charge.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intimidation_vengeful
3k_dlc06_ceo_node_career_generated_rare_fire_03	3k_dlc06_ceo_node_career_generated_rare_fire_03	0	Ruthless Vanguard	The fight is all that matters – if their life is to be forfeit, so be it!	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intimidation_vengeful
3k_dlc06_ceo_node_career_generated_rare_metal_01	3k_dlc06_ceo_node_career_generated_rare_metal_01	0	Untried Strategist	They understand what they can, but falter in situations beyond that which they have studied.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_rare_metal_02	3k_dlc06_ceo_node_career_generated_rare_metal_02	0	Prepared Strategist	The reality of war has given them an edge that hitherto they were lacking.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_rare_metal_03	3k_dlc06_ceo_node_career_generated_rare_metal_03	0	Merciless Strategist	The framework of war is theirs to command now, and they manipulate with callous disregard for the cost.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_rare_water_01	3k_dlc06_ceo_node_career_generated_rare_water_01	0	Novice Captain	War is the business of the blooded and tested, but they all have to start somewhere.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_discipline_stern
3k_dlc06_ceo_node_career_generated_rare_water_02	3k_dlc06_ceo_node_career_generated_rare_water_02	0	Efficient Captain	Some may say this captain lacks a certain flair and bloody streak, but nobody says they don't get the job done quickly.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_discipline_stern
3k_dlc06_ceo_node_career_generated_rare_water_03	3k_dlc06_ceo_node_career_generated_rare_water_03	0	Unmatched Captain	Nobody has a greater skill and speed for the business of battle than this one.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_discipline_stern
3k_dlc06_ceo_node_career_generated_rare_wood_01	3k_dlc06_ceo_node_career_generated_rare_wood_01	0	Unbloodied Fighter	One can have the desire to fight, in theory, but have very little understanding of what it actually entails…	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intimidation_feared
3k_dlc06_ceo_node_career_generated_rare_wood_02	3k_dlc06_ceo_node_career_generated_rare_wood_02	0	Enduring Fighter	What marks this one apart from the others is their ability to continue fighting, long after it is reasonable to stop.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intimidation_feared
3k_dlc06_ceo_node_career_generated_rare_wood_03	3k_dlc06_ceo_node_career_generated_rare_wood_03	0	Redoubtable Fighter	To see them on the battlefield, weapons drawn, is to inspire fear and retreat in the heart of any who face them.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intimidation_feared
3k_dlc06_ceo_node_career_historical_shi_hui_01	3k_dlc06_ceo_node_career_historical_shi_hui_01	0	Naively Ambitious	This one sees only power, and never the way to it.	UI/Campaign UI/traits/icon_impeccable_good.png	3k_main_opinion_topic_set_loyalty_fraternal
3k_dlc06_ceo_node_career_historical_shi_kuang_01	3k_dlc06_ceo_node_career_historical_shi_kuang_01	0	Unbiased Advisor	This advisor will always speak objectively, even if it draws the ire of the powerful.	UI/Campaign UI/traits/icon_impeccable_good.png	3k_main_opinion_topic_set_determination_competitive
3k_dlc06_ceo_node_career_historical_shi_wei_01	3k_dlc06_ceo_node_career_historical_shi_wei_01	0	Rash Judge	Judgement should never be swift or subjective; and yet…	UI/Campaign UI/traits/icon_impeccable_good.png	3k_main_opinion_topic_set_trust_honest
3k_dlc06_ceo_node_career_historical_shi_xin_01	3k_dlc06_ceo_node_career_historical_shi_xin_01	0	Faithful of Shi	There must be only total devotion to the cause; anything less is as good as treason.	UI/Campaign UI/traits/icon_impeccable_good.png	3k_main_opinion_topic_set_bravery_brave
3k_dlc06_ceo_node_career_historical_shi_zhi_01	3k_dlc06_ceo_node_career_historical_shi_zhi_01	0	The Middle Child	To be stuck between the oldest and the youngest – a fate worse than death?	UI/Campaign UI/traits/icon_impeccable_good.png	3k_main_opinion_topic_set_intelligence_clever
3k_ironic_ceo_career_historical_bi_jieyan	3k_ironic_ceo_career_historical_bi_jieyan	0	placeholder	placeholder		3k_main_opinion_topic_set_loyalty_fraternal
3k_ironic_ceo_career_historical_chen_chao	3k_ironic_ceo_career_historical_chen_chao	0	placeholder	placeholder		3k_main_opinion_topic_set_ability_agile
3k_ironic_ceo_career_historical_dong_fu	3k_ironic_ceo_career_historical_dong_fu	0	placeholder	placeholder		3k_main_opinion_topic_set_intelligence_scholarly
3k_ironic_ceo_career_historical_fu_gan	3k_ironic_ceo_career_historical_fu_gan	0	placeholder	placeholder	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_intelligence_cunning
3k_ironic_ceo_career_historical_huang_quan	3k_ironic_ceo_career_historical_huang_quan	0	placeholder	placeholder		3k_main_opinion_topic_set_strength_strong
3k_ironic_ceo_career_historical_lady_liu_mengan	3k_ironic_ceo_career_historical_lady_liu_mengan	0	placeholder	placeholder		3k_main_opinion_topic_set_attractive_beautiful
3k_ironic_ceo_career_historical_lady_liu_zhang	3k_ironic_ceo_career_historical_lady_liu_zhang	0	placeholder	placeholder		3k_main_opinion_topic_set_attractive_beautiful
3k_ironic_ceo_career_historical_lady_wu_xian	3k_ironic_ceo_career_historical_lady_wu_xian	0	placeholder	placeholder		3k_main_opinion_topic_set_attractive_beautiful
3k_ironic_ceo_career_historical_lady_yang	3k_ironic_ceo_career_historical_lady_yang	0	placeholder	placeholder	UI/Campaign UI/traits/icon_bright_good.png	3k_main_opinion_topic_set_loyalty_fraternal
3k_ironic_ceo_career_historical_lei_tong	3k_ironic_ceo_career_historical_lei_tong	0	placeholder	placeholder		3k_main_opinion_topic_set_strength_formidable
3k_ironic_ceo_career_historical_li_xiu	3k_ironic_ceo_career_historical_li_xiu	0	placeholder	placeholder		3k_main_opinion_topic_set_intelligence_scholarly
3k_ironic_ceo_career_historical_liu_dan	3k_ironic_ceo_career_historical_liu_dan	0	placeholder	placeholder		3k_main_opinion_topic_set_loyalty_fraternal
3k_ironic_ceo_career_historical_liu_fan	3k_ironic_ceo_career_historical_liu_fan	0	placeholder	placeholder		3k_main_opinion_topic_set_loyalty_fraternal
3k_ironic_ceo_career_historical_liu_mao	3k_ironic_ceo_career_historical_liu_mao	0	placeholder	placeholder		3k_main_opinion_topic_set_loyalty_fraternal
3k_ironic_ceo_career_historical_liu_xun	3k_ironic_ceo_career_historical_liu_xun	0	placeholder	placeholder		3k_main_opinion_topic_set_loyalty_fraternal
3k_ironic_ceo_career_historical_ma_tie	3k_ironic_ceo_career_historical_ma_tie	0	placeholder	placeholder	UI/Campaign UI/traits/icon_relentless_good.png	3k_main_dlc05_opinion_topic_set_virtue_lawful
3k_ironic_ceo_career_historical_ma_xiu	3k_ironic_ceo_career_historical_ma_xiu	0	placeholder	placeholder	UI/Campaign UI/traits/icon_brave_fire.png	3k_main_opinion_topic_set_strength_powerful
3k_ironic_ceo_career_historical_pang_xi	3k_ironic_ceo_career_historical_pang_xi	0	placeholder	placeholder		3k_main_opinion_topic_set_loyalty_fraternal
3k_ironic_ceo_career_historical_peng_yang	3k_ironic_ceo_career_historical_peng_yang	0	placeholder	placeholder		3k_main_opinion_topic_set_determination_ambitious
3k_ironic_ceo_career_historical_ren_qi	3k_ironic_ceo_career_historical_ren_qi	0	placeholder	placeholder		3k_main_opinion_topic_set_intensity_reckless
3k_ironic_ceo_career_historical_wang_yun	3k_ironic_ceo_career_historical_wang_yun	0	placeholder	placeholder		3k_dlc05_opinion_topic_set_vice_criminal
3k_ironic_ceo_career_historical_wu_ban	3k_ironic_ceo_career_historical_wu_ban	0	placeholder	placeholder		3k_main_opinion_topic_set_ability_agile
3k_ironic_ceo_career_historical_wu_kuang	3k_ironic_ceo_career_historical_wu_kuang	0	placeholder	placeholder		3k_main_opinion_topic_set_discipline_disciplinarian
3k_ironic_ceo_career_historical_wu_yi	3k_ironic_ceo_career_historical_wu_yi	0	placeholder	placeholder		3k_main_opinion_topic_set_strength_powerful
3k_ironic_ceo_career_historical_yan_pu	3k_ironic_ceo_career_historical_yan_pu	0	placeholder	placeholder		3k_dlc05_opinion_topic_set_vice_criminal
3k_ironic_ceo_career_historical_yan_yan	3k_ironic_ceo_career_historical_yan_yan	0	placeholder	placeholder		3k_main_opinion_topic_set_ability_coordinated
3k_ironic_ceo_career_historical_yang_ang	3k_ironic_ceo_career_historical_yang_ang	0	placeholder	placeholder		3k_main_opinion_topic_set_ability_graceful
3k_ironic_ceo_career_historical_yang_bo	3k_ironic_ceo_career_historical_yang_bo	0	placeholder	placeholder	UI/Campaign UI/traits/icon_foolish_metal.png	3k_main_opinion_topic_set_folly_indecisive
3k_ironic_ceo_career_historical_yang_ren	3k_ironic_ceo_career_historical_yang_ren	0	placeholder	placeholder		3k_main_opinion_topic_set_ability_agile
3k_ironic_ceo_career_historical_yang_song	3k_ironic_ceo_career_historical_yang_song	0	placeholder	placeholder		3k_dlc05_opinion_topic_set_vice_criminal
3k_ironic_ceo_career_historical_yu_minxiang	3k_ironic_ceo_career_historical_yu_minxiang	0	placeholder	placeholder		3k_main_opinion_topic_set_attractive_beautiful
3k_ironic_ceo_career_historical_zhang_fu	3k_ironic_ceo_career_historical_zhang_fu	0	placeholder	placeholder		3k_main_opinion_topic_set_folly_superstitious
3k_ironic_ceo_career_historical_zhang_guang	3k_ironic_ceo_career_historical_zhang_guang	0	placeholder	placeholder		3k_main_opinion_topic_set_charisma_creative
3k_ironic_ceo_career_historical_zhang_ren	3k_ironic_ceo_career_historical_zhang_ren	0	placeholder	placeholder		3k_main_opinion_topic_set_determination_stubborn
3k_ironic_ceo_career_historical_zhang_wei	3k_ironic_ceo_career_historical_zhang_wei	0	placeholder	placeholder		3k_main_opinion_topic_set_discipline_stern
3k_ironic_ceo_career_historical_zhao_wei	3k_ironic_ceo_career_historical_zhao_wei	0	placeholder	placeholder		3k_main_opinion_topic_set_folly_suspicious
3k_ironic_ceo_career_historical_zhu_gui	3k_ironic_ceo_career_historical_zhu_gui	0	placeholder	placeholder		3k_main_opinion_topic_set_intelligence_scholarly
3k_main_ceo_career_historical_Bao_Sanniang	3k_main_ceo_career_historical_Bao_Sanniang	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_attractive_beautiful
3k_main_ceo_career_historical_Budugen	3k_main_ceo_career_historical_Budugen	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_strength_formidable
3k_main_ceo_career_historical_Cao_Xing	3k_main_ceo_career_historical_Cao_Xing	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	3k_main_opinion_topic_set_strength_powerful
3k_main_ceo_career_historical_Chen_Dao	3k_main_ceo_career_historical_Chen_Dao	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	3k_main_opinion_topic_set_strength_tough
3k_main_ceo_career_historical_Chenglugui	3k_main_ceo_career_historical_Chenglugui	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_intelligence_clever
3k_main_ceo_career_historical_Deng_Ai	3k_main_ceo_career_historical_Deng_Ai	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_discipline_disciplinarian
3k_main_ceo_career_historical_Fulohan	3k_main_ceo_career_historical_Fulohan	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_strength_powerful
3k_main_ceo_career_historical_Guan_Ping	3k_main_ceo_career_historical_Guan_Ping	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	3k_main_opinion_topic_set_ability_agile
3k_main_ceo_career_historical_Guan_Suo	3k_main_ceo_career_historical_Guan_Suo	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	3k_main_opinion_topic_set_virtue_fulfilled
3k_main_ceo_career_historical_Guan_Xing	3k_main_ceo_career_historical_Guan_Xing	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	3k_main_opinion_topic_set_strength_strong
3k_main_ceo_career_historical_Guo_Huai	3k_main_ceo_career_historical_Guo_Huai	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	3k_main_opinion_topic_set_intelligence_bright
3k_main_ceo_career_historical_Hou_Cheng	3k_main_ceo_career_historical_Hou_Cheng	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	3k_main_opinion_topic_set_ability_agile
3k_main_ceo_career_historical_Jia_Chong	3k_main_ceo_career_historical_Jia_Chong	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	3k_main_opinion_topic_set_caution_elusive
3k_main_ceo_career_historical_Jia_Kui	3k_main_ceo_career_historical_Jia_Kui	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_intelligence_cunning
3k_main_ceo_career_historical_Jiang_Wei	3k_main_ceo_career_historical_Jiang_Wei	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_intelligence_brilliant
3k_main_ceo_career_historical_Kebineng	3k_main_ceo_career_historical_Kebineng	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_strength_formidable
3k_main_ceo_career_historical_Kuitou	3k_main_ceo_career_historical_Kuitou	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_vice_deceitful
3k_main_ceo_career_historical_Li_Dian	3k_main_ceo_career_historical_Li_Dian	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_strength_powerful
3k_main_ceo_career_historical_Li_Yan	3k_main_ceo_career_historical_Li_Yan	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_intelligence_bright
3k_main_ceo_career_historical_Liu_Feng	3k_main_ceo_career_historical_Liu_Feng	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_folly_incompetent
3k_main_ceo_career_historical_Liu_Shan	3k_main_ceo_career_historical_Liu_Shan	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	3k_dlc07_opinion_topic_set_folly_frivolous
3k_main_ceo_career_historical_Luo_Tong	3k_main_ceo_career_historical_Luo_Tong	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_goodness_selfless
3k_main_ceo_career_historical_Man_Chong	3k_main_ceo_career_historical_Man_Chong	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_discipline_disciplinarian
3k_main_ceo_career_historical_Mi_Heng	3k_main_ceo_career_historical_Mi_Heng	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	3k_main_opinion_topic_set_folly_mad
3k_main_ceo_career_historical_Mohuba	3k_main_ceo_career_historical_Mohuba	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_strength_tough
3k_main_ceo_career_historical_Pan_Feng	3k_main_ceo_career_historical_Pan_Feng	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_weakness_weak
3k_main_ceo_career_historical_QIianman	3k_main_ceo_career_historical_QIianman	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_diplomatic_cordial
3k_main_ceo_career_historical_Sima_Shi	3k_main_ceo_career_historical_Sima_Shi	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	3k_main_opinion_topic_set_caution_elusive
3k_main_ceo_career_historical_Sima_Zhao	3k_main_ceo_career_historical_Sima_Zhao	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	3k_main_opinion_topic_set_folly_uncomplicated
3k_main_ceo_career_historical_Song_Xian	3k_main_ceo_career_historical_Song_Xian	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_intimidation_feared
3k_main_ceo_career_historical_Suli	3k_main_ceo_career_historical_Suli	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_intensity_reckless
3k_main_ceo_career_historical_Wang_Yi	3k_main_ceo_career_historical_Wang_Yi	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	3k_main_opinion_topic_set_intensity_fiery
3k_main_ceo_career_historical_Wang_Yuanji	3k_main_ceo_career_historical_Wang_Yuanji	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	3k_main_opinion_topic_set_attractive_beautiful
3k_main_ceo_career_historical_Wei_Xu	3k_main_ceo_career_historical_Wei_Xu	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_intensity_direct
3k_main_ceo_career_historical_Xiahou_Ba	3k_main_ceo_career_historical_Xiahou_Ba	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_intensity_direct
3k_main_ceo_career_historical_Xin_Xianying	3k_main_ceo_career_historical_Xin_Xianying	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	3k_main_opinion_topic_set_intelligence_bright
3k_main_ceo_career_historical_Zhang_Chunhua	3k_main_ceo_career_historical_Zhang_Chunhua	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	3k_main_opinion_topic_set_attractive_beautiful
3k_main_ceo_career_historical_Zhong_Hui	3k_main_ceo_career_historical_Zhong_Hui	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	3k_main_opinion_topic_set_vice_arrogant
3k_main_ceo_career_historical_Zhong_Yao	3k_main_ceo_career_historical_Zhong_Yao	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	3k_main_opinion_topic_set_intelligence_scholarly
3k_main_ceo_career_historical_agui	3k_main_ceo_career_historical_agui	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	3k_main_opinion_topic_set_strength_strong
3k_main_ceo_career_historical_bao_long	3k_main_ceo_career_historical_bao_long	0	placeholder	placeholder		
3k_main_ceo_career_historical_bao_tao_ironic	3k_main_ceo_career_historical_bao_tao_ironic	0	placeholder	placeholder		
3k_main_ceo_career_historical_bao_xin	3k_main_ceo_career_historical_bao_xin	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	3k_main_opinion_topic_set_honour_humble
3k_main_ceo_career_historical_bao_xun	3k_main_ceo_career_historical_bao_xun	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	3k_main_opinion_topic_set_intelligence_scholarly
3k_main_ceo_career_historical_bao_zhong_ironic	3k_main_ceo_career_historical_bao_zhong_ironic	0	placeholder	placeholder		
3k_main_ceo_career_historical_bei_chong	3k_main_ceo_career_historical_bei_chong	0	placeholder	placeholder		
3k_main_ceo_career_historical_bei_jia	3k_main_ceo_career_historical_bei_jia	0	placeholder	placeholder		
3k_main_ceo_career_historical_bei_yu	3k_main_ceo_career_historical_bei_yu	0	placeholder	placeholder		
3k_main_ceo_career_historical_beolhyu	3k_main_ceo_career_historical_beolhyu	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	3k_main_opinion_topic_set_intelligence_scholarly
3k_main_ceo_career_historical_bi_chen_ironic	3k_main_ceo_career_historical_bi_chen_ironic	0	placeholder	placeholder		
3k_main_ceo_career_historical_bian_baozhai	3k_main_ceo_career_historical_bian_baozhai	0	placeholder	placeholder		
3k_main_ceo_career_historical_bian_hong_ironic	3k_main_ceo_career_historical_bian_hong_ironic	0	placeholder	placeholder		
3k_main_ceo_career_historical_bian_rang	3k_main_ceo_career_historical_bian_rang	0	placeholder	placeholder		
3k_main_ceo_career_historical_bian_rang_ironic	3k_main_ceo_career_historical_bian_rang_ironic	0	placeholder	placeholder		
3k_main_ceo_career_historical_bian_rou	3k_main_ceo_career_historical_bian_rou	0	placeholder	placeholder		
3k_main_ceo_career_historical_bian_xi	3k_main_ceo_career_historical_bian_xi	0	placeholder	placeholder		
3k_main_ceo_career_historical_bing_yuan	3k_main_ceo_career_historical_bing_yuan	0	placeholder	placeholder		
3k_main_ceo_career_historical_bing_zhi_ironic	3k_main_ceo_career_historical_bing_zhi_ironic	0	placeholder	placeholder		
3k_main_ceo_career_historical_bu_lianshi	3k_main_ceo_career_historical_bu_lianshi	0	placeholder	placeholder		
3k_main_ceo_career_historical_bu_zhi_ironic	3k_main_ceo_career_historical_bu_zhi_ironic	0	placeholder	placeholder		
