level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	settlement_secondary_slot_unlock_points	settlement_ui_display	cost_to_construct_instantly
3k_resource_wood_lumber_bamboo_5	3k_resource_wood_lumber_bamboo	5	6	2100	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	2100
3k_resource_wood_lumber_pine_0	3k_resource_wood_lumber_pine	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_lumber	false	0	3k_main_settlement_panel_display_lumber	0
3k_resource_wood_lumber_pine_1	3k_resource_wood_lumber_pine	1	2	800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	0	3k_main_settlement_panel_display_lumber	800
3k_resource_wood_lumber_pine_2	3k_resource_wood_lumber_pine	2	3	1150	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	1150
3k_resource_wood_lumber_pine_3	3k_resource_wood_lumber_pine	3	3	1450	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	1450
3k_resource_wood_lumber_pine_4	3k_resource_wood_lumber_pine	4	6	1800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	1800
3k_resource_wood_lumber_pine_5	3k_resource_wood_lumber_pine	5	6	2450	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	2450
3k_resource_wood_lumber_pine_composite_5	3k_resource_wood_lumber_pine	5	6	2400	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	2400
3k_resource_wood_tea_0	3k_resource_wood_tea	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_farm	false	0	3k_main_settlement_panel_display_tea	0
3k_resource_wood_tea_1	3k_resource_wood_tea	1	2	1050	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_main_settlement_panel_display_tea	1050
3k_resource_wood_tea_2	3k_resource_wood_tea	2	3	1350	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_tea	1350
3k_resource_wood_tea_3	3k_resource_wood_tea	3	4	1700	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_tea	1700
3k_resource_wood_tea_4	3k_resource_wood_tea	4	6	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_tea	2000
3k_resource_wood_tea_5	3k_resource_wood_tea	5	6	2400	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_tea	2400
3k_resource_wood_tea_garden_4	3k_resource_wood_tea	4	6	2150	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_tea	2150
3k_resource_wood_tea_garden_5	3k_resource_wood_tea	5	6	2750	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_tea	2750
3k_dlc06_gate_pass_1	3k_dlc06_gate_pass	0	1	1000	50		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	0	3k_cam_settlement_district_security	true	0	3k_dlc06_settlement_panel_display_gate_pass	3000
3k_dlc06_gate_pass_2	3k_dlc06_gate_pass	2	2	2000	100		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	0	3k_cam_settlement_district_security	true	0	3k_dlc06_settlement_panel_display_gate_pass	5000
3k_dlc06_gate_pass_3	3k_dlc06_gate_pass	4	3	3000	150		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	0	3k_cam_settlement_district_security	true	2	3k_dlc06_settlement_panel_display_gate_pass	6000
3k_dlc06_gate_pass_4	3k_dlc06_gate_pass	6	5	4000	200		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	0	3k_cam_settlement_district_security	true	2	3k_dlc06_settlement_panel_display_gate_pass	7000
3k_dlc06_gate_pass_5	3k_dlc06_gate_pass	8	6	5000	250		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	0	3k_cam_settlement_district_security	true	4	3k_dlc06_settlement_panel_display_gate_pass	9000
