level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	settlement_secondary_slot_unlock_points	settlement_ui_display	cost_to_construct_instantly
3k_district_market_trade_1	3k_district_market_trade	0	1	1050	10		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		1050
3k_district_market_trade_2	3k_district_market_trade	1	2	1600	20		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		1600
3k_district_market_trade_3	3k_district_market_trade	2	2	2100	40		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2100
3k_district_market_trade_4	3k_district_market_trade	3	3	2650	50		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		2650
3k_district_market_trade_5	3k_district_market_trade	4	3	3200	60		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		3200
3k_district_market_trade_port_1	3k_district_market_trade_port	0	1	1050	10		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		1050
3k_district_market_trade_port_2	3k_district_market_trade_port	1	2	1600	20		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		1600
3k_district_market_trade_port_3	3k_district_market_trade_port	2	2	2100	40		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2100
3k_district_market_trade_port_4	3k_district_market_trade_port	3	3	2650	50		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		2650
3k_district_market_trade_port_5	3k_district_market_trade_port	4	3	3200	60		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		3200
3k_district_market_trade_security_4	3k_district_market_trade	3	3	2350	40		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		2350
3k_district_market_trade_security_5	3k_district_market_trade	4	3	2550	40		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		2550
3k_district_market_trade_security_port_4	3k_district_market_trade_port	3	3	2350	40		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		2350
3k_district_market_trade_security_port_5	3k_district_market_trade_port	4	3	2550	40		false	0	0	0	0	false				true	3k_district_market_dock_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		2550
3k_district_military_conscription_1	3k_district_military_conscription_basic	0	1	1000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		1000
3k_district_military_conscription_2	3k_district_military_conscription_basic	1	2	2000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		2000
3k_district_military_conscription_3	3k_district_military_conscription_basic	2	2	3000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		3000
3k_district_military_conscription_cao_cao_1	3k_district_military_conscription_cao_cao	0	1	1000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		1000
3k_district_military_conscription_cao_cao_2	3k_district_military_conscription_cao_cao	1	2	2000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		2000
3k_district_military_conscription_cao_cao_3	3k_district_military_conscription_cao_cao	2	2	3000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		3000
3k_district_military_conscription_cao_cao_4	3k_district_military_conscription_cao_cao	3	3	4000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	4	3k_cam_settlement_district_army	true	0		4000
3k_district_military_conscription_cao_cao_5	3k_district_military_conscription_cao_cao	4	3	5000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	7	3k_cam_settlement_district_army	true	0		5000
3k_district_military_conscription_dong_zhuo_1	3k_district_military_conscription_dong_zhuo	0	1	1000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		1000
3k_district_military_conscription_dong_zhuo_2	3k_district_military_conscription_dong_zhuo	1	2	2000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		2000
3k_district_military_conscription_dong_zhuo_3	3k_district_military_conscription_dong_zhuo	2	2	3000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		3000
3k_district_military_conscription_dong_zhuo_4	3k_district_military_conscription_dong_zhuo	3	3	4000	30		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	4	3k_cam_settlement_district_army	true	0		4000
3k_district_military_conscription_dong_zhuo_5	3k_district_military_conscription_dong_zhuo	4	3	5000	50		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	7	3k_cam_settlement_district_army	true	0		5000
3k_district_military_equipment_1	3k_district_military_equipment	0	1	1750	30		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		1750
3k_district_military_equipment_2	3k_district_military_equipment	1	2	2100	40		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		2100
3k_district_military_equipment_armour_3	3k_district_military_equipment	2	2	2400	40		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		2400
3k_district_military_equipment_ranged_3	3k_district_military_equipment	2	2	2400	40		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		2400
3k_district_military_equipment_weapons_3	3k_district_military_equipment	2	2	2400	40		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		2400
3k_district_military_security_1	3k_district_military_security	0	1	1200	20		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_security	true	0		1200
3k_district_military_security_2	3k_district_military_security	1	2	2000	40		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_security	true	0		2000
3k_district_military_security_capital_3	3k_district_military_security	2	2	2700	50		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_security	true	0		2700
3k_district_military_security_capital_4	3k_district_military_security	3	3	4000	80		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		4000
3k_district_military_security_capital_5	3k_district_military_security	4	3	5500	120		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		5500
3k_district_military_security_ma_teng_1	3k_district_military_security_ma_teng	0	1	1600	30		false	0	0	0	0	false				true	3k_district_military_security_basic	false	0.0000	0	true	0	3k_cam_settlement_district_security	true	0		1600
3k_district_military_security_ma_teng_2	3k_district_military_security_ma_teng	1	2	2300	40		false	0	0	0	0	false				true	3k_district_military_security_basic	false	0.0000	0	true	0	3k_cam_settlement_district_security	true	0		2300
3k_district_military_security_ma_teng_3	3k_district_military_security_ma_teng	2	2	2600	50		false	0	0	0	0	false				true	3k_district_military_security_basic	false	0.0000	0	true	0	3k_cam_settlement_district_security	true	0		2600
3k_district_military_security_ma_teng_4	3k_district_military_security_ma_teng	3	3	3300	60		false	0	0	0	0	false				true	3k_district_military_security_basic	false	0.0000	0	true	0	3k_cam_settlement_district_security	true	0		3300
3k_district_military_security_ma_teng_5	3k_district_military_security_ma_teng	4	3	4100	80		false	0	0	0	0	false				true	3k_district_military_security_basic	false	0.0000	0	true	0	3k_cam_settlement_district_security	true	0		4100
3k_district_military_security_province_3	3k_district_military_security	2	2	1800	30		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_security	true	0		1800
3k_district_military_security_province_4	3k_district_military_security	3	3	2200	40		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		2200
3k_district_military_security_province_5	3k_district_military_security	4	3	3100	60		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		3100
3k_district_military_security_province_northern_horses_5	3k_district_military_security	4	3	4100	80		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	7	3k_cam_settlement_district_horses	true	0		4100
3k_district_residential_bandits_1	3k_district_residential_bandits	0	1	1250	0		false	0	0	0	0	false				true	3k_district_residential_bandits	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		1250
3k_district_residential_bandits_2	3k_district_residential_bandits	1	2	2100	0		false	0	0	0	0	false				true	3k_district_residential_bandits	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		2100
3k_district_residential_bandits_3	3k_district_residential_bandits	2	2	2950	0		false	0	0	0	0	false				true	3k_district_residential_bandits	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		2950
3k_district_residential_bandits_4	3k_district_residential_bandits	3	3	3800	0		false	0	0	0	0	false				true	3k_district_residential_bandits	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		3800
3k_district_residential_bandits_5	3k_district_residential_bandits	4	3	4650	0		false	0	0	0	0	false				true	3k_district_residential_bandits	true	0.0000	0	true	6	3k_cam_settlement_district_generic	true	0		4650
3k_district_residential_government_support_1	3k_district_residential_housing	0	1	800	10		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		650
3k_district_residential_government_support_2	3k_district_residential_housing	1	2	1200	10		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		900
3k_district_residential_government_support_3	3k_district_residential_housing	2	2	1600	10		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		1000
3k_district_residential_government_support_4	3k_district_residential_housing	3	3	2000	20		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		1250
3k_district_residential_government_support_5	3k_district_residential_housing	4	3	2400	20		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		1450
3k_district_residential_government_tools_3	3k_district_residential_housing	2	2	1800	10		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		1050
3k_district_residential_government_tools_4	3k_district_residential_housing	3	3	2600	20		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		1300
3k_district_residential_government_tools_5	3k_district_residential_housing	4	3	3400	20		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		1600
3k_district_residential_landlords_1	3k_district_residential_markets	0	2	1400	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		1400
3k_district_residential_landlords_2	3k_district_residential_markets	1	4	2000	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		2000
3k_district_residential_landlords_3	3k_district_residential_markets	2	4	2650	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		2650
3k_district_residential_landlords_4	3k_district_residential_markets	3	6	3400	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		3400
3k_district_residential_landlords_5	3k_district_residential_markets	4	7	4350	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		4350
3k_district_residential_livestock_market_5	3k_district_residential_markets	4	5	4500	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_livestock	true	0		4500
3k_district_residential_logistics_1	3k_district_residential_logistics	0	1	600	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		600
3k_district_residential_logistics_2	3k_district_residential_logistics	1	2	1200	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1200
3k_district_residential_logistics_3	3k_district_residential_logistics	2	2	1800	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		1800
3k_district_residential_logistics_4	3k_district_residential_logistics	3	3	2400	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		2400
3k_district_residential_logistics_5	3k_district_residential_logistics	4	3	3000	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
3k_district_residential_market_3	3k_district_residential_markets	2	3	2650	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	1	3k_cam_settlement_district_trade	true	0		2650
3k_district_residential_market_4	3k_district_residential_markets	3	5	3400	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		3400
3k_district_residential_market_5	3k_district_residential_markets	4	5	4350	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		4350
3k_dlc06_city_0	3k_dlc06_city	0	1	0	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	false	0	3k_cam_settlement_land_layout_deserted	false	0	3k_dlc06_settlement_panel_display_city_district_0	0
3k_dlc06_city_1	3k_dlc06_city	1	4	1000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	0	3k_cam_settlement_land_layout_village	true	2	3k_dlc06_settlement_panel_display_city_district_1	1000
3k_dlc06_city_10	3k_dlc06_city	10	10	12000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	9	3k_cam_settlement_land_layout_metropolis	true	12	3k_dlc06_settlement_panel_display_city_district_10	12000
3k_dlc06_city_2	3k_dlc06_city	2	4	1500	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	1	3k_cam_settlement_land_layout_village	true	4	3k_dlc06_settlement_panel_display_city_district_2	1500
3k_dlc06_city_3	3k_dlc06_city	3	4	2000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	2	3k_cam_settlement_land_layout_village	true	4	3k_dlc06_settlement_panel_display_city_district_3	2000
3k_dlc06_city_4	3k_dlc06_city	4	6	3000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	3	3k_cam_settlement_land_layout_town	true	6	3k_dlc06_settlement_panel_display_city_district_4	3000
3k_dlc06_city_5	3k_dlc06_city	5	6	4000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	4	3k_cam_settlement_land_layout_town	true	8	3k_dlc06_settlement_panel_display_city_district_5	4000
3k_dlc06_city_6	3k_dlc06_city	6	6	5000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	5	3k_cam_settlement_land_layout_town	true	8	3k_dlc06_settlement_panel_display_city_district_6	5000
3k_dlc06_city_7	3k_dlc06_city	7	8	6500	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	6	3k_cam_settlement_land_layout_city	true	10	3k_dlc06_settlement_panel_display_city_district_7	6500
3k_dlc06_city_8	3k_dlc06_city	8	8	8000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	7	3k_cam_settlement_land_layout_city	true	12	3k_dlc06_settlement_panel_display_city_district_8	8000
3k_dlc06_city_9	3k_dlc06_city	9	8	10000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	8	3k_cam_settlement_land_layout_city	true	12	3k_dlc06_settlement_panel_display_city_district_9	10000
3k_dlc06_district_artisan_crafts_1	3k_dlc06_district_artisan_private_workshops	0	1	650	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_wood	true	0		650
3k_dlc06_district_artisan_crafts_2	3k_dlc06_district_artisan_private_workshops	1	2	900	10		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_wood	true	0		900
3k_dlc06_district_artisan_crafts_3	3k_dlc06_district_artisan_private_workshops	2	2	1100	20		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_wood	true	0		1100
3k_dlc06_district_artisan_crafts_4	3k_dlc06_district_artisan_private_workshops	3	3	1350	30		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_wood	true	0		1350
3k_dlc06_district_artisan_crafts_5	3k_dlc06_district_artisan_private_workshops	4	3	1600	40		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_wood	true	0		1600
3k_dlc06_district_artisan_labour_1	3k_dlc06_district_artisan_state_workshops	0	2	1250	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	1	3k_cam_settlement_district_workshop_metal	true	0		1250
3k_dlc06_district_artisan_labour_2	3k_dlc06_district_artisan_state_workshops	1	5	2100	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	1	3k_cam_settlement_district_workshop_metal	true	0		2100
3k_dlc06_district_artisan_labour_3	3k_dlc06_district_artisan_state_workshops	2	5	2950	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		2950
3k_dlc06_district_artisan_labour_4	3k_dlc06_district_artisan_state_workshops	3	8	3800	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		3800
3k_dlc06_district_artisan_labour_5	3k_dlc06_district_artisan_state_workshops	4	8	4650	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		4650
3k_dlc06_district_government_administration_1	3k_dlc06_district_government_administration_palace	0	1	1000	0		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	3	3k_cam_settlement_district_administration	true	0		1000
3k_dlc06_district_government_administration_2	3k_dlc06_district_government_administration_palace	1	3	2000	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		2000
3k_dlc06_district_government_administration_3	3k_dlc06_district_government_administration_palace	2	3	3000	20		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
3k_dlc06_district_government_administration_4	3k_dlc06_district_government_administration_palace	3	4	4000	30		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	8	3k_cam_settlement_district_administration	true	0		4000
3k_dlc06_district_government_administration_5	3k_dlc06_district_government_administration_palace	4	10	5000	40		false	0	0	0	0	false				false	3k_district_government_law_basic	true	0.0000	0	true	10	3k_cam_settlement_district_administration	true	0		5000
3k_dlc06_district_government_religion_1	3k_dlc06_district_government_religion	0	1	900	10		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		900
3k_dlc06_district_government_religion_2	3k_dlc06_district_government_religion	1	2	1400	20		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		1400
3k_dlc06_district_government_religion_3	3k_dlc06_district_government_religion	2	2	1900	30		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	7	3k_cam_settlement_district_religion	true	0		2700
3k_dlc06_district_government_religion_4	3k_dlc06_district_government_religion	3	3	2400	40		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		900
3k_dlc06_district_government_religion_5	3k_dlc06_district_government_religion	4	4	2900	50		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		1400
3k_dlc06_district_market_inn_1	3k_dlc06_district_market_inn	0	2	1550	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	1	3k_cam_settlement_district_tavern	true	0		1550
3k_dlc06_district_market_inn_2	3k_dlc06_district_market_inn	1	4	1900	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	1	3k_cam_settlement_district_tavern	true	0		1900
3k_dlc06_district_market_inn_3	3k_dlc06_district_market_inn	2	4	2350	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	4	3k_cam_settlement_district_tavern	true	0		2350
3k_dlc06_district_market_inn_4	3k_dlc06_district_market_inn	3	6	2750	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	4	3k_cam_settlement_district_tavern	true	0		2750
3k_dlc06_district_market_inn_5	3k_dlc06_district_market_inn	4	6	3350	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	7	3k_cam_settlement_district_tavern	true	0		3350
3k_dlc06_district_market_trade_1	3k_dlc06_district_market_trade	0	1	1050	10		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		1050
3k_dlc06_district_market_trade_2	3k_dlc06_district_market_trade	1	2	1600	20		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		1600
3k_dlc06_district_market_trade_3	3k_dlc06_district_market_trade	2	2	2100	40		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2100
3k_dlc06_district_market_trade_4	3k_dlc06_district_market_trade	3	3	2650	50		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		2650
3k_dlc06_district_market_trade_5	3k_dlc06_district_market_trade	4	3	3200	60		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		3200
3k_dlc06_district_military_conscription_1	3k_dlc06_district_military_conscription_basic	0	1	1000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		1000
3k_dlc06_district_military_conscription_2	3k_dlc06_district_military_conscription_basic	1	2	2000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		2000
3k_dlc06_district_military_conscription_3	3k_dlc06_district_military_conscription_basic	2	2	3000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		3000
3k_dlc06_district_military_conscription_4	3k_dlc06_district_military_conscription_basic	3	3	4000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		1000
3k_dlc06_district_military_conscription_5	3k_dlc06_district_military_conscription_basic	4	4	5000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		2000
3k_dlc06_district_military_infrastructure_1	3k_dlc06_district_military_security	0	1	1200	20		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_security	true	0		1200
3k_dlc06_district_military_infrastructure_2	3k_dlc06_district_military_security	1	2	2000	40		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_security	true	0		2000
3k_dlc06_district_military_infrastructure_3	3k_dlc06_district_military_security	2	2	2700	60		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_security	true	0		2700
3k_dlc06_district_military_infrastructure_4	3k_dlc06_district_military_security	3	3	4000	80		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		4000
3k_dlc06_district_military_infrastructure_5	3k_dlc06_district_military_security	4	3	5500	100		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		5500
3k_dlc06_district_residential_landlords_1	3k_dlc06_district_residential_markets	0	2	1400	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		1400
3k_dlc06_district_residential_landlords_2	3k_dlc06_district_residential_markets	1	4	2000	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		2000
3k_dlc06_district_residential_landlords_3	3k_dlc06_district_residential_markets	2	4	2650	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		2650
3k_dlc06_district_residential_landlords_4	3k_dlc06_district_residential_markets	3	6	3400	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		3400
3k_dlc06_district_residential_landlords_5	3k_dlc06_district_residential_markets	4	7	4350	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		4350
3k_dlc06_district_residential_logistics_1	3k_dlc06_district_residential_logistics	0	1	600	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		600
3k_dlc06_district_residential_logistics_2	3k_dlc06_district_residential_logistics	1	2	1200	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1200
3k_dlc06_district_residential_logistics_3	3k_dlc06_district_residential_logistics	2	2	1800	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		1800
3k_dlc06_district_residential_logistics_4	3k_dlc06_district_residential_logistics	3	3	2400	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		2400
3k_dlc06_district_residential_logistics_5	3k_dlc06_district_residential_logistics	4	3	3000	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
