id	art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	sea_animation	navy_animation	religion	land_animation	fallback_composite_display	has_come_of_age
486590185	3k_mod_art_set_historical_sul_myeong_general	0	6	child_02_male/	none	3k_main_child_male	child_02_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590186	3k_mod_art_set_historical_hwon_gyeon_general	0	16	fire/male/	none	3k_main_hero_skin_male_04	3k_main_hero_generic_male_fire_face_04		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_medium_armour_wood_and_fire_common_male	true
486590187	3k_mod_art_set_historical_hwon_gyeon_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590188	3k_mod_art_set_historical_hwon_gyeon_general	0	6	child_04_male/	none	3k_main_child_male	child_04_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590189	3k_mod_art_set_historical_yun_jong_general	0	16	water_strategist/male/	none	3k_main_hero_skin_male_09	3k_main_hero_generic_male_water_strategist_face_09		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_strategist_light_armour_water_common_male	true
486590190	3k_mod_art_set_historical_yun_jong_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590191	3k_mod_art_set_historical_yun_jong_general	0	6	child_01_male/	none	3k_main_child_male	child_01_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590192	3k_mod_art_set_historical_gang_hwon_general	0	16	wood/male/	none	3k_main_hero_skin_male_04	3k_main_hero_generic_male_wood_face_04		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_heavy_armour_wood_and_fire_common_male	true
486590193	3k_mod_art_set_historical_gang_hwon_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590194	3k_mod_art_set_historical_gang_hwon_general	0	6	child_04_male/	none	3k_main_child_male	child_04_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590195	3k_mod_art_set_historical_jin_gwa_general	0	16	earth/male/	none	3k_main_hero_skin_male_21	3k_main_hero_generic_male_earth_face_01		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_light_armour_earth_metal_and_water_common_male	true
486590196	3k_mod_art_set_historical_jin_gwa_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590197	3k_mod_art_set_historical_jin_gwa_general	0	6	child_01_male/	none	3k_main_child_male	child_01_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590198	3k_mod_art_set_historical_jin_chung_general	0	16	wood/male/	none	3k_main_hero_skin_male_21	3k_main_hero_generic_male_wood_face_01		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_heavy_armour_wood_and_fire_common_male	true
486590199	3k_mod_art_set_historical_jin_chung_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590200	3k_mod_art_set_historical_jin_chung_general	0	6	child_01_male/	none	3k_main_child_male	child_01_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590201	3k_mod_art_set_historical_jin_mul_general	0	16	fire/male/	none	3k_main_hero_skin_male_21	3k_main_hero_generic_male_fire_face_01		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_medium_armour_wood_and_fire_common_male	true
486590202	3k_mod_art_set_historical_jin_mul_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590203	3k_mod_art_set_historical_jin_mul_general	0	6	child_01_male/	none	3k_main_child_male	child_01_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590204	3k_mod_art_set_historical_jin_ga_general	0	16	water_strategist/male/	none	3k_main_hero_skin_male_22	3k_main_hero_generic_male_water_strategist_face_02		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_strategist_light_armour_water_common_male	true
486590205	3k_mod_art_set_historical_jin_ga_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590206	3k_mod_art_set_historical_jin_ga_general	0	6	child_02_male/	none	3k_main_child_male	child_02_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590207	3k_mod_art_set_historical_hoe_hoe_general	0	16	earth/male/	none	3k_main_hero_skin_male_22	3k_main_hero_generic_male_earth_face_02		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_light_armour_earth_metal_and_water_common_male	true
486590208	3k_mod_art_set_historical_hoe_hoe_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590209	3k_mod_art_set_historical_hoe_hoe_general	0	6	child_02_male/	none	3k_main_child_male	child_02_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590210	3k_mod_art_set_historical_woo_du_general	0	16	water_strategist/male/	none	3k_main_hero_skin_male_23	3k_main_hero_generic_male_water_strategist_face_03		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_strategist_light_armour_water_common_male	true
486590211	3k_mod_art_set_historical_woo_du_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590212	3k_mod_art_set_historical_woo_du_general	0	6	child_03_male/	none	3k_main_child_male	child_03_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590213	3k_mod_art_set_historical_go_su_general	0	16	fire/male/	none	3k_main_hero_skin_male_22	3k_main_hero_generic_male_fire_face_02		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_medium_armour_wood_and_fire_common_male	true
486590214	3k_mod_art_set_historical_go_su_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590215	3k_mod_art_set_historical_go_su_general	0	6	child_02_male/	none	3k_main_child_male	child_02_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590216	3k_mod_art_set_historical_yu_gi_general	0	16	earth/male/	none	3k_main_hero_skin_male_23	3k_main_hero_generic_male_earth_face_03		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_light_armour_earth_metal_and_water_common_male	true
486590217	3k_mod_art_set_historical_yu_gi_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590218	3k_mod_art_set_historical_yu_gi_general	0	6	child_03_male/	none	3k_main_child_male	child_03_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590219	3k_mod_art_set_historical_gon_no_general	0	16	metal/male/	none	3k_main_hero_skin_male_21	3k_main_hero_generic_male_metal_face_01		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	3k_main_ancillary_armour_light_armour_earth_metal_and_water_common_male	true
486590220	3k_mod_art_set_historical_gon_no_general	0	0	baby/	none	3k_main_baby	baby		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
486590221	3k_mod_art_set_historical_gon_no_general	0	6	child_01_male/	none	3k_main_child_male	child_01_male		3k_main_campaign_ship_transport	3k_main_campaign_ship_transport	cam_transport_boat_01	cam_transport_boat_01		anim_set_cam_infantry_1h095_common	EMPTY	false
