id	group	priority
3k_dlc04_group_member_settlement_actions_integrate_minor_yellow_turban_zhang_liang	3k_main_group_settlement_actions_integrate_minor_yellow_turbans	6.0000
3k_dlc04_han_empire_subculture_factions	3k_dlc04_campaign_factions_han_empire	2.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_easy	3k_dlc04_main_campaign_group_progression_group_liu_chong_ai	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_hard	3k_dlc04_main_campaign_group_progression_group_liu_chong_ai	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_legendary	3k_dlc04_main_campaign_group_progression_group_liu_chong_ai	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_normal	3k_dlc04_main_campaign_group_progression_group_liu_chong_ai	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_ai_very_hard	3k_dlc04_main_campaign_group_progression_group_liu_chong_ai	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_human_easy	3k_dlc04_main_campaign_group_progression_group_liu_chong	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_human_hard	3k_dlc04_main_campaign_group_progression_group_liu_chong	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_human_legendary	3k_dlc04_main_campaign_group_progression_group_liu_chong	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_human_normal	3k_dlc04_main_campaign_group_progression_group_liu_chong	3.0000
3k_dlc04_main_campaign_progression_levels_liu_chong_human_very_hard	3k_dlc04_main_campaign_group_progression_group_liu_chong	3.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_10	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_10	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_6	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_6	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_7	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_7	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_8	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_8	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_city_9	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_9	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_capital_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_capital_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_capital_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_capital_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_capital_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_capital_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_province_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_province_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_province_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_province_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_province_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_province_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_district_military_security_province_northern_horses_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_province_northern_horses_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_earth_temple_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_earth_temple_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_earth_temple_taoist_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_earth_temple_taoist_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_iron_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_iron_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_iron_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_artisans_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_iron_artisans_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_artisans_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_iron_artisans_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_military_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_iron_military_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_iron_military_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_iron_military_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_northern_horses_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_northern_horses_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_northern_horses_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_northern_horses_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_fire_northern_horses_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_fire_northern_horses_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_copper_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_copper_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_copper_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_copper_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_copper_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_copper_minting_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_copper_minting_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_animal_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_animal_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_animal_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_armour_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_armour_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_armour_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_jade_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_jade_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_jade_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_jade_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_jade_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_trade_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_jade_trade_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_jade_trade_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_jade_trade_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_tools_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_tools_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_tools_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_artisan_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_tools_artisan_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_artisan_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_tools_artisan_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_industry_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_tools_industry_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_metal_tools_industry_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_metal_tools_industry_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_salt_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_salt_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_salt_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_salt_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_salt_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_salt_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_silk_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_silk_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_silk_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_silk_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_silk_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_silk_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_spice_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_spice_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_spice_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_spice_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_spice_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_spice_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_trading_port_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_trading_port_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_trading_port_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_trading_port_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_trading_port_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_industry_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_trading_port_industry_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_water_trading_port_spice_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_water_trading_port_spice_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_agricultural_garrison_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_agricultural_garrison_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_agricultural_garrison_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_agricultural_garrison_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_grain_agricultural_garrison_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_grain_agricultural_garrison_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_agricultural_garrison_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_agricultural_garrison_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_agricultural_garrison_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_agricultural_garrison_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_farms_rice_agricultural_garrison_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_farms_rice_agricultural_garrison_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_fish_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_fish_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_fish_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_fish_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_fish_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_fish_shipyard_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_fish_shipyard_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_livestock_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_livestock_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_livestock_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_livestock_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_livestock_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_livestock_farmstead_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_livestock_farmstead_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_bamboo_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_bamboo_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_bamboo_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_bamboo_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_bamboo_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_bamboo_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_pine_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_pine_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_pine_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_pine_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_pine_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_lumber_pine_composite_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_lumber_pine_composite_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_tea_1	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_tea_2	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_tea_3	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_tea_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_tea_5	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_garden_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_tea_garden_4	4.0000
3k_dlc04_tao_qian_campaign_group_member_building_garrisons_resource_wood_tea_garden_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_resource_wood_tea_garden_5	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_1	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_10	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_10	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_2	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_3	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_4	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_5	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_6	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_6	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_7	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_7	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_8	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_8	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_city_9	3k_dlc04_tao_qian_campaign_group_building_garrisons_city_9	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_1	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_1	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_2	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_2	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_capital_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_capital_3	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_capital_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_capital_4	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_capital_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_capital_5	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_province_3	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_province_3	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_province_4	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_province_4	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_province_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_province_5	4.0000
3k_dlc04_tao_qian_separatists_campaign_group_member_building_garrisons_district_military_security_province_northern_horses_5	3k_dlc04_tao_qian_campaign_group_building_garrisons_district_military_security_province_northern_horses_5	4.0000
