key	accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	melee_attack	melee_defence	morale	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_weaknesses_text	supports_first_person	training_level	officers	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	sync_locomotion	melee_attack_interval_reduction_percentage	reload_time_reduction_percentage	personalities_location	is_primarily_melee	secondary_melee_weapon
3k_dlc06_general_nanman_generic	0	3k_dlc06_hero_medium_nanman_common	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_low_inaudible	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium_nanman	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_nanman_lady_zhurong	0	3k_dlc06_hero_nanman_lady_zhurong_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_low_inaudible	none	3k_cavalry_elite	none	false	elite	A_blank_record	false	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium_nanman	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_nanman_meng_huo	0	3k_dlc06_hero_nanman_meng_huo_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_low_inaudible	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium_nanman	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_nanman_mulu	0	3k_dlc06_hero_nanman_mulu_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_low_inaudible	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium_nanman	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_nanman_shamoke	0	3k_dlc06_hero_nanman_shamoke_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_low_inaudible	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium_nanman	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_nanman_wutugu	0	3k_dlc06_hero_nanman_wutugu_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_low_inaudible	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium_nanman	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_water_li_ru	0	3k_dlc06_hero_water_li_ru_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_water_shi_xie	0	3k_dlc06_hero_water_shi_xie_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_water_xun_you	0	3k_dlc06_hero_water_xun_you_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_general_wood_wei_yan	0	3k_dlc06_hero_wood_wei_yan_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_dlc06_hero_fire_zhang_he	0	3k_dlc06_hero_fire_zhang_he_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_dlc06_hero_nanman_duosi	0	3k_dlc06_hero_nanman_duosi_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low_inaudible	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light_nanman	0	30	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_dlc06_hero_nanman_generic	0	3k_dlc06_hero_medium_nanman_common	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low_inaudible	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light_nanman	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_dlc06_hero_nanman_lady_zhurong	0	3k_dlc06_hero_nanman_lady_zhurong_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low_inaudible	none	3k_hero	none	false	elite	A_blank_record	false	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light_nanman	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_dlc06_hero_nanman_meng_huo	0	3k_dlc06_hero_nanman_meng_huo_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low_inaudible	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_medium_nanman	0	30	0	0	0	0	0	3k_main_hero_sentinel	false	false	0	0	front	true	
3k_dlc06_hero_nanman_mulu	0	3k_dlc06_hero_nanman_mulu_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low_inaudible	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light_nanman	0	30	0	0	0	0	0	3k_main_hero_sentinel	false	false	0	0	front	true	
3k_dlc06_hero_nanman_shamoke	0	3k_dlc06_hero_nanman_shamoke_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low_inaudible	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_medium_nanman	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_dlc06_hero_nanman_wutugu	0	3k_dlc06_hero_nanman_wutugu_unique	2450	cavalry	154	com	39	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low_inaudible	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_medium_nanman	0	30	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_dlc06_hero_water_li_ru	0	3k_dlc06_hero_water_li_ru_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_default	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light	0	30	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_dlc06_hero_water_shi_xie	0	3k_dlc06_hero_water_shi_xie_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_default	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light	0	30	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_dlc06_hero_water_xun_you	0	3k_dlc06_hero_water_xun_you_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_default	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light	0	30	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_dlc06_hero_wood_wei_yan	0	3k_dlc06_hero_wood_wei_yan_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	60.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_champion	false	false	0	0	front	true	
3k_dlc07_general_earth_cao_pi	0	3k_main_hero_light_tunic_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_earth_cao_ren	0	3k_dlc07_ancillary_armour_cao_ren_armour_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_earth_yuan_shang	0	3k_dlc07_ancillary_armour_yuan_shang_armour_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_earth_yuan_tan	0	3k_dlc07_ancillary_armour_yuan_tan_armour_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_fire_yan_liang	0	3k_dlc07_ancillary_armour_yan_liang_armour_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_metal_yu_jin	0	3k_dlc07_ancillary_armour_yu_jin_armour_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_metal_zhang_he	0	3k_dlc07_ancillary_armour_zhang_he_armour_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_dlc07_general_water_fa_zheng	0	3k_dlc07_ancillary_armour_fa_zheng_armour_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_water_lady_zhen	0	3k_dlc07_ancillary_armour_lady_zhen_armour_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_water_liu_yan	0	3k_dlc07_ancillary_armour_liu_yan_armour_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_general_wood_wen_chou	0	3k_dlc07_ancillary_armour_wen_chou_armour_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_dlc07_hero_earth_cao_pi	0	3k_main_hero_light_tunic_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_exceptional		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_dlc07_hero_earth_cao_ren	0	3k_dlc07_ancillary_armour_cao_ren_armour_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_exceptional		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_dlc07_hero_earth_yuan_shang	0	3k_dlc07_ancillary_armour_yuan_shang_armour_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_exceptional		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_dlc07_hero_earth_yuan_tan	0	3k_dlc07_ancillary_armour_yuan_tan_armour_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_exceptional		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_dlc07_hero_fire_yan_liang	0	3k_dlc07_ancillary_armour_yan_liang_armour_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h250_halberd_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_dlc07_hero_fire_zhang_he	0	3k_dlc07_ancillary_armour_zhang_he_armour_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h175_spear_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_sentinel	false	false	0	0	front	true	
3k_dlc07_hero_metal_yu_jin	0	3k_dlc07_ancillary_armour_yu_jin_armour_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_hero_dw095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_sentinel	false	false	0	0	front	true	
3k_dlc07_hero_water_fa_zheng	0	3k_dlc07_ancillary_armour_fa_zheng_armour_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_hero_1h095_sword_single_edge_refined		1	rew_main_hero_none_default	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_dlc07_hero_water_lady_zhen	0	3k_dlc07_ancillary_armour_lady_zhen_armour_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_hero_1h095_sword_single_edge_refined		1	rew_main_hero_none_default	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_dlc07_hero_water_liu_yan	0	3k_dlc07_ancillary_armour_liu_yan_armour_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_hero_1h095_sword_single_edge_refined		1	rew_main_hero_none_default	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_dlc07_hero_wood_wen_chou	0	3k_dlc07_ancillary_armour_wen_chou_armour_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_hero_2h175_spear_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_champion	false	false	0	0	front	true	
3k_main_general_earth_cao_cao	0	3k_main_hero_cao_cao_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_main_general_earth_generic	0	3k_main_hero_medium_iron_partial_common	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_main_general_earth_liu_bei	0	3k_main_hero_liu_bei_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_dw095_shuang_gu_jian_unique		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_main_general_earth_liu_biao	0	3k_main_hero_liu_biao_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_main_general_earth_liu_zhang	0	3k_main_hero_liu_zhang_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_main_general_earth_sun_quan	0	3k_main_hero_sun_quan_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_main_general_earth_yuan_shao	0	3k_main_hero_yuan_shao_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
3k_main_general_earth_yuan_shu	0	3k_main_hero_yuan_shu_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_general_commander	false	false	0	0	front	true	
