campaign	id	region	slot_template	slot_type
8p_start_pos	438702265	3k_main_taishan_capital	3k_city	primary
8p_start_pos	442020450	3k_main_tongan_capital	3k_province_capital_port	port
8p_start_pos	4456542	3k_main_poyang_resource_2	3k_resource_bandit	secondary
8p_start_pos	446676977	ironic_region_hanyang_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	452252555	ironic_region_baek_capital	3k_districts_port	secondary
8p_start_pos	459141669	3k_main_jiangyang_resource_2	3k_resource_bandit	secondary
8p_start_pos	460232658	3k_main_jianye_resource_2	3k_resource_metal_copper	primary
8p_start_pos	464237561	3k_main_donglai_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	467695209	3k_main_poyang_resource_3	3k_resource_metal_craftsmen_weapon	primary
8p_start_pos	468028742	ironic_region_wuyuan_resource_1	3k_resource_bandit	secondary
8p_start_pos	47100649	ironic_region_baekje_capital	3k_city	primary
8p_start_pos	472797487	3k_main_jiangyang_resource_2	3k_resource_wood_lumber_pine	primary
8p_start_pos	474919262	3k_main_yingchuan_capital	3k_districts	secondary
8p_start_pos	476434595	3k_main_dongou_capital	3k_province_capital_port	port
8p_start_pos	479881813	3k_main_hepu_capital	3k_city	primary
8p_start_pos	482482632	3k_main_runan_resource_1	3k_resource_fire_iron	primary
8p_start_pos	484078599	3k_main_hedong_resource_1	3k_minor_port	port
8p_start_pos	484590769	3k_main_zhongshan_capital	3k_districts	secondary
8p_start_pos	487173099	3k_main_baxi_resource_2	3k_resource_bandit	secondary
8p_start_pos	491305953	3k_main_chengdu_capital	3k_districts	secondary
8p_start_pos	493206022	ironic_region_hyunto_resource_2	3k_resource_bandit	secondary
8p_start_pos	49544655	ironic_region_hyunto_capital	3k_districts	secondary
8p_start_pos	496310729	3k_main_yanmen_resource_1	3k_resource_wood_lumber_pine	primary
8p_start_pos	501031408	3k_main_nanhai_resource_1	3k_resource_bandit	secondary
8p_start_pos	501311550	3k_main_yangzhou_resource_2	3k_resource_bandit	secondary
8p_start_pos	512957941	3k_main_badong_capital	3k_province_capital_port	port
8p_start_pos	518332636	3k_main_wudu_resource_2	3k_resource_bandit	secondary
8p_start_pos	518857384	3k_main_hepu_resource_1	3k_resource_wood_fish	primary
8p_start_pos	52077806	3k_main_badong_resource_1	3k_resource_fire_iron	primary
8p_start_pos	527091913	3k_main_lujiang_resource_2	3k_resource_wood_lumber_pine	primary
8p_start_pos	534931693	3k_main_hanzhong_capital	3k_city	primary
8p_start_pos	535471906	3k_main_fuling_resource_1	3k_resource_bandit	secondary
8p_start_pos	535926170	3k_main_cangwu_capital	3k_city	primary
8p_start_pos	539291271	3k_main_yingchuan_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	542554331	3k_dlc06_shangdang_resource_2	3k_resource_wood_farms_grain	primary
8p_start_pos	5440506	3k_main_jiaozhi_resource_1	3k_resource_bandit	secondary
8p_start_pos	54915150	3k_main_anping_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	551344365	3k_main_hepu_capital	3k_province_capital_port	port
8p_start_pos	556555147	3k_main_gaoliang_capital	3k_districts	secondary
8p_start_pos	56199297	3k_main_dongou_resource_1	3k_resource_water_salt	primary
8p_start_pos	562527597	3k_main_badong_capital	3k_city	primary
8p_start_pos	564425213	3k_main_dongjun_capital	3k_districts_port	secondary
8p_start_pos	571618471	ironic_region_baek_resource_1	3k_resource_wood_lumber_pine	primary
8p_start_pos	582443632	ironic_region_baekje_resource_2	3k_resource_bandit	secondary
8p_start_pos	58485506	3k_main_daijun_capital	3k_city	primary
8p_start_pos	588939217	ironic_region_gyeongju_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	591220802	3k_main_bohai_capital	3k_city	primary
8p_start_pos	591547732	3k_main_taiyuan_capital	3k_districts	secondary
8p_start_pos	598026527	3k_main_yulin_capital	3k_districts	secondary
8p_start_pos	600488312	3k_main_donghai_capital	3k_city	primary
8p_start_pos	603957106	3k_dlc06_yunnan_resource_1	3k_resource_bandit	secondary
8p_start_pos	609020887	3k_main_jianan_capital	3k_districts	secondary
8p_start_pos	609502912	3k_main_baxi_resource_1	3k_resource_metal_tools	primary
8p_start_pos	623538689	3k_main_pingyuan_capital	3k_city	primary
8p_start_pos	624175076	ironic_region_hyunto_resource_1	3k_resource_wood_lumber_pine	primary
8p_start_pos	624507610	3k_main_donglai_capital	3k_districts_port	secondary
8p_start_pos	624713058	ironic_region_hanseong_resource_2	3k_resource_bandit	secondary
8p_start_pos	632957718	3k_main_youzhou_resource_1	3k_resource_fire_iron	primary
8p_start_pos	633891403	3k_main_gaoliang_resource_1	3k_resource_bandit	secondary
8p_start_pos	634534969	3k_main_chenjun_capital	3k_districts	secondary
8p_start_pos	637123001	3k_main_jianye_capital	3k_districts_port	secondary
8p_start_pos	637704097	3k_main_shoufang_resource_3	3k_resource_bandit	secondary
8p_start_pos	63937293	ironic_region_dongye_capital	3k_districts_port	secondary
8p_start_pos	640429192	ironic_region_baek_resource_3	3k_resource_bandit	secondary
8p_start_pos	646038108	3k_main_jincheng_resource_2	3k_resource_bandit	secondary
8p_start_pos	647008629	3k_main_shangdang_capital	3k_districts	secondary
8p_start_pos	649403650	3k_main_donghai_capital	3k_districts	secondary
8p_start_pos	652830133	3k_dlc06_kui_pass	ironic_gate_buildings	secondary
8p_start_pos	658617944	3k_main_shangyong_resource_2	3k_resource_metal_craftsmen_weapon	primary
8p_start_pos	659333980	ironic_region_baekje_resource_2	3k_resource_water_salt	primary
8p_start_pos	661592749	3k_main_chenjun_resource_3	3k_resource_wood_lumber_pine	primary
8p_start_pos	66544973	3k_main_changan_resource_1	3k_resource_bandit	secondary
8p_start_pos	674443177	3k_dlc06_jiuzhen_capital	3k_districts	secondary
8p_start_pos	675542264	3k_dlc06_jiuzhen_resource_1	3k_resource_bandit	secondary
8p_start_pos	677168952	3k_main_wuling_capital	3k_city	primary
8p_start_pos	682708967	3k_main_chengdu_resource_3	3k_resource_bandit	secondary
8p_start_pos	684849208	3k_main_changan_capital	3k_districts	secondary
8p_start_pos	685285090	ironic_region_lelang_resource_1	3k_resource_bandit	secondary
8p_start_pos	68541792	3k_main_hepu_resource_1	3k_minor_port	port
8p_start_pos	686579012	3k_main_donglai_resource_1	3k_resource_bandit	secondary
8p_start_pos	686635072	3k_main_jiangyang_resource_1	3k_resource_bandit	secondary
8p_start_pos	686799759	3k_main_taiyuan_resource_2	3k_resource_bandit	secondary
8p_start_pos	689782316	ironic_region_dongye_capital	3k_province_capital_port	port
8p_start_pos	696382848	ironic_region_dongye_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	709781390	3k_main_yuzhang_capital	3k_districts	secondary
8p_start_pos	710938356	3k_main_langye_resource_1	3k_resource_wood_lumber_pine	primary
8p_start_pos	713555490	3k_main_weijun_capital	3k_city	primary
8p_start_pos	715514867	ironic_region_xi_capital	3k_districts	secondary
8p_start_pos	720866403	3k_main_yingchuan_resource_1	3k_resource_bandit	secondary
8p_start_pos	725335755	ironic_region_xiping_capital	3k_city	primary
8p_start_pos	731481360	ironic_region_hyunto_resource_1	3k_resource_bandit	secondary
8p_start_pos	735396512	3k_main_taiyuan_resource_1	3k_resource_bandit	secondary
8p_start_pos	739314107	3k_dlc06_xiapi_resource_1	3k_resource_bandit	secondary
8p_start_pos	747610408	3k_main_changsha_resource_1	3k_resource_bandit	secondary
8p_start_pos	747748546	ironic_region_hanseong_capital	3k_city	primary
8p_start_pos	751776168	3k_main_luling_resource_1	3k_resource_bandit	secondary
8p_start_pos	75675928	ironic_region_ye_resource_1	3k_minor_port	port
8p_start_pos	758958937	3k_main_zangke_capital	3k_city	primary
8p_start_pos	762310860	3k_main_luling_capital	3k_districts	secondary
8p_start_pos	763164553	3k_main_beihai_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	763739012	ironic_region_lelang_resource_1	3k_minor_port	port
8p_start_pos	766291494	3k_main_wuling_resource_2	3k_resource_metal_tools	primary
8p_start_pos	770819147	3k_main_nanyang_resource_1	3k_resource_bandit	secondary
8p_start_pos	772091758	3k_main_langye_resource_2	3k_resource_wood_fish	primary
8p_start_pos	775455555	ironic_region_hanseong_resource_2	3k_resource_metal_tools	primary
8p_start_pos	777634851	ironic_region_ye_capital	3k_districts	secondary
8p_start_pos	784535627	3k_main_nanhai_resource_1	3k_resource_wood_farms_rice	primary
8p_start_pos	785080576	3k_main_xihe_capital	3k_city	primary
8p_start_pos	785693081	3k_main_shoufang_resource_2	3k_resource_bandit	secondary
8p_start_pos	787164113	3k_main_baxi_resource_1	3k_resource_bandit	secondary
8p_start_pos	790501903	3k_main_hanzhong_resource_1	3k_resource_water_silk	primary
8p_start_pos	791971535	3k_main_nanhai_resource_2	3k_resource_bandit	secondary
8p_start_pos	794132754	3k_main_kuaiji_resource_1	3k_resource_bandit	secondary
8p_start_pos	797953227	ironic_region_lelang_capital	3k_districts	secondary
8p_start_pos	801688117	3k_main_beihai_capital	3k_city	primary
8p_start_pos	80266876	3k_main_jianning_capital	3k_districts	secondary
8p_start_pos	806244931	3k_main_wudu_capital	3k_districts	secondary
8p_start_pos	808159714	3k_main_badong_resource_2	3k_resource_bandit	secondary
8p_start_pos	815907229	3k_main_bajun_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	819135197	3k_main_wuling_resource_1	3k_resource_wood_farms_rice	primary
8p_start_pos	821465459	3k_main_shangyong_resource_1	3k_resource_bandit	secondary
8p_start_pos	829573931	3k_main_xiangyang_resource_1	3k_resource_metal_tools	primary
8p_start_pos	830545189	3k_main_zhongshan_capital	3k_city	primary
8p_start_pos	834226920	ironic_region_baekje_resource_1	3k_resource_wood_farms_rice	primary
8p_start_pos	83451117	3k_main_donglai_capital	3k_city	primary
8p_start_pos	834676093	3k_main_jingzhou_capital	3k_city	primary
8p_start_pos	835324993	3k_dlc06_jiaozhi_resource_3	3k_resource_bandit	secondary
8p_start_pos	835805590	3k_main_cangwu_resource_1	3k_resource_wood_farms_rice	primary
8p_start_pos	837935222	3k_main_yuzhang_resource_2	3k_resource_bandit	secondary
8p_start_pos	841454268	3k_main_jincheng_capital	3k_city	primary
8p_start_pos	844801656	3k_main_jiangxia_capital	3k_city	primary
8p_start_pos	846733640	3k_main_shoufang_resource_1	3k_resource_bandit	secondary
8p_start_pos	848620459	3k_main_jingzhou_capital	3k_province_capital_port	port
8p_start_pos	853119917	3k_main_anding_resource_1	3k_resource_bandit	secondary
8p_start_pos	853141037	3k_main_zangke_resource_1	3k_resource_wood_tea	primary
8p_start_pos	871868030	3k_main_guangling_resource_1	3k_resource_bandit	secondary
8p_start_pos	872760234	3k_main_wuwei_resource_1	3k_resource_bandit	secondary
8p_start_pos	874506462	3k_main_xiangyang_resource_1	3k_resource_bandit	secondary
8p_start_pos	875455333	3k_main_yanmen_capital	3k_city	primary
8p_start_pos	875496970	3k_main_xihe_resource_1	3k_minor_port	port
8p_start_pos	877220383	3k_main_bohai_resource_1	3k_resource_bandit	secondary
8p_start_pos	877260640	3k_main_chenjun_resource_1	3k_districts	secondary
8p_start_pos	879022581	3k_main_runan_capital	3k_districts	secondary
8p_start_pos	883012376	3k_dlc06_yunnan_resource_2	3k_resource_wood_lumber_pine	primary
8p_start_pos	883307694	3k_main_wudu_capital	3k_city	primary
8p_start_pos	884203294	3k_main_xiangyang_capital	3k_city	primary
8p_start_pos	8952252	3k_main_bajun_capital	3k_districts_port	secondary
8p_start_pos	900699173	3k_main_pingyuan_resource_1	3k_resource_water_salt	primary
8p_start_pos	907811826	3k_main_yangzhou_capital	3k_city	primary
8p_start_pos	916108798	3k_main_youbeiping_capital	3k_districts	secondary
8p_start_pos	916863252	3k_main_xindu_resource_2	3k_minor_port	port
8p_start_pos	916898186	ironic_region_baekje_capital	3k_districts	secondary
8p_start_pos	917071355	ironic_region_xiping_resource_1	3k_resource_bandit	secondary
8p_start_pos	917815958	3k_main_kuaiji_resource_2	3k_resource_bandit	secondary
8p_start_pos	930810640	3k_main_chengdu_resource_3	3k_resource_water_salt	primary
8p_start_pos	930941749	3k_main_jianning_resource_1	3k_resource_bandit	secondary
8p_start_pos	936696172	3k_main_chenjun_capital	3k_city	primary
8p_start_pos	940691283	3k_main_lingling_resource_2	3k_resource_wood_lumber_bamboo	primary
8p_start_pos	945194615	3k_main_yizhou_island_resource_1	3k_resource_wood_fish	primary
8p_start_pos	961216458	3k_dlc06_yunnan_capital	3k_city	primary
8p_start_pos	964164619	3k_main_changsha_capital	3k_city	primary
8p_start_pos	964329689	3k_main_anping_capital	3k_city	primary
8p_start_pos	96603411	3k_main_baxi_resource_2	3k_resource_wood_farms_grain	primary
8p_start_pos	971095562	3k_main_yulin_resource_1	3k_resource_bandit	secondary
8p_start_pos	973227239	3k_main_yizhou_island_resource_1	3k_resource_bandit	secondary
8p_start_pos	97628875	3k_dlc06_hedong_resource_2	3k_resource_fire_iron	primary
8p_start_pos	977552480	3k_main_shangyong_capital	3k_city	primary
8p_start_pos	982044802	3k_main_zangke_resource_2	3k_resource_bandit	secondary
8p_start_pos	990399492	3k_dlc06_tong_pass	ironic_gate_buildings	secondary
8p_start_pos	993289081	3k_main_yuzhang_resource_1	3k_resource_wood_farms_rice	primary
8p_start_pos	997693206	ironic_region_jinbeongun_resource_2	3k_resource_bandit	secondary
