campaign	id	region	slot_template	slot_type
3k_main_campaign_map	1642723360	3k_dlc06_jiameng_pass	3k_dlc06_gate	primary
3k_main_campaign_map	1644110483	ironic_region_lelang_capital	3k_city	primary
3k_main_campaign_map	1645498375	3k_main_changsha_resource_1	ironic_province_jing_standard	secondary
3k_main_campaign_map	1646909564	3k_main_anding_resource_2	ironic_province_yong_standard	secondary
3k_main_campaign_map	1648242854	3k_main_donghai_resource_1	3k_minor_port	port
3k_main_campaign_map	1650939508	3k_main_penchang_resource_1	ironic_province_xu_standard	secondary
3k_main_campaign_map	1651165694	ironic_region_baekje_capital	3k_city	primary
3k_main_campaign_map	1656676932	3k_dlc06_xiapi_capital	3k_districts	secondary
3k_main_campaign_map	166066074	ironic_region_baek_resource_1	ironic_province_southern_korea_standard	secondary
3k_main_campaign_map	1661089461	ironic_region_dongye_capital	3k_city	primary
3k_main_campaign_map	166264953	ironic_region_dongokjeo_resource_2	ironic_province_korea_standard	secondary
3k_main_campaign_map	1682911703	3k_dlc06_wu_pass	3k_dlc06_gate	primary
3k_main_campaign_map	169086849	3k_main_baxi_resource_1	ironic_province_yi_di	secondary
3k_main_campaign_map	1691459958	ironic_region_dongokjeo_resource_2	3k_resource_fire_iron	primary
3k_main_campaign_map	1738678802	3k_dlc06_qi_pass	3k_dlc06_gate	primary
3k_main_campaign_map	1743177899	3k_main_shoufang_resource_2	ironic_province_bing_xiliang	secondary
3k_main_campaign_map	1758530370	3k_main_jiangyang_resource_2	ironic_province_yi_nanman	secondary
3k_main_campaign_map	1787282278	3k_main_hepu_resource_2	ironic_province_jiao_standard	secondary
3k_main_campaign_map	178968530	ironic_region_dongye_resource_1	3k_resource_wood_livestock	primary
3k_main_campaign_map	1807325102	3k_main_yulin_resource_1	ironic_province_jiao_standard	secondary
3k_main_campaign_map	1809435239	3k_main_nanhai_resource_2	ironic_province_jiao_standard	secondary
3k_main_campaign_map	1809762306	3k_main_hedong_resource_1	3k_minor_port	port
3k_main_campaign_map	1826834694	3k_main_donglai_resource_1	ironic_province_qing_standard	secondary
3k_main_campaign_map	1831187167	3k_main_zangke_resource_2	ironic_province_yi_nanman	secondary
3k_main_campaign_map	1838906413	3k_dlc06_yongchang_resource_1	3k_resource_water_spice	primary
3k_main_campaign_map	1850189922	3k_dlc06_yongchang_resource_1	ironic_province_yi_nanman	secondary
3k_main_campaign_map	1851826192	3k_dlc06_jiuzhen_capital	3k_districts	secondary
3k_main_campaign_map	1853110584	ironic_region_hanseong_capital	3k_city	primary
3k_main_campaign_map	1867499495	ironic_region_kimhae_resource_1	3k_resource_wood_fish	primary
3k_main_campaign_map	1875623065	3k_main_jincheng_capital	3k_province_capital_port	port
3k_main_campaign_map	187914125	3k_main_shoufang_resource_1	ironic_province_bing_xiongnu	secondary
3k_main_campaign_map	1887905348	ironic_region_gyeongju_capital	3k_city	primary
3k_main_campaign_map	1892946334	3k_main_dongjun_resource_1	ironic_province_yan_standard	secondary
3k_main_campaign_map	1903476131	3k_main_hepu_resource_1	ironic_province_jiao_standard	secondary
3k_main_campaign_map	1904626933	ironic_region_hyunto_resource_2	ironic_province_korea_xianbei	secondary
3k_main_campaign_map	1907183689	3k_main_anding_resource_1	ironic_province_yong_xiongnu	secondary
3k_main_campaign_map	190994094	3k_main_beihai_resource_1	ironic_province_qing_standard	secondary
3k_main_campaign_map	1916171516	ironic_region_baekje_resource_2	3k_resource_water_salt	primary
3k_main_campaign_map	1918314586	3k_main_nanhai_resource_1	ironic_province_jiao_standard	secondary
3k_main_campaign_map	1939072685	3k_dlc06_san_pass	ironic_gate_buildings	secondary
3k_main_campaign_map	195810619	ironic_region_hanseong_resource_2	ironic_province_southern_korea_northern_korea	secondary
3k_main_campaign_map	1963881387	3k_main_jiaozhi_resource_2	ironic_province_jiao_standard	secondary
3k_main_campaign_map	1972324098	3k_main_chenjun_resource_3	ironic_province_yu_standard	secondary
3k_main_campaign_map	1976198062	3k_main_chengdu_resource_2	ironic_province_yi_standard	secondary
3k_main_campaign_map	1978423493	3k_main_lujiang_resource_1	3k_minor_port	port
3k_main_campaign_map	1991280006	ironic_region_hyunto_resource_1	ironic_province_korea_xianbei	secondary
3k_main_campaign_map	1992821037	3k_main_jincheng_resource_1	ironic_province_liang_xiliang	secondary
3k_main_campaign_map	1993005157	3k_main_yangzhou_resource_3	ironic_province_yang_standard	secondary
3k_main_campaign_map	1995002365	3k_main_kuaiji_resource_1	ironic_province_yang_standard	secondary
3k_main_campaign_map	2010147876	3k_main_kuaiji_resource_2	ironic_province_yang_yue	secondary
3k_main_campaign_map	2012419463	3k_main_wuwei_resource_2	ironic_province_liang_xiliang	secondary
3k_main_campaign_map	2020420339	ironic_region_baek_capital	3k_districts_port	secondary
3k_main_campaign_map	2020461555	ironic_region_dongye_capital	3k_districts_port	secondary
3k_main_campaign_map	2026553385	3k_dlc06_liaodong_resource_1	3k_resource_wood_lumber_pine	primary
3k_main_campaign_map	2028156635	3k_main_xindu_resource_2	ironic_province_yang_standard	secondary
3k_main_campaign_map	2028871813	ironic_region_jinbeongun_resource_1	3k_resource_wood_lumber_pine	primary
3k_main_campaign_map	2034204481	3k_main_dongjun_capital	3k_province_capital_port	port
3k_main_campaign_map	2038164809	ironic_region_jinbeongun_capital	3k_districts_port	secondary
3k_main_campaign_map	2046227641	3k_dlc06_yunnan_resource_2	ironic_province_yi_nanman	secondary
3k_main_campaign_map	2048252943	3k_main_yu_resource_1	ironic_province_you_wuhuan	secondary
3k_main_campaign_map	2057021741	ironic_region_ye_resource_1	3k_minor_port	port
3k_main_campaign_map	2073217001	3k_dlc06_shangdang_resource_2	3k_resource_wood_farms_grain	primary
3k_main_campaign_map	2080572213	3k_main_langye_resource_1	ironic_province_xu_standard	secondary
3k_main_campaign_map	2084675660	ironic_region_baekje_resource_2	ironic_province_southern_korea_standard	secondary
3k_main_campaign_map	208776520	ironic_region_kimhae_capital	3k_city	primary
3k_main_campaign_map	2094796295	ironic_region_xi_capital	3k_city	primary
3k_main_campaign_map	2099468712	3k_main_xindu_resource_2	3k_minor_port	port
3k_main_campaign_map	2100656377	ironic_region_jinbeongun_capital	3k_city	primary
3k_main_campaign_map	2108312577	3k_dlc06_liaodong_resource_1	ironic_province_you_xianbei	secondary
3k_main_campaign_map	210896570	3k_main_shoufang_resource_3	ironic_province_bing_xiliang	secondary
3k_main_campaign_map	2109849880	3k_main_wuling_resource_2	ironic_province_jing_standard	secondary
3k_main_campaign_map	2111244757	ironic_region_dongokjeo_capital	3k_city	primary
3k_main_campaign_map	2116987595	3k_dlc06_yunnan_capital	3k_dlc06_city_nanman	primary
3k_main_campaign_map	2124134602	3k_dlc06_yunnan_resource_2	3k_resource_wood_lumber_pine	primary
3k_main_campaign_map	2124463384	3k_dlc06_tong_pass	3k_dlc06_gate	primary
3k_main_campaign_map	213113852	ironic_region_jinbeongun_resource_2	ironic_province_korea_han	secondary
3k_main_campaign_map	2135631286	3k_main_zangke_resource_2	3k_minor_port	port
3k_main_campaign_map	2146427201	ironic_region_hanseong_capital	3k_districts	secondary
3k_main_campaign_map	218900679	ironic_region_hanseong_resource_1	3k_minor_port	port
3k_main_campaign_map	250049036	3k_main_xihe_resource_1	ironic_province_bing_xiongnu	secondary
3k_main_campaign_map	259315063	3k_main_jingzhou_capital	3k_province_capital_port	port
3k_main_campaign_map	266624809	3k_main_nanyang_resource_1	ironic_province_jing_chu	secondary
3k_main_campaign_map	273683775	ironic_region_jinbeongun_capital	3k_province_capital_port	port
3k_main_campaign_map	278164013	ironic_region_xiping_resource_1	ironic_province_liang_qiang	secondary
3k_main_campaign_map	278347494	3k_dlc06_hulao_pass	3k_dlc06_gate	primary
3k_main_campaign_map	28898932	3k_main_baxi_resource_2	ironic_province_yi_di	secondary
3k_main_campaign_map	298439	3k_main_hepu_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_main_campaign_map	30167798	ironic_region_dongye_capital	3k_province_capital_port	port
3k_main_campaign_map	306408712	3k_main_hedong_resource_1	ironic_province_sili_standard	secondary
3k_main_campaign_map	314740950	3k_main_badong_resource_2	ironic_province_jing_standard	secondary
3k_main_campaign_map	325702815	3k_dlc06_liaodong_capital	3k_city	primary
3k_main_campaign_map	330404125	ironic_region_xi_resource_1	3k_resource_fire_iron	primary
3k_main_campaign_map	336062533	3k_main_yuzhang_resource_2	ironic_province_yang_standard	secondary
3k_main_campaign_map	349703334	3k_dlc06_jiuzhen_resource_1	3k_resource_wood_lumber_pine	primary
3k_main_campaign_map	352711666	3k_main_guangling_resource_2	3k_minor_port	port
3k_main_campaign_map	353562504	3k_main_taishan_resource_1	ironic_province_yan_standard	secondary
3k_main_campaign_map	364798208	3k_main_shangyong_resource_1	ironic_province_jing_chu	secondary
3k_main_campaign_map	368524176	ironic_region_baekje_resource_1	ironic_province_southern_korea_standard	secondary
3k_main_campaign_map	388926581	3k_main_nanhai_capital	3k_province_capital_port	port
3k_main_campaign_map	401572077	ironic_region_lelang_resource_1	ironic_province_korea_han	secondary
3k_main_campaign_map	412357783	ironic_region_wuyuan_resource_1	3k_resource_wood_livestock	primary
3k_main_campaign_map	418076979	ironic_region_hyunto_resource_2	3k_resource_fire_iron	primary
3k_main_campaign_map	4247736	3k_main_chenjun_resource_1	3k_districts	secondary
3k_main_campaign_map	43667288	3k_main_anping_resource_1	ironic_province_ji_standard	secondary
3k_main_campaign_map	438797455	ironic_region_baekje_capital	3k_districts	secondary
3k_main_campaign_map	443577350	3k_dlc06_liaodong_capital	3k_districts	secondary
3k_main_campaign_map	454421892	ironic_region_dongokjeo_resource_1	3k_minor_port	port
3k_main_campaign_map	454563219	3k_main_wuling_resource_1	ironic_province_jing_standard	secondary
3k_main_campaign_map	455379486	ironic_region_xiping_capital	3k_districts	secondary
3k_main_campaign_map	457640642	3k_main_runan_resource_1	ironic_province_yu_standard	secondary
3k_main_campaign_map	469929571	3k_main_hepu_capital	3k_province_capital_port	port
3k_main_campaign_map	471034935	3k_main_chengdu_resource_1	ironic_province_yi_standard	secondary
3k_main_campaign_map	479857240	3k_main_bohai_resource_1	ironic_province_ji_standard	secondary
3k_main_campaign_map	48520890	ironic_region_kimhae_resource_1	3k_minor_port	port
3k_main_campaign_map	493215605	3k_dlc06_wu_pass	ironic_gate_buildings	secondary
3k_main_campaign_map	502031593	ironic_region_wuyuan_capital	3k_districts	secondary
3k_main_campaign_map	50349864	3k_dlc06_gu_pass	3k_dlc06_gate	primary
3k_main_campaign_map	505318004	3k_main_taiyuan_resource_2	ironic_province_bing_standard	secondary
3k_main_campaign_map	516552543	3k_main_chengdu_resource_3	ironic_province_yi_standard	secondary
3k_main_campaign_map	520107268	ironic_region_hanyang_capital	3k_districts	secondary
3k_main_campaign_map	532333520	3k_main_bajun_capital	3k_province_capital_port	port
3k_main_campaign_map	534706298	ironic_region_hyunto_capital	3k_districts	secondary
3k_main_campaign_map	537351597	ironic_region_jinbeongun_resource_2	3k_resource_wood_farms_grain	primary
3k_main_campaign_map	568583493	3k_main_langye_resource_2	3k_minor_port	port
3k_main_campaign_map	568862995	ironic_region_hanyang_capital	3k_city	primary
3k_main_campaign_map	572897454	ironic_region_gyeongju_resource_1	ironic_province_southern_korea_standard	secondary
3k_main_campaign_map	582050344	ironic_region_lelang_capital	3k_districts	secondary
3k_main_campaign_map	583937024	3k_main_jianan_resource_2	ironic_province_yang_yue	secondary
3k_main_campaign_map	592830204	3k_main_dongou_resource_1	ironic_province_yang_yue	secondary
3k_main_campaign_map	595068825	3k_main_bajun_resource_1	ironic_province_yi_di	secondary
3k_main_campaign_map	596532660	3k_main_jianning_resource_2	ironic_province_yi_nanman	secondary
3k_main_campaign_map	598611773	3k_main_yizhou_island_resource_1	3k_minor_port	port
3k_main_campaign_map	598645264	ironic_region_lelang_resource_1	3k_resource_wood_fish	primary
3k_main_campaign_map	602262914	3k_main_henei_resource_1	ironic_province_sili_standard	secondary
3k_main_campaign_map	60255255	3k_main_jiangxia_resource_1	ironic_province_jing_standard	secondary
3k_main_campaign_map	604478996	3k_main_jiangyang_resource_3	ironic_province_yi_nanman	secondary
3k_main_campaign_map	620250364	ironic_region_ye_resource_1	ironic_province_southern_korea_northern_korea	secondary
3k_main_campaign_map	626541965	3k_main_yizhou_island_resource_1	ironic_province_yang_standard	secondary
3k_main_campaign_map	629429427	ironic_region_gyeongju_resource_1	3k_resource_wood_livestock	primary
3k_main_campaign_map	652755444	ironic_region_xiping_resource_2	ironic_province_liang_qiang	secondary
3k_main_campaign_map	673297079	3k_main_henei_capital	3k_province_capital_port	port
3k_main_campaign_map	676987794	ironic_region_ye_capital	3k_city	primary
3k_main_campaign_map	681845485	3k_main_wuwei_resource_1	ironic_province_liang_xiliang	secondary
3k_main_campaign_map	681974781	3k_main_xindu_resource_1	ironic_province_yang_yue	secondary
3k_main_campaign_map	695713897	3k_main_weijun_resource_1	ironic_province_ji_standard	secondary
3k_main_campaign_map	70909447	ironic_region_hanseong_resource_1	ironic_province_southern_korea_northern_korea	secondary
3k_main_campaign_map	713146967	3k_main_yanmen_resource_1	ironic_province_you_xianbei	secondary
3k_main_campaign_map	717317822	3k_main_donglai_capital	3k_province_capital_port	port
3k_main_campaign_map	721824677	3k_main_taiyuan_resource_1	ironic_province_bing_standard	secondary
3k_main_campaign_map	73955307	3k_main_cangwu_resource_3	ironic_province_jiao_standard	secondary
3k_main_campaign_map	741617991	3k_main_shoufang_capital	3k_province_capital_port	port
3k_main_campaign_map	749849301	3k_main_yuzhang_resource_1	ironic_province_yang_standard	secondary
3k_main_campaign_map	749939052	3k_main_lingling_resource_2	ironic_province_jing_standard	secondary
3k_main_campaign_map	772184634	ironic_region_wuwei_resource_3	ironic_province_liang_xiliang	secondary
3k_main_campaign_map	786565257	3k_main_changsha_resource_2	ironic_province_jing_standard	secondary
3k_main_campaign_map	787097112	3k_main_yulin_resource_2	ironic_province_jiao_standard	secondary
3k_main_campaign_map	789433759	3k_main_jianye_resource_2	ironic_province_yang_standard	secondary
3k_main_campaign_map	792359078	ironic_region_baek_resource_3	ironic_province_southern_korea_standard	secondary
3k_main_campaign_map	813076215	ironic_region_baek_resource_2	ironic_province_southern_korea_standard	secondary
3k_main_campaign_map	831487980	ironic_region_hanseong_resource_1	3k_resource_water_trading_port	primary
3k_main_campaign_map	832569430	ironic_region_ye_resource_1	3k_resource_wood_fish	primary
3k_main_campaign_map	834587925	3k_dlc06_kui_pass	ironic_gate_buildings	secondary
3k_main_campaign_map	85384387	3k_main_cangwu_capital	3k_province_capital_port	port
3k_main_campaign_map	854732795	3k_main_yizhou_island_resource_1	3k_resource_wood_fish	primary
3k_main_campaign_map	858525502	3k_main_guangling_resource_1	ironic_province_xu_standard	secondary
3k_main_campaign_map	882088872	3k_main_poyang_resource_1	ironic_province_yang_standard	secondary
3k_main_campaign_map	900650827	3k_main_zangke_resource_1	ironic_province_yi_nanman	secondary
3k_main_campaign_map	904059450	ironic_region_hanyang_resource_1	3k_resource_wood_livestock	primary
3k_main_campaign_map	915283751	ironic_region_baek_resource_1	3k_resource_wood_lumber_pine	primary
3k_main_campaign_map	922009982	ironic_region_baekje_resource_1	3k_resource_wood_farms_rice	primary
3k_main_campaign_map	92415820	3k_dlc06_hulao_pass	ironic_gate_buildings	secondary
3k_main_campaign_map	93187138	3k_main_tongan_resource_1	ironic_province_yang_yue	secondary
3k_main_campaign_map	9321609	ironic_region_xiping_resource_1	3k_resource_wood_livestock	primary
3k_main_campaign_map	93310633	3k_main_jianye_capital	3k_province_capital_port	port
3k_main_campaign_map	934555449	ironic_region_gyeongju_capital	3k_districts	secondary
3k_main_campaign_map	938513027	ironic_region_wuwei_resource_3	3k_resource_metal_tools	primary
3k_main_campaign_map	943070136	ironic_region_dongokjeo_capital	3k_districts	secondary
3k_main_campaign_map	947738665	3k_main_jingzhou_resource_1	ironic_province_jing_standard	secondary
3k_main_campaign_map	94851553	3k_main_shangyong_resource_2	ironic_province_yi_di	secondary
3k_main_campaign_map	949892344	ironic_region_baek_resource_3	3k_resource_fire_iron	primary
3k_main_campaign_map	953677103	3k_main_changsha_resource_1	3k_minor_port	port
3k_main_campaign_map	965289440	3k_main_hanzhong_resource_1	ironic_province_yong_standard	secondary
3k_main_campaign_map	983439855	3k_main_yangzhou_resource_2	ironic_province_yang_standard	secondary
3k_main_campaign_map	989075259	3k_dlc06_yunnan_capital	3k_districts	secondary
3k_main_campaign_map	998498069	ironic_region_xiping_resource_2	3k_resource_fire_iron	primary
3k_main_campaign_map	998701700	ironic_region_kimhae_resource_1	ironic_province_southern_korea_standard	secondary
