campaign	id	region	slot_template	slot_type
3k_dlc04_start_pos	2253867	3k_main_pingyuan_resource_1	3k_resource_water_salt	primary
3k_dlc04_start_pos	231004093	3k_main_changan_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	232476789	ironic_region_dongye_capital	3k_districts_port	secondary
3k_dlc04_start_pos	233444250	3k_main_nanhai_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc04_start_pos	234332287	3k_main_poyang_resource_3	3k_resource_metal_craftsmen_weapon	primary
3k_dlc04_start_pos	234336595	3k_main_taishan_resource_1	3k_resource_water_trading_port	primary
3k_dlc04_start_pos	235177416	3k_main_shangdang_capital	3k_districts	secondary
3k_dlc04_start_pos	235245267	3k_main_weijun_capital	3k_city	primary
3k_dlc04_start_pos	236747260	ironic_region_xiping_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	241607617	ironic_region_wuwei_resource_3	3k_resource_metal_tools	primary
3k_dlc04_start_pos	242342183	3k_main_bajun_capital	3k_city	primary
3k_dlc04_start_pos	243189645	3k_main_taishan_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	243733376	3k_main_jingzhou_capital	3k_city	primary
3k_dlc04_start_pos	246716909	3k_main_daijun_resource_1	3k_resource_metal_craftsmen_animal	primary
3k_dlc04_start_pos	250548271	3k_main_jianning_resource_1	3k_resource_fire_iron	primary
3k_dlc04_start_pos	264428886	3k_main_yizhou_island_resource_1	3k_minor_port	port
3k_dlc04_start_pos	265179530	3k_main_hepu_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	268305402	ironic_region_kimhae_capital	3k_districts	secondary
3k_dlc04_start_pos	270971621	ironic_region_xiping_resource_1	3k_resource_wood_livestock	primary
3k_dlc04_start_pos	278420221	3k_main_penchang_capital	3k_city	primary
3k_dlc04_start_pos	282473195	3k_main_luoyang_resource_1	3k_resource_water_trading_port	primary
3k_dlc04_start_pos	290412308	3k_main_gaoliang_capital	3k_city	primary
3k_dlc04_start_pos	291175793	3k_main_tongan_resource_1	3k_resource_wood_livestock	primary
3k_dlc04_start_pos	292663854	3k_main_jiaozhi_resource_2	3k_resource_wood_tea	primary
3k_dlc04_start_pos	294668429	3k_main_changsha_resource_2	3k_resource_metal_craftsmen_armour	primary
3k_dlc04_start_pos	296910675	3k_main_anding_capital	3k_city	primary
3k_dlc04_start_pos	297816268	3k_dlc06_gu_pass	3k_dlc06_gate	primary
3k_dlc04_start_pos	300933087	3k_main_cangwu_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc04_start_pos	302286676	3k_main_yingchuan_capital	3k_city	primary
3k_dlc04_start_pos	302776072	3k_dlc06_jiuzhen_capital	3k_city	primary
3k_dlc04_start_pos	307001215	3k_main_shoufang_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	311735024	3k_main_anding_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	317282600	3k_main_yu_resource_1	3k_resource_metal_tools	primary
3k_dlc04_start_pos	317747592	3k_main_tongan_capital	3k_districts_port	secondary
3k_dlc04_start_pos	319830274	3k_dlc06_san_pass	ironic_gate_buildings	secondary
3k_dlc04_start_pos	323270322	3k_dlc06_jiameng_pass	3k_dlc06_gate	primary
3k_dlc04_start_pos	329893582	3k_main_yulin_capital	3k_city	primary
3k_dlc04_start_pos	330125429	3k_main_jianan_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc04_start_pos	330618186	3k_dlc06_yunnan_resource_2	3k_resource_wood_lumber_pine	primary
3k_dlc04_start_pos	332059568	ironic_region_kimhae_capital	3k_city	primary
3k_dlc04_start_pos	332281249	3k_main_xiangyang_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	332477463	3k_main_henei_capital	3k_city	primary
3k_dlc04_start_pos	340329323	3k_main_yingchuan_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc04_start_pos	352032829	3k_dlc06_shangdang_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	352619316	3k_main_yizhou_island_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	352777287	3k_main_jiangyang_capital	3k_dlc06_city_nanman	primary
3k_dlc04_start_pos	353929857	3k_main_shoufang_resource_2	3k_resource_metal_craftsmen_animal	primary
3k_dlc04_start_pos	35418925	3k_main_anping_capital	3k_city	primary
3k_dlc04_start_pos	354771743	3k_dlc06_liaodong_capital	3k_city	primary
3k_dlc04_start_pos	357013427	3k_main_anding_capital	3k_districts	secondary
3k_dlc04_start_pos	365878288	3k_main_nanhai_capital	3k_city	primary
3k_dlc04_start_pos	367328970	ironic_region_dongokjeo_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	375816161	3k_main_yanmen_capital	3k_city	primary
3k_dlc04_start_pos	375985134	3k_main_chengdu_capital	3k_city	primary
3k_dlc04_start_pos	382827898	3k_main_kuaiji_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc04_start_pos	385500841	3k_main_zangke_capital	3k_dlc06_city_nanman	primary
3k_dlc04_start_pos	38975069	3k_main_dongjun_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	391414330	3k_main_youbeiping_resource_1	3k_resource_water_trading_port	primary
3k_dlc04_start_pos	399003979	3k_main_donghai_capital	3k_city	primary
3k_dlc04_start_pos	405937367	3k_main_donglai_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	411298517	3k_main_jianye_resource_1	3k_resource_water_salt	primary
3k_dlc04_start_pos	422178027	3k_main_badong_capital	3k_districts_port	secondary
3k_dlc04_start_pos	425024600	3k_main_cangwu_capital	3k_city	primary
3k_dlc04_start_pos	425845404	3k_main_chenjun_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	433070232	3k_dlc06_xiapi_capital	3k_city	primary
3k_dlc04_start_pos	435986261	3k_main_xindu_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	440386918	3k_main_shoufang_resource_3	3k_resource_bandit	secondary
3k_dlc04_start_pos	452328636	3k_main_beihai_capital	3k_city	primary
3k_dlc04_start_pos	455759873	3k_main_nanyang_capital	3k_city	primary
3k_dlc04_start_pos	456277649	3k_main_cangwu_resource_3	3k_resource_wood_livestock	primary
3k_dlc04_start_pos	459358138	3k_main_jianye_capital	3k_districts_port	secondary
3k_dlc04_start_pos	459365067	ironic_region_baek_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	459678996	ironic_region_jinbeongun_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	463519562	3k_main_hepu_capital	3k_city	primary
3k_dlc04_start_pos	475252273	3k_main_chengdu_resource_1	3k_resource_metal_craftsmen_armour	primary
3k_dlc04_start_pos	480996499	3k_dlc06_hedong_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	488084625	ironic_region_baekje_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc04_start_pos	49765753	ironic_region_xi_resource_1	3k_resource_fire_iron	primary
3k_dlc04_start_pos	500686345	3k_main_donghai_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	505015175	3k_main_daijun_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	505280381	3k_main_guangling_resource_2	3k_minor_port	port
3k_dlc04_start_pos	507365838	3k_main_lingling_capital	3k_districts	secondary
3k_dlc04_start_pos	507550772	3k_main_wuling_capital	3k_dlc06_city_nanman	primary
3k_dlc04_start_pos	510552188	3k_main_baxi_resource_1	3k_resource_metal_tools	primary
3k_dlc04_start_pos	514359419	3k_main_changsha_resource_3	3k_resource_wood_tea	primary
3k_dlc04_start_pos	524958694	3k_main_youbeiping_resource_1	3k_minor_port	port
3k_dlc04_start_pos	530659464	3k_main_taishan_capital	3k_city	primary
3k_dlc04_start_pos	53939233	ironic_region_hyunto_capital	3k_districts	secondary
3k_dlc04_start_pos	543951271	3k_main_dongjun_capital	3k_city	primary
3k_dlc04_start_pos	54695060	3k_main_lingling_capital	3k_city	primary
3k_dlc04_start_pos	547248459	3k_main_hanzhong_resource_1	3k_resource_water_silk	primary
3k_dlc04_start_pos	559405255	3k_main_henei_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc04_start_pos	559617800	3k_main_shangyong_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	564525244	3k_main_taishan_resource_1	3k_minor_port	port
3k_dlc04_start_pos	567077814	ironic_region_jinbeongun_capital	3k_districts_port	secondary
3k_dlc04_start_pos	583242076	3k_main_youzhou_capital	3k_city	primary
3k_dlc04_start_pos	586021654	3k_main_jincheng_capital	3k_city	primary
3k_dlc04_start_pos	59299901	3k_main_poyang_capital	3k_city	primary
3k_dlc04_start_pos	599076462	3k_dlc06_hedong_resource_2	3k_resource_fire_iron	primary
3k_dlc04_start_pos	601003552	3k_main_jincheng_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	603563266	3k_main_cangwu_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	617003307	ironic_region_lelang_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	629443569	3k_main_wuwei_resource_1	3k_resource_fire_northern_horses	primary
3k_dlc04_start_pos	630018550	3k_main_changan_resource_1	3k_resource_metal_jade	primary
3k_dlc04_start_pos	634613958	ironic_region_hanyang_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	635132261	ironic_region_hanseong_capital	3k_city	primary
3k_dlc04_start_pos	653275292	3k_main_taiyuan_capital	3k_city	primary
3k_dlc04_start_pos	654974048	3k_dlc06_jiuzhen_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	655243414	3k_dlc06_hangu_pass	ironic_gate_buildings	secondary
3k_dlc04_start_pos	657941465	ironic_region_dongye_resource_1	3k_resource_wood_livestock	primary
3k_dlc04_start_pos	658110746	3k_main_yanmen_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc04_start_pos	65939391	3k_main_chengdu_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	669262978	3k_main_jianye_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	669311923	3k_main_yulin_resource_2	3k_resource_water_spice	primary
3k_dlc04_start_pos	67204008	ironic_region_dongokjeo_capital	3k_city	primary
3k_dlc04_start_pos	676038042	3k_main_changan_capital	3k_city	primary
3k_dlc04_start_pos	677462293	3k_main_luoyang_capital	3k_city	primary
3k_dlc04_start_pos	684528567	ironic_region_hanyang_resource_1	3k_resource_wood_livestock	primary
3k_dlc04_start_pos	68456533	3k_main_langye_resource_2	3k_resource_wood_fish	primary
3k_dlc04_start_pos	687405694	3k_main_nanyang_capital	3k_districts	secondary
3k_dlc04_start_pos	68817601	3k_main_taiyuan_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	690331894	3k_main_jingzhou_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	690713036	3k_main_wudu_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	694394586	3k_main_hepu_resource_1	3k_resource_wood_fish	primary
3k_dlc04_start_pos	698241613	3k_main_wuwei_capital	3k_city	primary
3k_dlc04_start_pos	706425890	3k_main_zangke_capital	3k_districts	secondary
3k_dlc04_start_pos	713145907	3k_main_wuwei_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	716908239	3k_main_bajun_capital	3k_districts_port	secondary
3k_dlc04_start_pos	717545226	ironic_region_hanyang_capital	3k_districts	secondary
3k_dlc04_start_pos	71936329	3k_main_guangling_resource_2	3k_resource_water_trading_port	primary
3k_dlc04_start_pos	725539122	3k_main_guangling_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc04_start_pos	730522643	3k_main_pingyuan_capital	3k_city	primary
3k_dlc04_start_pos	744500222	3k_main_jiangyang_resource_3	3k_resource_metal_copper	primary
3k_dlc04_start_pos	745547307	3k_main_tongan_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	749795699	3k_main_jianning_capital	3k_dlc06_city_nanman	primary
3k_dlc04_start_pos	751825457	3k_main_zangke_resource_2	3k_resource_water_trading_port	primary
3k_dlc04_start_pos	754936013	3k_main_zangke_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	759351824	3k_main_shoufang_capital	3k_city	primary
3k_dlc04_start_pos	762176832	3k_main_yangzhou_resource_3	3k_resource_metal_tools	primary
3k_dlc04_start_pos	762781173	ironic_region_dongokjeo_resource_1	3k_resource_water_trading_port	primary
3k_dlc04_start_pos	763516232	3k_main_lingling_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	770465772	3k_main_baxi_capital	3k_city	primary
3k_dlc04_start_pos	772351854	3k_main_badong_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	777698104	3k_main_hanzhong_capital	3k_city	primary
3k_dlc04_start_pos	780755491	3k_main_wuwei_capital	3k_districts	secondary
3k_dlc04_start_pos	783819422	ironic_region_jinbeongun_capital	3k_province_capital_port	port
3k_dlc04_start_pos	784437844	3k_dlc06_liaodong_capital	3k_districts	secondary
3k_dlc04_start_pos	78967061	3k_main_youbeiping_capital	3k_city	primary
3k_dlc04_start_pos	791085605	3k_main_jianning_resource_2	3k_resource_water_spice	primary
3k_dlc04_start_pos	795493760	3k_main_changsha_capital	3k_city	primary
3k_dlc04_start_pos	795820423	ironic_region_wuwei_resource_3	3k_resource_bandit	secondary
3k_dlc04_start_pos	796153464	3k_main_jianan_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc04_start_pos	798567872	3k_main_hanzhong_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	799731712	3k_main_yulin_resource_1	3k_resource_water_trading_port	primary
3k_dlc04_start_pos	800927607	3k_main_shangyong_capital	3k_city	primary
3k_dlc04_start_pos	804018461	ironic_region_hanseong_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	809596256	ironic_region_xiping_capital	3k_districts	secondary
3k_dlc04_start_pos	810000903	3k_main_yuzhang_capital	3k_city	primary
3k_dlc04_start_pos	812463232	3k_main_jianning_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	826017775	ironic_region_wuyuan_resource_1	3k_resource_wood_livestock	primary
3k_dlc04_start_pos	83603818	3k_main_shangdang_capital	3k_city	primary
3k_dlc04_start_pos	836436197	3k_main_yu_capital	3k_city	primary
3k_dlc04_start_pos	838290212	3k_main_lujiang_resource_2	3k_resource_wood_lumber_pine	primary
3k_dlc04_start_pos	842593865	3k_main_xihe_resource_1	3k_resource_wood_fish	primary
3k_dlc04_start_pos	847880991	3k_main_anping_capital	3k_districts	secondary
3k_dlc04_start_pos	850136437	3k_main_luoyang_capital	3k_districts	secondary
3k_dlc04_start_pos	853242765	3k_main_jianye_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	856717496	ironic_region_kimhae_resource_1	3k_minor_port	port
3k_dlc04_start_pos	858150519	ironic_region_ye_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	858739381	3k_main_langye_resource_2	3k_minor_port	port
3k_dlc04_start_pos	859781520	3k_main_henei_capital	3k_districts_port	secondary
3k_dlc04_start_pos	863870260	ironic_region_lelang_resource_1	3k_minor_port	port
3k_dlc04_start_pos	86856633	3k_main_donghai_resource_1	3k_resource_wood_fish	primary
3k_dlc04_start_pos	871248742	3k_main_changsha_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	886369432	3k_main_jianan_capital	3k_city	primary
3k_dlc04_start_pos	888242255	3k_main_gaoliang_capital	3k_districts	secondary
3k_dlc04_start_pos	890628651	ironic_region_hanseong_capital	3k_districts	secondary
3k_dlc04_start_pos	890652361	3k_main_luling_capital	3k_city	primary
3k_dlc04_start_pos	891921066	3k_main_luling_resource_1	3k_resource_metal_copper	primary
3k_dlc04_start_pos	896129992	3k_main_xindu_resource_1	3k_resource_wood_lumber_bamboo	primary
3k_dlc04_start_pos	896345986	3k_main_jianning_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	902453535	3k_main_langye_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	903372883	ironic_region_baek_capital	3k_districts_port	secondary
3k_dlc04_start_pos	904328068	3k_main_jiaozhi_capital	3k_city	primary
3k_dlc04_start_pos	906874945	3k_main_hanzhong_capital	3k_districts	secondary
3k_dlc04_start_pos	909598500	3k_main_nanhai_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	909694976	3k_main_jiangxia_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	910670155	3k_main_anding_resource_3	3k_resource_wood_livestock	primary
3k_dlc04_start_pos	915010767	3k_main_poyang_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	918843808	3k_main_dongou_capital	3k_city	primary
3k_dlc04_start_pos	919011151	3k_dlc06_yongchang_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	920271329	ironic_region_wuyuan_capital	3k_city	primary
3k_dlc04_start_pos	92723775	3k_main_hedong_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	928590960	3k_main_nanyang_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	930728420	ironic_region_baek_resource_3	3k_resource_bandit	secondary
3k_dlc04_start_pos	933455451	3k_main_nanhai_capital	3k_districts_port	secondary
3k_dlc04_start_pos	934028639	3k_main_zangke_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	93723190	3k_main_jiangxia_capital	3k_city	primary
3k_dlc04_start_pos	944712235	3k_main_wudu_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	945719907	3k_main_bohai_resource_1	3k_resource_wood_fish	primary
3k_dlc04_start_pos	947779468	3k_dlc06_san_pass	3k_dlc06_gate	primary
3k_dlc04_start_pos	949654861	3k_main_yulin_capital	3k_districts	secondary
3k_dlc04_start_pos	951549538	3k_main_yangzhou_resource_3	3k_resource_bandit	secondary
3k_dlc04_start_pos	953618171	3k_main_gaoliang_resource_1	3k_resource_water_salt	primary
3k_dlc04_start_pos	954886684	3k_main_donglai_capital	3k_city	primary
3k_dlc04_start_pos	973793819	ironic_region_wuyuan_capital	3k_districts	secondary
3k_dlc04_start_pos	977635337	3k_main_yangzhou_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	978017797	3k_main_baxi_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	983388651	3k_dlc06_yunnan_resource_2	3k_resource_bandit	secondary
3k_dlc04_start_pos	985327063	3k_main_wuling_capital	3k_districts	secondary
3k_dlc04_start_pos	985831808	ironic_region_jinbeongun_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	986122909	3k_main_penchang_capital	3k_districts	secondary
3k_dlc04_start_pos	988888033	ironic_region_baekje_resource_1	3k_resource_bandit	secondary
3k_dlc04_start_pos	993500653	3k_main_jincheng_resource_2	3k_resource_bandit	secondary
