campaign	id	region	slot_template	slot_type
3k_dlc07_start_pos	281428493	3k_main_guangling_resource_2	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	283630545	3k_main_yingchuan_capital	3k_districts	secondary
3k_dlc07_start_pos	28377736	3k_main_zhongshan_capital	3k_districts	secondary
3k_dlc07_start_pos	285013111	ironic_region_jinbeongun_capital	3k_districts_port	secondary
3k_dlc07_start_pos	285422259	3k_main_nanhai_resource_2	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	288818130	3k_main_shangyong_capital	3k_city	primary
3k_dlc07_start_pos	301937811	3k_dlc06_hangu_pass	ironic_gate_buildings	secondary
3k_dlc07_start_pos	305986929	3k_main_bajun_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	317027900	3k_main_jianye_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	321881076	3k_main_yingchuan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	322621816	3k_main_xihe_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	324477230	3k_main_luling_capital	3k_districts	secondary
3k_dlc07_start_pos	330900179	3k_main_hepu_resource_1	3k_resource_wood_fish	primary
3k_dlc07_start_pos	332983387	3k_dlc06_jiameng_pass	ironic_gate_buildings	secondary
3k_dlc07_start_pos	333931448	3k_main_changan_resource_1	3k_resource_metal_jade	primary
3k_dlc07_start_pos	337167978	3k_dlc06_yunnan_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	342060948	3k_main_jincheng_capital	3k_city	primary
3k_dlc07_start_pos	347626532	3k_main_wuling_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	355144169	3k_main_anding_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	35705249	3k_main_bohai_resource_1	3k_minor_port	port
3k_dlc07_start_pos	357744604	3k_main_lujiang_resource_2	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	359254570	3k_main_jincheng_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	360486377	ironic_region_baek_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	36728926	3k_main_jincheng_capital	3k_districts_port	secondary
3k_dlc07_start_pos	370346920	3k_main_youbeiping_resource_1	3k_minor_port	port
3k_dlc07_start_pos	373014833	3k_main_poyang_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	379892312	3k_main_chenjun_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	381709273	3k_main_yangzhou_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	385986253	3k_main_yuzhang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	389308347	3k_main_poyang_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	397362303	3k_main_bohai_resource_1	3k_resource_wood_fish	primary
3k_dlc07_start_pos	400670600	3k_main_yizhou_island_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	401168163	ironic_region_ye_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	401960670	3k_dlc06_wu_pass	ironic_gate_buildings	secondary
3k_dlc07_start_pos	402684820	3k_main_lingling_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	403730137	ironic_region_baekje_resource_2	3k_resource_water_salt	primary
3k_dlc07_start_pos	407063455	ironic_region_ye_resource_1	3k_minor_port	port
3k_dlc07_start_pos	408999986	3k_main_zangke_capital	3k_districts	secondary
3k_dlc07_start_pos	411511262	ironic_region_lelang_capital	3k_city	primary
3k_dlc07_start_pos	417408951	3k_main_xindu_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	419844689	3k_main_baxi_resource_1	3k_resource_metal_tools	primary
3k_dlc07_start_pos	426171827	3k_main_shoufang_resource_3	3k_resource_water_salt	primary
3k_dlc07_start_pos	429447304	3k_main_shoufang_capital	3k_city	primary
3k_dlc07_start_pos	430741113	3k_main_kuaiji_capital	3k_city	primary
3k_dlc07_start_pos	439961757	ironic_region_jinbeongun_capital	3k_province_capital_port	port
3k_dlc07_start_pos	441775626	3k_main_langye_resource_2	3k_resource_wood_fish	primary
3k_dlc07_start_pos	44178056	3k_main_nanyang_capital	3k_city	primary
3k_dlc07_start_pos	443796019	3k_main_jianning_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	446055898	3k_dlc06_hangu_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	45474608	3k_main_xindu_capital	3k_districts	secondary
3k_dlc07_start_pos	455434917	3k_main_youbeiping_resource_1	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	459948949	3k_main_lujiang_capital	3k_districts	secondary
3k_dlc07_start_pos	460466472	3k_main_wudu_resource_2	3k_resource_metal_copper	primary
3k_dlc07_start_pos	461783913	ironic_region_dongokjeo_capital	3k_districts	secondary
3k_dlc07_start_pos	462193981	3k_main_luling_resource_1	3k_resource_metal_copper	primary
3k_dlc07_start_pos	462815029	3k_main_taiyuan_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	466099027	3k_main_youzhou_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	466365681	3k_main_dongou_capital	3k_city	primary
3k_dlc07_start_pos	471629393	ironic_region_gyeongju_capital	3k_city	primary
3k_dlc07_start_pos	476615241	3k_main_henei_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	477055834	3k_main_henei_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	478877024	3k_main_wuwei_resource_1	3k_resource_fire_northern_horses	primary
3k_dlc07_start_pos	481542609	3k_main_nanhai_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	482130384	3k_main_luling_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	484796030	3k_main_chenjun_resource_1	3k_districts	secondary
3k_dlc07_start_pos	495872953	3k_main_jiangyang_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	496989000	3k_main_jiangyang_resource_2	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	498441958	3k_main_badong_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	499365597	3k_main_yangzhou_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	50423812	3k_main_tongan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	51073543	3k_dlc06_xiapi_capital	3k_districts	secondary
3k_dlc07_start_pos	511308583	3k_main_beihai_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	511537208	3k_dlc06_gu_pass	ironic_gate_buildings	secondary
3k_dlc07_start_pos	5116601	3k_dlc06_jiaozhi_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	513873538	3k_main_baxi_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	514522997	3k_main_guangling_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	518012159	ironic_region_jinbeongun_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	528587511	3k_main_hanzhong_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	531448709	ironic_region_hanseong_capital	3k_districts	secondary
3k_dlc07_start_pos	542546510	ironic_region_jinbeongun_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	543466406	3k_main_youzhou_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	552325593	3k_main_shangyong_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	554509613	3k_main_jiaozhi_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	561521169	3k_main_xiangyang_capital	3k_districts	secondary
3k_dlc07_start_pos	564964656	ironic_region_baekje_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	570404546	3k_main_dongou_capital	3k_province_capital_port	port
3k_dlc07_start_pos	571950116	3k_main_badong_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	574196443	3k_main_hedong_capital	3k_districts	secondary
3k_dlc07_start_pos	574436945	3k_main_hanzhong_resource_1	3k_resource_water_silk	primary
3k_dlc07_start_pos	583182746	3k_main_chenjun_capital	3k_city	primary
3k_dlc07_start_pos	591104435	3k_main_yuzhang_resource_2	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	597684312	ironic_region_dongokjeo_resource_2	3k_resource_fire_iron	primary
3k_dlc07_start_pos	610142831	3k_main_weijun_capital	3k_districts	secondary
3k_dlc07_start_pos	614677711	3k_main_yuzhang_capital	3k_city	primary
3k_dlc07_start_pos	618105533	3k_main_cangwu_resource_3	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	623063363	ironic_region_baekje_capital	3k_city	primary
3k_dlc07_start_pos	631197957	ironic_region_xi_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	632013575	3k_main_anding_capital	3k_city	primary
3k_dlc07_start_pos	63328703	ironic_region_baek_resource_2	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	633536658	3k_main_chengdu_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	636433437	3k_main_baxi_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	636582673	3k_main_bajun_capital	3k_city	primary
3k_dlc07_start_pos	63701614	ironic_region_wuyuan_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	639357908	3k_main_xindu_capital	3k_city	primary
3k_dlc07_start_pos	643875564	3k_main_chengdu_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	64391241	3k_main_xindu_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	645740813	3k_main_baxi_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	64678862	3k_dlc06_jiameng_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	656415477	3k_dlc06_wu_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	660070977	3k_main_shangdang_capital	3k_city	primary
3k_dlc07_start_pos	66068870	3k_main_cangwu_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc07_start_pos	660816697	ironic_region_baek_capital	3k_districts_port	secondary
3k_dlc07_start_pos	662976675	3k_main_hanzhong_capital	3k_city	primary
3k_dlc07_start_pos	66384776	3k_main_xiangyang_resource_1	3k_resource_metal_tools	primary
3k_dlc07_start_pos	665468045	3k_main_jianye_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	669984120	3k_dlc06_gu_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	673542652	ironic_region_xi_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	674237158	3k_main_lujiang_resource_1	3k_minor_port	port
3k_dlc07_start_pos	680554580	3k_dlc06_hulao_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	68257219	3k_main_shoufang_capital	3k_districts_port	secondary
3k_dlc07_start_pos	687124320	ironic_region_kimhae_resource_1	3k_resource_wood_fish	primary
3k_dlc07_start_pos	695828795	3k_main_guangling_capital	3k_districts	secondary
3k_dlc07_start_pos	703619817	3k_dlc06_yunnan_capital	3k_dlc06_city_nanman	primary
3k_dlc07_start_pos	70847036	3k_main_changan_capital	3k_districts	secondary
3k_dlc07_start_pos	708523415	3k_main_pingyuan_capital	3k_city	primary
3k_dlc07_start_pos	708566884	3k_main_xiangyang_capital	3k_city	primary
3k_dlc07_start_pos	709835982	3k_main_shangdang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	718364332	ironic_region_dongokjeo_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	720800045	3k_main_jiangxia_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	722399341	3k_main_wudu_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	723232975	3k_dlc06_jiuzhen_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	724654672	3k_main_badong_capital	3k_province_capital_port	port
3k_dlc07_start_pos	725491960	ironic_region_dongye_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	726023458	3k_main_jiaozhi_capital	3k_districts	secondary
3k_dlc07_start_pos	739682122	3k_main_chengdu_capital	3k_city	primary
3k_dlc07_start_pos	73994960	ironic_region_hanyang_capital	3k_districts	secondary
3k_dlc07_start_pos	743857687	3k_main_shoufang_resource_2	3k_resource_metal_craftsmen_animal	primary
3k_dlc07_start_pos	758191514	3k_main_jianan_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	764327778	3k_main_guangling_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	766140749	ironic_region_hanyang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	766204305	3k_main_lingling_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	76676844	ironic_region_hanseong_resource_2	3k_resource_metal_tools	primary
3k_dlc07_start_pos	778883994	3k_main_jincheng_resource_2	3k_resource_water_silk	primary
3k_dlc07_start_pos	785637655	3k_main_shangyong_resource_2	3k_resource_metal_craftsmen_weapon	primary
3k_dlc07_start_pos	789981872	ironic_region_gyeongju_capital	3k_districts	secondary
3k_dlc07_start_pos	791018133	3k_main_jianan_capital	3k_city	primary
3k_dlc07_start_pos	792479965	3k_main_daijun_resource_1	3k_resource_metal_craftsmen_animal	primary
3k_dlc07_start_pos	802076467	ironic_region_xiping_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	802677576	3k_main_taishan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	815796839	3k_main_donghai_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	821990149	3k_main_yangzhou_resource_3	3k_resource_metal_tools	primary
3k_dlc07_start_pos	826600662	3k_main_cangwu_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc07_start_pos	831947988	3k_dlc06_yunnan_resource_2	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	832659997	3k_dlc06_liaodong_capital	3k_districts	secondary
3k_dlc07_start_pos	834406224	ironic_region_baekje_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	838335092	3k_main_cangwu_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	841575624	3k_main_shangyong_capital	3k_districts	secondary
3k_dlc07_start_pos	844699942	3k_main_jiangyang_capital	3k_dlc06_city_nanman	primary
3k_dlc07_start_pos	844777734	3k_main_xindu_resource_1	3k_resource_wood_lumber_bamboo	primary
3k_dlc07_start_pos	850525368	3k_dlc06_xiapi_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	852402530	3k_main_wuling_capital	3k_districts	secondary
3k_dlc07_start_pos	857089263	3k_main_yanmen_capital	3k_districts	secondary
3k_dlc07_start_pos	857901762	3k_main_bohai_capital	3k_city	primary
3k_dlc07_start_pos	861294484	3k_main_fuling_capital	3k_districts	secondary
3k_dlc07_start_pos	865186498	3k_main_lujiang_capital	3k_city	primary
3k_dlc07_start_pos	865350623	3k_main_langye_capital	3k_districts	secondary
3k_dlc07_start_pos	874249228	ironic_region_ye_resource_1	3k_resource_wood_fish	primary
3k_dlc07_start_pos	874829729	3k_main_badong_capital	3k_districts_port	secondary
3k_dlc07_start_pos	885716313	3k_main_yulin_resource_1	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	887773981	3k_main_runan_capital	3k_city	primary
3k_dlc07_start_pos	888404111	ironic_region_baek_resource_3	3k_resource_fire_iron	primary
3k_dlc07_start_pos	891518555	3k_main_baxi_capital	3k_city	primary
3k_dlc07_start_pos	895880319	3k_main_zangke_resource_2	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	896804179	3k_main_xihe_resource_1	3k_resource_wood_fish	primary
3k_dlc07_start_pos	900320640	3k_main_yangzhou_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	901302928	3k_main_anping_capital	3k_districts	secondary
3k_dlc07_start_pos	908518675	3k_main_runan_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	913275393	3k_main_jincheng_capital	3k_province_capital_port	port
3k_dlc07_start_pos	91726606	3k_main_lingling_capital	3k_districts	secondary
3k_dlc07_start_pos	919102663	3k_main_hepu_capital	3k_province_capital_port	port
3k_dlc07_start_pos	920104134	ironic_region_xiping_capital	3k_districts	secondary
3k_dlc07_start_pos	9204042	3k_main_tongan_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	920535339	3k_main_xihe_capital	3k_city	primary
3k_dlc07_start_pos	920845738	3k_main_jianye_resource_2	3k_resource_metal_copper	primary
3k_dlc07_start_pos	922283727	3k_main_guangling_resource_2	3k_minor_port	port
3k_dlc07_start_pos	923980442	3k_dlc06_shangdang_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	924698939	3k_dlc06_san_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	925023964	3k_main_nanhai_capital	3k_city	primary
3k_dlc07_start_pos	926015451	3k_dlc06_yunnan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	933955795	ironic_region_xiping_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	936257609	ironic_region_baek_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	937563039	3k_main_luoyang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	939471510	3k_main_taiyuan_resource_2	3k_resource_metal_tools	primary
3k_dlc07_start_pos	940113381	3k_main_tongan_capital	3k_city	primary
3k_dlc07_start_pos	941075680	ironic_region_jinbeongun_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	944205682	3k_main_changsha_capital	3k_city	primary
3k_dlc07_start_pos	945089690	3k_main_shoufang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	949611236	3k_main_baxi_capital	3k_districts	secondary
3k_dlc07_start_pos	953209163	3k_main_donghai_capital	3k_districts	secondary
3k_dlc07_start_pos	956281501	3k_main_anding_capital	3k_districts	secondary
3k_dlc07_start_pos	963740934	3k_main_nanyang_resource_1	3k_resource_metal_jade	primary
3k_dlc07_start_pos	965942182	3k_main_taishan_capital	3k_districts	secondary
3k_dlc07_start_pos	975048965	3k_main_badong_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc07_start_pos	981227587	3k_main_hanzhong_capital	3k_districts	secondary
3k_dlc07_start_pos	984618866	ironic_region_lelang_capital	3k_districts	secondary
3k_dlc07_start_pos	98849953	3k_main_yu_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	993294354	ironic_region_lelang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	997642185	3k_main_jingzhou_capital	3k_province_capital_port	port
3k_dlc07_start_pos	997714998	3k_dlc06_shangdang_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	998048991	3k_main_wudu_capital	3k_districts	secondary
3k_dlc07_start_pos	999126050	3k_main_tongan_capital	3k_districts_port	secondary
