effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
3k_dlc06_dummy_effect_tribute_chest_purchaseable_multiple	open_chest.png	1	campaign		3k_dlc06_generalised_description_tribute_chests	0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_tribute_chest_purchaseable_none	open_chest.png	1	campaign		3k_dlc06_generalised_description_tribute_chests	0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_tribute_chest_purchaseable_one	open_chest.png	1	campaign		3k_dlc06_generalised_description_tribute_chests	0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_tribute_chest_tradeable	info.png	1	campaign		3k_dlc06_generalised_description_tribute_chests	0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_stats_attack_rate_ranged_units	unit_attributes.png	399	campaign	water		0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_axe_throwers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_fire_archers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_followers_of_the_flame	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_hidden_vipers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_javelin_spear_guards	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_javelin_spearmen	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_javelin_throwers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_might_of_the_valley	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_nanzhong_champions	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_nanzhong_elephants	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_nanzhong_spearmen	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_ravine_warriors	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_sanjiang_poison_darts	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_sanjiang_poison_spears	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_shields_of_the_south	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_southern_elephants	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_tiger_slingers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_tiger_warriors	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_valley_tribesmen	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_war_elephants	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_wolf_pack	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_wugou_axe_throwers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_wuling_fighters	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_unit_unlock_wuling_slingers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_wild_fire_activate	3k_dlc06_lady_zhurongs_pooled_resource.png	398	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_effect_wild_fire_decay_info	3k_dlc06_lady_zhurongs_pooled_resource.png	500	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_shi_xie_non_family_satisfaction	satisfaction.png	40	campaign		3k_main_effect_description_buildings_faction_satisfaction	0.0000	positive_value_is_good	default
3k_dlc06_dummy_skill_attack_rate	stat_melee_attack_rate.png	399	campaign			0.0000	positive_value_is_good	default
3k_dlc06_dummy_skill_crippling_blow	unit_attributes.png	398	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_attribute_cannot_dismount	unit_attributes.png	9999	campaign			0.0000	negative_value_is_good	default
3k_dlc06_effect_attribute_cannot_duel	unit_attributes.png	9999	campaign			0.0000	negative_value_is_good	default
3k_dlc06_effect_attribute_cannot_use_abilities	unit_attributes.png	9999	campaign			0.0000	negative_value_is_good	default
3k_dlc06_effect_bandit_network_cost_reduction_jiaozhi_jiuzhen	research_rate_increase.png	0	campaign		unlocks_tech	0.0000	neutral	default
3k_dlc06_effect_bandit_network_cost_reduction_jiaozhi_yongchang	research_rate_increase.png	0	campaign		unlocks_tech	0.0000	neutral	default
3k_dlc06_effect_bandit_network_cost_reduction_jiaozhi_yunnan	research_rate_increase.png	0	campaign		unlocks_tech	0.0000	neutral	default
3k_dlc06_effect_bandit_network_cost_reduction_xu_xiapi	research_rate_increase.png	0	campaign		unlocks_tech	0.0000	neutral	default
3k_dlc06_effect_bandit_network_cost_reduction_you_outer_east	research_rate_increase.png	0	campaign		unlocks_tech	0.0000	neutral	default
3k_dlc06_effect_campaign_progression_fealty	prestige.png	10	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_character_attribute_all_mod	unlocks_legendary_characters.png	7	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_characters_satisfaction_bonus_nanman_character	satisfaction.png	40	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_characters_satisfaction_bonus_shi_xie	satisfaction.png	40	campaign		3k_main_effect_description_buildings_faction_satisfaction	0.0000	positive_value_is_good	default
3k_dlc06_effect_characters_satisfaction_penalty_shi_xie	satisfaction.png	40	campaign		3k_main_effect_description_buildings_faction_satisfaction	0.0000	positive_value_is_good	default
3k_dlc06_effect_diplomacy_nanman_mod	diplomacy_attitude_effect.png	200	campaign	water	3k_main_effect_description_buildings_faction_diplomatic_relations	0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_faction_resource_lady_zhurong_wild_fire	info.png	4	campaign			0.0000	neutral	info
3k_dlc06_effect_dummy_faction_resource_lady_zhurong_wild_fire_fall	info.png	8	campaign			0.0000	neutral	info
3k_dlc06_effect_dummy_faction_resource_lady_zhurong_wild_fire_harvest	info.png	7	campaign			0.0000	neutral	info
3k_dlc06_effect_dummy_faction_resource_lady_zhurong_wild_fire_spring	info.png	5	campaign			0.0000	neutral	info
3k_dlc06_effect_dummy_faction_resource_lady_zhurong_wild_fire_summer	info.png	6	campaign			0.0000	neutral	info
3k_dlc06_effect_dummy_faction_resource_lady_zhurong_wild_fire_winter	info.png	9	campaign			0.0000	neutral	info
3k_dlc06_effect_dummy_progression_rank_unlock_coalitions	diplomacy_attitude_effect.png	500	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_progression_rank_unlock_empires	diplomacy_attitude_effect.png	500	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_progression_rank_unlock_military_alliances	diplomacy_attitude_effect.png	500	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_progression_rank_unlock_tax_slider	money.png	498	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_progression_rank_unlock_vassalage	diplomacy_attitude_effect.png	499	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_diplomacy_unlock_coalition_and_alliance	diplomacy_attitude_effect.png	998	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_diplomacy_unlock_join_empire	diplomacy_attitude_effect.png	998	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_diplomacy_unlock_mercenary_contracts	diplomacy_attitude_effect.png	998	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_diplomacy_unlock_non_aggression_and_military_access	diplomacy_attitude_effect.png	998	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_diplomacy_unlock_region_trading	diplomacy_attitude_effect.png	998	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_diplomacy_unlock_regular_payments	diplomacy_attitude_effect.png	998	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_diplomacy_unlock_trade	diplomacy_attitude_effect.png	998	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_diplomacy_unlock_vassalage	diplomacy_attitude_effect.png	998	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_economic_a	info.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_economic_b	info.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_military_a	info.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_military_b	info.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_political_a	info.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_political_b	info.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_unlock_conqueror	prestige.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_unlock_elephant_mounts	craftsmen_ancillaries.png	5	campaign		3k_main_effect_description_buildings_craftsmen_mount	0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_unlock_king_maker	prestige.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_technologies_unlock_random_region_visibility	undercover_network.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_unlock_tech_tier	research_rate_increase.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_dummy_unlock_tech_tier4	research_rate_increase.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_economy_gdp_abs_subsistence	money.png	207	campaign	wood	3k_main_effect_description_buildings_economy_peasantry	0.0000	positive_value_is_good	default
3k_dlc06_effect_faction_nanman_tribal_council_cap	governor_limit.png	55	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_bandit_01	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_bandit_02	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_bandit_03	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_bandit_04	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_bandit_05	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_han_01	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_han_02	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_han_03	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_han_04	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_han_05	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_nanman_01	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_nanman_02	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_nanman_03	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_nanman_04	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_nanman_05	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_yt_01	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_yt_02	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_yt_03	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_yt_04	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_garrison_retinue_gate_pass_yt_05	prestige.png	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_pooled_resource_flaming_confinement	satisfaction.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_pooled_resource_goddess_of_fire	3k_dlc06_lady_zhurongs_pooled_resource.png	410	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_pooled_resource_goddess_of_fire_season	3k_dlc06_lady_zhurongs_pooled_resource.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_pooled_resource_mulu_pride	king_mulu_pooled_resource.png	15	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_pooled_resource_mulu_pride_decay_rate_1	king_mulu_pooled_resource.png	15	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc06_effect_pooled_resource_mulu_pride_from_rituals	king_mulu_pooled_resource.png	103	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_pooled_resource_smouldering_fire	placeholder.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_progression_effect_governors_nanman	governor_limit.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_province_building_construction_cost_mod_metal_structured	construction_cost.png	30	campaign	metal	3k_main_effect_description_provinces_construction_cost	0.0000	negative_value_is_good	default
3k_dlc06_effect_province_building_construction_cost_mod_military	construction_cost.png	30	campaign	fire	3k_main_effect_description_provinces_construction_cost	0.0000	negative_value_is_good	default
3k_dlc06_effect_province_building_construction_cost_mod_military_infrastructure	construction_cost.png	30	campaign	fire	3k_main_effect_description_provinces_construction_cost	0.0000	negative_value_is_good	default
3k_dlc06_effect_shamoke_conservative_court_dummy	info.png	0	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_shamoke_conservative_diplomacy_dummy	info.png	0	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_shamoke_reformist_court_dummy	info.png	0	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_shamoke_reformist_diplomacy_dummy	info.png	0	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_shi_xie_chest_splendour_cost	3k_dlc06_shi_xie_pooled_resource.png	700	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_shi_xie_court_splendour	3k_dlc06_shi_xie_pooled_resource.png	700	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_shi_xie_faction_leaders_splendour	3k_dlc06_shi_xie_pooled_resource.png	10	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_technology_nanman_all_category_cost_reduction	research_rate_increase.png	10	campaign		unlocks_tech	0.0000	positive_value_is_good	default
3k_dlc06_effect_technology_nanman_all_category_specialization	research_rate_increase.png	11	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_technology_nanman_economic_category_cost_reduction	research_rate_increase.png	10	campaign		unlocks_tech	0.0000	positive_value_is_good	default
3k_dlc06_effect_technology_nanman_economic_category_specialization	research_rate_increase.png	11	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_technology_nanman_military_category_cost_reduction	research_rate_increase.png	10	campaign		unlocks_tech	0.0000	positive_value_is_good	default
3k_dlc06_effect_technology_nanman_military_category_specialization	research_rate_increase.png	11	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_technology_nanman_political_category_cost_reduction	research_rate_increase.png	10	campaign		unlocks_tech	0.0000	positive_value_is_good	default
3k_dlc06_effect_technology_nanman_political_category_specialization	research_rate_increase.png	11	campaign			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_animal_handlers	replenishment.png	70	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_elephants	replenishment.png	70	battle	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_fire_cataphracts	replenishment.png	70	battle	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_fire_mercenary_cavalry	replenishment.png	70	battle	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_fire_southern_elephants	replenishment.png	70	battle	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_fire_war_elephants	replenishment.png	70	battle	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_metal_mercenary_infantry	replenishment.png	70	battle	metal		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_metal_nanman_warriors	replenishment.png	150	battle	metal		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_metal_tiger_warriors	replenishment.png	70	battle	metal		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_metal_valley_tribesmen	replenishment.png	150	battle	metal		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_water_fire_archers	replenishment.png	150	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_water_heavy_mounted_archers	replenishment.png	70	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_water_javelin_throwers	replenishment.png	150	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_water_mercenary_archers	replenishment.png	70	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_water_mounted_archers	replenishment.png	70	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_water_nanman_slingers	replenishment.png	150	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_water_nanzhong_elephants	replenishment.png	70	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_cap_water_tiger_slingers	replenishment.png	70	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_armour_mod_shield_infantry	armour_upgrade.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_battle_movement_speed_mod_axe_infantry	speed.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_charge_bonus_mod_elephants	charge_bonus.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_melee_damage_animal_units	stat_melee_damage_base.png	150	battle	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_melee_damage_mod_axe_infantry	stat_melee_damage_base.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_melee_damage_mod_tiger_units	stat_melee_damage_base.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_melee_damage_nanman	stat_melee_damage_base.png	100	campaign	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_melee_damage_nanman_hidden	stat_melee_damage_base.png	0	battle	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_melee_defence_nanman	stat_melee_block_chance_base.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_melee_defence_nanman_hidden	stat_melee_block_chance_base.png	0	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_missile_defence_nanman	armour_upgrade.png	80	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_missile_defence_nanman_hidden	armour_upgrade.png	0	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_movement_speed_mod_blowpipes	speed.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_ranged_damage_animal_units	ranged_weapon_upgrade.png	130	battle	fire		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_ranged_damage_javelins	ranged_weapon_upgrade.png	150	battle			0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_ranged_damage_nanman	ranged_weapon_upgrade.png	150	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_ranged_damage_nanman_hidden	ranged_weapon_upgrade.png	0	battle	water		0.0000	positive_value_is_good	default
3k_dlc06_effect_unit_stats_unit_upkeep_animal_units	upkeep_cost.png	130	campaign			0.0000	negative_value_is_good	default
3k_dlc06_effects_recruitment_cost_han_mercenary	upkeep_cost.png	121	campaign		3k_main_effect_description_recruitment_cost	0.0000	negative_value_is_good	default
3k_dlc06_effects_recruitment_cost_nanman	upkeep_cost.png	121	campaign		3k_main_effect_description_recruitment_cost	0.0000	negative_value_is_good	default
3k_dlc06_effects_recruitment_cost_nanman_hidden	upkeep_cost.png	0	campaign		3k_main_effect_description_recruitment_cost	0.0000	negative_value_is_good	default
3k_dlc06_frontend_description_specialisation_nanman_king_mulu_1		1	campaign		3k_dlc06_frontend_generalised_description_specialisation_nanman_king_mulu_1	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_nanman_king_mulu_2		2	campaign		3k_dlc06_frontend_generalised_description_specialisation_nanman_king_mulu_2	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_nanman_king_mulu_3		3	campaign		3k_dlc06_frontend_generalised_description_specialisation_nanman_king_mulu_3	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_nanman_king_mulu_4		4	campaign		3k_dlc06_frontend_generalised_description_specialisation_nanman_king_mulu_4	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_nanman_lady_zhurong		11	campaign			0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_nanman_lady_zhurong_1		1	campaign		3k_dlc06_frontend_generalised_description_specialisation_nanman_lady_zhurong_1	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_nanman_lady_zhurong_2		2	campaign		3k_dlc06_frontend_generalised_description_specialisation_nanman_lady_zhurong_2	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_nanman_lady_zhurong_3		3	campaign		3k_dlc06_frontend_generalised_description_specialisation_nanman_lady_zhurong_3	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_nanman_lady_zhurong_4		4	campaign		3k_dlc06_frontend_generalised_description_specialisation_nanman_lady_zhurong_4	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_shamoke_1		3	campaign	metal	3k_dlc06_frontend_generalised_description_specialisation_shomoke_1	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_shamoke_2		2	campaign	metal	3k_dlc06_frontend_generalised_description_specialisation_shomoke_2	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_shamoke_3		1	campaign	metal	3k_dlc06_frontend_generalised_description_specialisation_shomoke_3	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_shamoke_4		4	campaign	metal	3k_dlc06_frontend_generalised_description_specialisation_shomoke_4	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_shi_xie_1		1	campaign		3k_dlc06_frontend_generalised_description_specialisation_shi_xie_1	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_shi_xie_2		2	campaign		3k_dlc06_frontend_generalised_description_specialisation_shi_xie_2	0.0000	neutral	default
3k_dlc06_frontend_description_specialisation_shi_xie_3		3	campaign		3k_dlc06_frontend_generalised_description_specialisation_shi_xie_3	0.0000	neutral	default
3k_dlc06_gore	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_blood_price	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_blow_for_blow	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_crippling_blow	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_defiant_cry	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_desperate_rage	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_fury	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_natures_protection	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_rending_strike	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_southern_wrath	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_skill_subdue	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_stomp	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc06_trumpet	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_effect_faction_resource_liu_yan_aspiration_gain	info.png	20	campaign			0.0000	neutral	info
3k_dlc07_dummy_effect_faction_resource_liu_yan_aspiration_spend	info.png	21	campaign			0.0000	neutral	info
3k_dlc07_dummy_effect_faction_resources_cao_cao_deceive	info.png	4	campaign	earth		0.0000	positive_value_is_good	info
3k_dlc07_dummy_effect_liu_yan_ambition_tradeoff_tracker	3k_dlc07_trade_off.png	250	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_effect_liu_yan_ancillary_spawn	unit_attributes.png	250	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_effect_unit_cap_northern_army	replenishment.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_experience_to_character	character_experience.png	250	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_experience_to_character_instant	character_experience.png	35	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_enemy_character_wounded_but_not_killed	resilience.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_enemy_faction_leader_in_foreign_territory	spies.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_enemy_region_with_highly_developed_infrastructure	construction_city_level.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_few_unassigned_ancillaries	craftsmen_ancillaries.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_no_characters_recruited_recently	character_experience.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_non_allied_faction_in_adjacent_region	strategic_threat.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_non_allied_factions_control_north_west_regions	army.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_non_allied_factions_control_northern_ports	army.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_non_allied_factions_control_southern_ports	army.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_own_armies_in_enemy_territory	spies.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_own_character_has_undesirable_traits	character_experience.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_own_character_recruited_at_higher_rank	character_experience.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_own_character_unmarried	satisfaction.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_dummy_issue_own_vassal_relationship_poor	unlocks_legendary_characters.png	1	campaign			0.0000	positive_value_is_good	default
3k_dlc07_effect_captain_mercenary_upgrade_northern_army	.	0	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc07_effect_captain_missions_unlock_dummy	recruitment_cost.png	1	campaign	wood		0.0000	positive_value_is_good	default
3k_dlc07_effect_dummy_diplomatic_attitude_bonus	diplomacy_attitude_effect.png	15	campaign			0.0000	positive_value_is_good	default
3k_dlc07_effect_dummy_imperial_favour	info.png	5	campaign			0.0000	neutral	info
3k_dlc07_effect_dummy_imperial_favour_high	info.png	5	campaign			0.0000	neutral	info
