key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
3k_main_ancilliary_armour_cai_huizhen_armour_unique	3k_main_ancilliary_armour_cai_huizhen_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cai_xun_armour_unique	3k_main_ancilliary_armour_cai_xun_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cai_yan_m_armour_unique	3k_main_ancilliary_armour_cai_yan_m_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cai_yang_armour_unique	3k_main_ancilliary_armour_cai_yang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cai_zan_armour_unique	3k_main_ancilliary_armour_cai_zan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cai_zhong_armour_unique	3k_main_ancilliary_armour_cai_zhong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cang_qinting_armour_unique	3k_main_ancilliary_armour_cang_qinting_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cao_anmin_unique_armour_unique	3k_main_ancilliary_armour_cao_anmin_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cao_qinghe_unique_armour_unique	3k_main_ancilliary_armour_cao_qinghe_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chang_xi_armour_unique	3k_main_ancilliary_armour_chang_xi_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chang_xi_ironic_armour_unique	3k_main_ancilliary_armour_chang_xi_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_bai_ironic_armour_unique	3k_main_ancilliary_armour_chen_bai_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_deng_armour_unique	3k_main_ancilliary_armour_chen_deng_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_gui_armour_unique	3k_main_ancilliary_armour_chen_gui_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_heng_armour_unique	3k_main_ancilliary_armour_chen_heng_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_ji_armour_unique	3k_main_ancilliary_armour_chen_ji_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_jiu_armour_unique	3k_main_ancilliary_armour_chen_jiu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_lan_armour_unique	3k_main_ancilliary_armour_chen_lan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_su_armour_unique	3k_main_ancilliary_armour_chen_su_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_wen_armour_unique	3k_main_ancilliary_armour_chen_wen_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_wu_unique_armour_unique	3k_main_ancilliary_armour_chen_wu_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_ying_z_armour_unique	3k_main_ancilliary_armour_chen_ying_z_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_yu_armour_unique	3k_main_ancilliary_armour_chen_yu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chen_zhen_armour_unique	3k_main_ancilliary_armour_chen_zhen_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cheng_bing_unique_ironic_armour_unique	3k_main_ancilliary_armour_cheng_bing_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cheng_yi_armour_unique	3k_main_ancilliary_armour_cheng_yi_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cheng_yin_armour_unique	3k_main_ancilliary_armour_cheng_yin_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cheng_yu_armour_unique	3k_main_ancilliary_armour_cheng_yu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chenggong_ying_armour_unique	3k_main_ancilliary_armour_chenggong_ying_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_chogo_armour_unique	3k_main_ancilliary_armour_chogo_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_congqian_armour_unique	3k_main_ancilliary_armour_congqian_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cui_jun_armour_unique	3k_main_ancilliary_armour_cui_jun_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_cui_lie_armour_unique	3k_main_ancilliary_armour_cui_lie_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_dang_lianhua_armour_unique	3k_main_ancilliary_armour_dang_lianhua_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_deng_xian_unique_ironic_armour_unique	3k_main_ancilliary_armour_deng_xian_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_deng_yuan_armour_unique	3k_main_ancilliary_armour_deng_yuan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_deng_zhi_unique_ironic_armour_unique	3k_main_ancilliary_armour_deng_zhi_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ding_feng_armour_unique	3k_main_ancilliary_armour_ding_feng_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_dong_he_unique_ironic_armour_unique	3k_main_ancilliary_armour_dong_he_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_dong_li_armour_unique	3k_main_ancilliary_armour_dong_li_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_dong_xi_ironic_armour_unique	3k_main_ancilliary_armour_dong_xi_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_dong_zhao_unique_armour_unique	3k_main_ancilliary_armour_dong_zhao_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_dou_mao_armour_unique	3k_main_ancilliary_armour_dou_mao_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_du_ji_armour_unique	3k_main_ancilliary_armour_du_ji_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_fan_chou_armour_unique	3k_main_ancilliary_armour_fan_chou_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_fan_yufeng_armour_unique	3k_main_ancilliary_armour_fan_yufeng_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_fei_yi_title_armour_unique	3k_main_ancilliary_armour_fei_yi_title_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_fei_zhan_unique_armour_unique	3k_main_ancilliary_armour_fei_zhan_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_fu_rong_unique_ironic_armour_unique	3k_main_ancilliary_armour_fu_rong_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gan_ji_armour_unique	3k_main_ancilliary_armour_gan_ji_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gan_mei_ironic_armour_unique	3k_main_ancilliary_armour_gan_mei_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ganwiego_armour_unique	3k_main_ancilliary_armour_ganwiego_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gao_dai_ironic_armour_unique	3k_main_ancilliary_armour_gao_dai_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gao_lan_armour_unique	3k_main_ancilliary_armour_gao_lan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gao_pei_unique_armour_unique	3k_main_ancilliary_armour_gao_pei_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gogukcheon_armour_unique	3k_main_ancilliary_armour_gogukcheon_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gongsun_gong_armour_unique	3k_main_ancilliary_armour_gongsun_gong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gongsun_kang_armour_unique	3k_main_ancilliary_armour_gongsun_kang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gongsun_xu_armour_unique	3k_main_ancilliary_armour_gongsun_xu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gongsun_yuan_armour_unique	3k_main_ancilliary_armour_gongsun_yuan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_gu_yong_ironic_armour_unique	3k_main_ancilliary_armour_gu_yong_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_guan_hai_ytr_armour_unique	3k_main_ancilliary_armour_guan_hai_ytr_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_guan_jing_armour_unique	3k_main_ancilliary_armour_guan_jing_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_guo_da_armour_unique	3k_main_ancilliary_armour_guo_da_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_guo_nuwang_armour_unique	3k_main_ancilliary_armour_guo_nuwang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_guo_si_armour_unique	3k_main_ancilliary_armour_guo_si_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_guo_tu_armour_unique	3k_main_ancilliary_armour_guo_tu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_guo_xian_armour_unique	3k_main_ancilliary_armour_guo_xian_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_han_anyue_armour_unique	3k_main_ancilliary_armour_han_anyue_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_han_chong_armour_unique	3k_main_ancilliary_armour_han_chong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_han_dang_armour_unique	3k_main_ancilliary_armour_han_dang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_han_ji_unique_ironic_armour_unique	3k_main_ancilliary_armour_han_ji_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_han_lian_armour_unique	3k_main_ancilliary_armour_han_lian_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_han_xian_ytr_armour_unique	3k_main_ancilliary_armour_han_xian_ytr_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_han_xin_armour_unique	3k_main_ancilliary_armour_han_xin_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_han_xuan_ironic_armour_unique	3k_main_ancilliary_armour_han_xuan_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_handan_shang_armour_unique	3k_main_ancilliary_armour_handan_shang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_hao_meng_armour_unique	3k_main_ancilliary_armour_hao_meng_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_he_qi_ironic_armour_unique	3k_main_ancilliary_armour_he_qi_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_hou_xuan_armour_unique	3k_main_ancilliary_armour_hou_xuan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_hou_yin_armour_unique	3k_main_ancilliary_armour_hou_yin_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_hu_mao_armour_unique	3k_main_ancilliary_armour_hu_mao_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_hu_zhen_armour_unique	3k_main_ancilliary_armour_hu_zhen_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_hua_ji_unique_armour_unique	3k_main_ancilliary_armour_hua_ji_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_hua_tuo_armour_unique	3k_main_ancilliary_armour_hua_tuo_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_hua_xiong_armour_unique	3k_main_ancilliary_armour_hua_xiong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huan_lin_unique_armour_unique	3k_main_ancilliary_armour_huan_lin_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huan_zhi_unique_armour_unique	3k_main_ancilliary_armour_huan_zhi_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huang_anbao_armour_unique	3k_main_ancilliary_armour_huang_anbao_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huang_ang_armour_unique	3k_main_ancilliary_armour_huang_ang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huang_chengyan_armour_unique	3k_main_ancilliary_armour_huang_chengyan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huang_hua_armour_unique	3k_main_ancilliary_armour_huang_hua_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huang_she_armour_unique	3k_main_ancilliary_armour_huang_she_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huang_wan_armour_unique	3k_main_ancilliary_armour_huang_wan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huang_yueying_armour_unique	3k_main_ancilliary_armour_huang_yueying_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huanglong_armour_unique	3k_main_ancilliary_armour_huanglong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huanglong_luo_ironic_armour_unique	3k_main_ancilliary_armour_huanglong_luo_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huche_er_armour_unique	3k_main_ancilliary_armour_huche_er_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huo_jun_armour_unique	3k_main_ancilliary_armour_huo_jun_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_huo_nu_armour_unique	3k_main_ancilliary_armour_huo_nu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ji_ben_armour_unique	3k_main_ancilliary_armour_ji_ben_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_jiang_gan_armour_unique	3k_main_ancilliary_armour_jiang_gan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_jiang_gong_armour_unique	3k_main_ancilliary_armour_jiang_gong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_jiang_qin_armour_unique	3k_main_ancilliary_armour_jiang_qin_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_jiang_wan_unique_armour_unique	3k_main_ancilliary_armour_jiang_wan_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_jin_xuan_unique_armour_unique	3k_main_ancilliary_armour_jin_xuan_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_jue_jiejie_armour_unique	3k_main_ancilliary_armour_jue_jiejie_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_jueji_armour_unique	3k_main_ancilliary_armour_jueji_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_kan_ze_ironic_armour_unique	3k_main_ancilliary_armour_kan_ze_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_kang_qinmeng_ironic_armour_unique	3k_main_ancilliary_armour_kang_qinmeng_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ke_ren_armour_unique	3k_main_ancilliary_armour_ke_ren_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ke_wu_armour_unique	3k_main_ancilliary_armour_ke_wu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_kuai_liang_armour_unique	3k_main_ancilliary_armour_kuai_liang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_kuai_yue_armour_unique	3k_main_ancilliary_armour_kuai_yue_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_kuang_gan_ironic_armour_unique	3k_main_ancilliary_armour_kuang_gan_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_cai_armour_unique	3k_main_ancilliary_armour_lady_cai_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_gan_armour_unique	3k_main_ancilliary_armour_lady_gan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_huang_xie_armour_unique	3k_main_ancilliary_armour_lady_huang_xie_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_liu_armour_unique	3k_main_ancilliary_armour_lady_liu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_liu_huimin_armour_unique	3k_main_ancilliary_armour_lady_liu_huimin_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_lu_yang_armour_unique	3k_main_ancilliary_armour_lady_lu_yang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_xiahou_armour_unique	3k_main_ancilliary_armour_lady_xiahou_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_yan_armour_unique	3k_main_ancilliary_armour_lady_yan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_yang_di_armour_unique	3k_main_ancilliary_armour_lady_yang_di_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_ze_deng_armour_unique	3k_main_ancilliary_armour_lady_ze_deng_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_zhang_shangxiu_armour_unique	3k_main_ancilliary_armour_lady_zhang_shangxiu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_zhang_xiangyang_armour_unique	3k_main_ancilliary_armour_lady_zhang_xiangyang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lady_zhang_zhumeng_armour_unique	3k_main_ancilliary_armour_lady_zhang_zhumeng_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lai_gong_armour_unique	3k_main_ancilliary_armour_lai_gong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lai_xun_unique_armour_unique	3k_main_ancilliary_armour_lai_xun_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lei_xu_armour_unique	3k_main_ancilliary_armour_lei_xu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_leng_bao_unique_armour_unique	3k_main_ancilliary_armour_leng_bao_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_damu_armour_unique	3k_main_ancilliary_armour_li_damu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_hui_van_unique_armour_unique	3k_main_ancilliary_armour_li_hui_van_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_kan_armour_unique	3k_main_ancilliary_armour_li_kan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_li_armour_unique	3k_main_ancilliary_armour_li_li_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_shi_unique_armour_unique	3k_main_ancilliary_armour_li_shi_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_shu_armour_unique	3k_main_ancilliary_armour_li_shu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_su_armour_unique	3k_main_ancilliary_armour_li_su_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_tong_armour_unique	3k_main_ancilliary_armour_li_tong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_xian_armour_unique	3k_main_ancilliary_armour_li_xian_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_li_ying_armour_unique	3k_main_ancilliary_armour_li_ying_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liang_mao_armour_unique	3k_main_ancilliary_armour_liang_mao_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liang_xing_armour_unique	3k_main_ancilliary_armour_liang_xing_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liao_hua_ytr_armour_unique	3k_main_ancilliary_armour_liao_hua_ytr_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ling_cao_ironic_armour_unique	3k_main_ancilliary_armour_ling_cao_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ling_tong_fix_armour_unique	3k_main_ancilliary_armour_ling_tong_fix_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ling_tong_ironic_armour_unique	3k_main_ancilliary_armour_ling_tong_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_linghu_na_unique_armour_unique	3k_main_ancilliary_armour_linghu_na_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_ai_armour_unique	3k_main_ancilliary_armour_liu_ai_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_ba_unique_ironic_armour_unique	3k_main_ancilliary_armour_liu_ba_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_cong_armour_unique	3k_main_ancilliary_armour_liu_cong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_dai_armour_unique	3k_main_ancilliary_armour_liu_dai_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_du_unique_ironic_armour_unique	3k_main_ancilliary_armour_liu_du_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_gui_unique_armour_unique	3k_main_ancilliary_armour_liu_gui_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_he_pirate_unique_armour_unique	3k_main_ancilliary_armour_liu_he_pirate_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_ji_armour_unique	3k_main_ancilliary_armour_liu_ji_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_pan_armour_unique	3k_main_ancilliary_armour_liu_pan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_pi_unique_armour_unique	3k_main_ancilliary_armour_liu_pi_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_pingming_armour_unique	3k_main_ancilliary_armour_liu_pingming_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_qi_armour_unique	3k_main_ancilliary_armour_liu_qi_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_shang_armour_unique	3k_main_ancilliary_armour_liu_shang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_shuo_armour_unique	3k_main_ancilliary_armour_liu_shuo_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_xian_unique_ironic_armour_unique	3k_main_ancilliary_armour_liu_xian_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_xun_armour_unique	3k_main_ancilliary_armour_liu_xun_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_xun_zitai_armour_unique	3k_main_ancilliary_armour_liu_xun_zitai_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_liu_ye_armour_unique	3k_main_ancilliary_armour_liu_ye_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lou_gui_armour_unique	3k_main_ancilliary_armour_lou_gui_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_dai_armour_unique	3k_main_ancilliary_armour_lu_dai_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_fan_ironic_armour_unique	3k_main_ancilliary_armour_lu_fan_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_gong_armour_unique	3k_main_ancilliary_armour_lu_gong_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_ji_armour_unique	3k_main_ancilliary_armour_lu_ji_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_ju_armour_unique	3k_main_ancilliary_armour_lu_ju_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_jun_armour_unique	3k_main_ancilliary_armour_lu_jun_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_kang_armour_unique	3k_main_ancilliary_armour_lu_kang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_meng_unique_ironic_armour_unique	3k_main_ancilliary_armour_lu_meng_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_qian_armour_unique	3k_main_ancilliary_armour_lu_qian_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_shang_armour_unique	3k_main_ancilliary_armour_lu_shang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_lu_xun_armour_unique	3k_main_ancilliary_armour_lu_xun_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ma_ai_armour_unique	3k_main_ancilliary_armour_ma_ai_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ma_liang_unique_ironic_armour_unique	3k_main_ancilliary_armour_ma_liang_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ma_midi_armour_unique	3k_main_ancilliary_armour_ma_midi_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ma_su_unique_ironic_armour_unique	3k_main_ancilliary_armour_ma_su_unique_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ma_wan_armour_unique	3k_main_ancilliary_armour_ma_wan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ma_zhong_unique_armour_unique	3k_main_ancilliary_armour_ma_zhong_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_mao_jie_armour_unique	3k_main_ancilliary_armour_mao_jie_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_mei_cheng_armour_unique	3k_main_ancilliary_armour_mei_cheng_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_meng_da_armour_unique	3k_main_ancilliary_armour_meng_da_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_mi_fang_armour_unique	3k_main_ancilliary_armour_mi_fang_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_mi_zhu_armour_unique	3k_main_ancilliary_armour_mi_zhu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_miao_wanwan_armour_unique	3k_main_ancilliary_armour_miao_wanwan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_mike_armour_unique	3k_main_ancilliary_armour_mike_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_nangong_xinyu_unique_armour_unique	3k_main_ancilliary_armour_nangong_xinyu_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_nangong_zixiao_unique_armour_unique	3k_main_ancilliary_armour_nangong_zixiao_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_nanlou_armour_unique	3k_main_ancilliary_armour_nanlou_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ni_xiaode_unique_armour_unique	3k_main_ancilliary_armour_ni_xiaode_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_nie_tingping_armour_unique	3k_main_ancilliary_armour_nie_tingping_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_niu_fu_armour_unique	3k_main_ancilliary_armour_niu_fu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_ouhou_cai_armour_unique	3k_main_ancilliary_armour_ouhou_cai_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_pan_juan_armour_unique	3k_main_ancilliary_armour_pan_juan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_pan_jun_unique_armour_unique	3k_main_ancilliary_armour_pan_jun_unique_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_pan_lin_armour_unique	3k_main_ancilliary_armour_pan_lin_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_pan_shun_armour_unique	3k_main_ancilliary_armour_pan_shun_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_pan_zhang_ironic_armour_unique	3k_main_ancilliary_armour_pan_zhang_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_pang_degong_ironic_water_armour_unique	3k_main_ancilliary_armour_pang_degong_ironic_water_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_pang_ji`_armour_unique	3k_main_ancilliary_armour_pang_ji`_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_pang_yu_armour_unique	3k_main_ancilliary_armour_pang_yu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_puyang_lian_ironic_armour_unique	3k_main_ancilliary_armour_puyang_lian_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_qian_zhao_ironic_armour_unique	3k_main_ancilliary_armour_qian_zhao_ironic_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_qiang_duan_armour_unique	3k_main_ancilliary_armour_qiang_duan_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_qin_yilu_armour_unique	3k_main_ancilliary_armour_qin_yilu_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_qu_chuntao_armour_unique	3k_main_ancilliary_armour_qu_chuntao_armour_unique	1	0	1	1	false
3k_main_ancilliary_armour_qu_pan_armour_unique	3k_main_ancilliary_armour_qu_pan_armour_unique	1	0	1	1	false
