region	campaign	id	owning_faction	faction_capital	base_population	base_max_population	population	base_gdp	town_wealth	rebel_faction	cultural_originator	settler_rebellions_enabled	capture_prestige	alternative_rebel_faction	development_points	base_fertility	slot_cap	initial_faction_support_value
3k_main_taishan_resource_1	8p_start_pos	425964927	509565647	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	3	100
3k_main_taiyuan_capital	8p_start_pos	1600421582	500275597	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_taiyuan_resource_1	8p_start_pos	386899892	563575164	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_taiyuan_resource_2	8p_start_pos	615981508	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_tongan_capital	8p_start_pos	1606380060	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	8	100
3k_main_tongan_resource_1	8p_start_pos	1840577946	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_weijun_capital	8p_start_pos	1331032930	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_weijun_resource_1	8p_start_pos	447631877	983411316	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_wudu_capital	8p_start_pos	1576599044	209502635	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_wudu_resource_1	8p_start_pos	378543241	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_wudu_resource_2	8p_start_pos	303243166	1238584426	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_wuling_capital	8p_start_pos	1891879481	618934499	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_wuling_resource_1	8p_start_pos	1756789156	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_wuling_resource_2	8p_start_pos	326525313	355540820	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_wuwei_capital	8p_start_pos	127320867	220486353	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_wuwei_resource_1	8p_start_pos	141689972	556186745	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_wuwei_resource_2	8p_start_pos	541483328	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_xiangyang_capital	8p_start_pos	1146490991	1071204494	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_xiangyang_resource_1	8p_start_pos	1631512621	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_xihe_capital	8p_start_pos	1971902112	1530790253	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_xihe_resource_1	8p_start_pos	210031185	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	3	100
3k_main_xindu_capital	8p_start_pos	1682633505	1241951797	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_xindu_resource_1	8p_start_pos	1136103599	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_xindu_resource_2	8p_start_pos	799454916	2082565561	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	3	100
3k_main_yangzhou_capital	8p_start_pos	1453379259	1501229598	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_yangzhou_resource_1	8p_start_pos	1018470509	998398150	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yangzhou_resource_2	8p_start_pos	378859473	824781249	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yangzhou_resource_3	8p_start_pos	1594795105	2117222637	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yanmen_capital	8p_start_pos	313092627	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_yanmen_resource_1	8p_start_pos	313633724	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yingchuan_capital	8p_start_pos	2060092900	300372105	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_yingchuan_resource_1	8p_start_pos	1844616109	1994524195	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yizhou_island_capital	8p_start_pos	1772489755	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_yizhou_island_resource_1	8p_start_pos	200234623	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	3	100
3k_main_youbeiping_capital	8p_start_pos	2082997412	909921201	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_youbeiping_resource_1	8p_start_pos	2131473476	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	3	100
3k_main_youzhou_capital	8p_start_pos	1863693800	117898732	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_youzhou_resource_1	8p_start_pos	939688534	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yu_capital	8p_start_pos	943998639	809670178	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_yu_resource_1	8p_start_pos	1966059345	1690681005	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yulin_capital	8p_start_pos	2082296582	1299407549	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_yulin_resource_1	8p_start_pos	1433981146	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	3	100
3k_main_yulin_resource_2	8p_start_pos	238068422	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yuzhang_capital	8p_start_pos	1538422944	700534826	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_yuzhang_resource_1	8p_start_pos	862232912	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_yuzhang_resource_2	8p_start_pos	839781394	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_zangke_capital	8p_start_pos	1196758264	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_zangke_resource_1	8p_start_pos	1460073956	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
3k_main_zangke_resource_2	8p_start_pos	1496120938	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	3	100
3k_main_zhongshan_capital	8p_start_pos	1149728656	614614295	true	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	7	100
3k_main_zhongshan_resource_1	8p_start_pos	787860936	1455640148	false	100000	500000	100000	0	0	ep_faction_rebels	3k_main_chinese	false	0	ep_factions_shadow_rebels	5	0	2	100
ironic_region_baek_capital	8p_start_pos	1317550128	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_resource_1	8p_start_pos	2016944758	1320715340	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_resource_2	8p_start_pos	1947147287	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_resource_3	8p_start_pos	2131704410	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_baekje_capital	8p_start_pos	1840505488	1498196686	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_baekje_resource_1	8p_start_pos	652823631	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_baekje_resource_2	8p_start_pos	1451647317	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_dongokjeo_capital	8p_start_pos	26198786	16491902	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_dongokjeo_resource_1	8p_start_pos	475971168	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_dongokjeo_resource_2	8p_start_pos	1667193949	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_dongye_capital	8p_start_pos	1721725328	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_dongye_resource_1	8p_start_pos	1491370468	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_gyeongju_capital	8p_start_pos	527427233	555118257	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_gyeongju_resource_1	8p_start_pos	1929350275	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_hanseong_capital	8p_start_pos	268922107	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hanseong_resource_1	8p_start_pos	124553493	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_hanseong_resource_2	8p_start_pos	720361734	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hanyang_capital	8p_start_pos	1906212941	2082577604	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_hanyang_resource_1	8p_start_pos	403838110	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hyunto_capital	8p_start_pos	1179882741	1299692293	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hyunto_resource_1	8p_start_pos	179952866	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hyunto_resource_2	8p_start_pos	1659801053	2006065784	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_jinbeongun_capital	8p_start_pos	935176679	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_jinbeongun_resource_1	8p_start_pos	1993455729	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_jinbeongun_resource_2	8p_start_pos	1478411894	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_kimhae_capital	8p_start_pos	804882246	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_kimhae_resource_1	8p_start_pos	2038484792	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_lelang_capital	8p_start_pos	1825088460	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_lelang_resource_1	8p_start_pos	1934309391	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_wuwei_resource_3	8p_start_pos	1981996607	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_wuyuan_capital	8p_start_pos	2789988	609015358	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_wuyuan_resource_1	8p_start_pos	2118317945	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_xi_capital	8p_start_pos	2009458330	1911334449	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_xi_resource_1	8p_start_pos	1259782671	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_xiping_capital	8p_start_pos	185085070	1587365753	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_xiping_resource_1	8p_start_pos	102695206	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_xiping_resource_2	8p_start_pos	2010587721	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_ye_capital	8p_start_pos	68070137	653640416	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_ye_resource_1	8p_start_pos	1481426587	1455640148	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
