region	campaign	id	owning_faction	faction_capital	base_population	base_max_population	population	base_gdp	town_wealth	rebel_faction	cultural_originator	settler_rebellions_enabled	capture_prestige	alternative_rebel_faction	development_points	base_fertility	slot_cap	initial_faction_support_value
3k_main_poyang_resource_1	3k_main_campaign_map	2130431433	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_poyang_resource_2	3k_main_campaign_map	2130431435	991153956	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_poyang_resource_3	3k_main_campaign_map	2130431445	58990673	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_runan_capital	3k_main_campaign_map	2130431449	757417222	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_runan_resource_1	3k_main_campaign_map	2130431454	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shangdang_capital	3k_main_campaign_map	2130431458	2120137755	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_shangdang_resource_1	3k_main_campaign_map	2130431462	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shangyong_capital	3k_main_campaign_map	2130431466	2120137657	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_shangyong_resource_1	3k_main_campaign_map	2130431467	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shangyong_resource_2	3k_main_campaign_map	2130431470	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shoufang_capital	3k_main_campaign_map	2130431477		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
3k_main_shoufang_resource_1	3k_main_campaign_map	2130431482		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shoufang_resource_2	3k_main_campaign_map	2130431484		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shoufang_resource_3	3k_main_campaign_map	2130431488	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_taishan_capital	3k_main_campaign_map	2130431491	817420729	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_taishan_resource_1	3k_main_campaign_map	2130431496	563926470	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_taiyuan_capital	3k_main_campaign_map	2130431501	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_taiyuan_resource_1	3k_main_campaign_map	2130431502	2120137634	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_taiyuan_resource_2	3k_main_campaign_map	2130431506	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_tongan_capital	3k_main_campaign_map	2130431513	529351818	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
3k_main_tongan_resource_1	3k_main_campaign_map	2130431519	1990002452	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_weijun_capital	3k_main_campaign_map	2130431522	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_weijun_resource_1	3k_main_campaign_map	2130431528	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wudu_capital	3k_main_campaign_map	2130431532	563926470	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_wudu_resource_1	3k_main_campaign_map	2130431542	563926470	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wudu_resource_2	3k_main_campaign_map	2130431551	478683981	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wuling_capital	3k_main_campaign_map	2130431552	666199758	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_wuling_resource_1	3k_main_campaign_map	2130431771	1342213358	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wuling_resource_2	3k_main_campaign_map	2130431772	161425526	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wuwei_capital	3k_main_campaign_map	2130431558	1523321965	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_wuwei_resource_1	3k_main_campaign_map	2130431560	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wuwei_resource_2	3k_main_campaign_map	2130431561	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_xiangyang_capital	3k_main_campaign_map	2130431571	2120137693	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_xiangyang_resource_1	3k_main_campaign_map	2130431579	563926470	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_xihe_capital	3k_main_campaign_map	2130431582	1392311780	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_xihe_resource_1	3k_main_campaign_map	2130431591	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_xindu_capital	3k_main_campaign_map	2130431599	1654345749	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_xindu_resource_1	3k_main_campaign_map	2130431600	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_xindu_resource_2	3k_main_campaign_map	2130431609	886438292	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_yangzhou_capital	3k_main_campaign_map	2130431615	819340564	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_yangzhou_resource_1	3k_main_campaign_map	2130431616	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yangzhou_resource_2	3k_main_campaign_map	2130431621	2120137685	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yangzhou_resource_3	3k_main_campaign_map	2130431622	1038614435	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yanmen_capital	3k_main_campaign_map	2130431626	2120137746	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_yanmen_resource_1	3k_main_campaign_map	2130431636	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yingchuan_capital	3k_main_campaign_map	2130431646	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_yingchuan_resource_1	3k_main_campaign_map	2130431654	2120137566	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yizhou_island_capital	3k_main_campaign_map	149490697		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_yizhou_island_resource_1	3k_main_campaign_map	501786483		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_youbeiping_capital	3k_main_campaign_map	2130431677	2120137584	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_youbeiping_resource_1	3k_main_campaign_map	2130431680	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_youzhou_capital	3k_main_campaign_map	2130431681	2120137706	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_youzhou_resource_1	3k_main_campaign_map	2130431683	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yu_capital	3k_main_campaign_map	2130431689	563926470	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_yu_resource_1	3k_main_campaign_map	2130431698	707621579	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yulin_capital	3k_main_campaign_map	2130431707	520656444	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_yulin_resource_1	3k_main_campaign_map	2130431709	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_yulin_resource_2	3k_main_campaign_map	2130431710	520656444	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yuzhang_capital	3k_main_campaign_map	2130431720	759854365	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_yuzhang_resource_1	3k_main_campaign_map	2130431723	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yuzhang_resource_2	3k_main_campaign_map	2130431732	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_zangke_capital	3k_main_campaign_map	2130431744	2107147813	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_zangke_resource_1	3k_main_campaign_map	2130431747	2063462626	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_zangke_resource_2	3k_main_campaign_map	2130431755	180723021	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_zhongshan_capital	3k_main_campaign_map	2130431761	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
3k_main_zhongshan_resource_1	3k_main_campaign_map	2130431762	563926470	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_capital	3k_main_campaign_map	2079668697	843722574	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_baek_resource_1	3k_main_campaign_map	18731723	1527671618	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_resource_2	3k_main_campaign_map	733627579	843722574	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_resource_3	3k_main_campaign_map	1452577770	787019030	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baekje_capital	3k_main_campaign_map	469565055	843722574	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_baekje_resource_1	3k_main_campaign_map	346838207	843722574	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baekje_resource_2	3k_main_campaign_map	1208139294	843722574	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_dongokjeo_capital	3k_main_campaign_map	1089484328	525867698	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_dongokjeo_resource_1	3k_main_campaign_map	240708683	525867698	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_dongokjeo_resource_2	3k_main_campaign_map	1815471003	525867698	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_dongye_capital	3k_main_campaign_map	171860608	525867698	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_dongye_resource_1	3k_main_campaign_map	759351092	525867698	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_gyeongju_capital	3k_main_campaign_map	2034749981	797122236	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_gyeongju_resource_1	3k_main_campaign_map	216547754	797122236	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hanseong_capital	3k_main_campaign_map	1296468332	1046582015	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_hanseong_resource_1	3k_main_campaign_map	470301299	1046582015	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_hanseong_resource_2	3k_main_campaign_map	984243000	1046582015	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hanyang_capital	3k_main_campaign_map	1731786262	352366092	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_hanyang_resource_1	3k_main_campaign_map	2030402237	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hyunto_capital	3k_main_campaign_map	103377977	1007132351	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_hyunto_resource_1	3k_main_campaign_map	1160816363	1007132351	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hyunto_resource_2	3k_main_campaign_map	1222867316	350666268	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_jinbeongun_capital	3k_main_campaign_map	1075463545	1046582015	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_jinbeongun_resource_1	3k_main_campaign_map	1243528581	1046582015	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_jinbeongun_resource_2	3k_main_campaign_map	925128462	1046582015	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_kimhae_capital	3k_main_campaign_map	2136405671	787019030	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_kimhae_resource_1	3k_main_campaign_map	1200418374	797122236	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_lelang_capital	3k_main_campaign_map	844805265	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_lelang_resource_1	3k_main_campaign_map	1200118042	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_wuwei_resource_3	3k_main_campaign_map	760999419	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_wuyuan_capital	3k_main_campaign_map	1581089369	88737056	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_wuyuan_resource_1	3k_main_campaign_map	1097667899	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_xi_capital	3k_main_campaign_map	272068905	1957323055	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_xi_resource_1	3k_main_campaign_map	1513129083		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_xiping_capital	3k_main_campaign_map	1236806422	260659941	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_xiping_resource_1	3k_main_campaign_map	2125295712	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_xiping_resource_2	3k_main_campaign_map	2039740580	2120137657	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_ye_capital	3k_main_campaign_map	1320920952	441217998	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_ye_resource_1	3k_main_campaign_map	393816313	441217998	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
