region	campaign	id	owning_faction	faction_capital	base_population	base_max_population	population	base_gdp	town_wealth	rebel_faction	cultural_originator	settler_rebellions_enabled	capture_prestige	alternative_rebel_faction	development_points	base_fertility	slot_cap	initial_faction_support_value
3k_main_pingyuan_resource_1	3k_dlc07_start_pos	628341327	1311779530	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_poyang_capital	3k_dlc07_start_pos	122447788	1319165643	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_poyang_resource_1	3k_dlc07_start_pos	7295003	801601907	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_poyang_resource_2	3k_dlc07_start_pos	1605738022	1319165643	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_poyang_resource_3	3k_dlc07_start_pos	993619448	1319165643	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_runan_capital	3k_dlc07_start_pos	1446698173	1209784955	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_runan_resource_1	3k_dlc07_start_pos	715345289	1209784955	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shangdang_capital	3k_dlc07_start_pos	1881699153	2075154652	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_shangdang_resource_1	3k_dlc07_start_pos	1870929063	2075154652	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shangyong_capital	3k_dlc07_start_pos	1980696551	545479659	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_shangyong_resource_1	3k_dlc07_start_pos	973689375	545479659	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shangyong_resource_2	3k_dlc07_start_pos	238518925	545479659	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shoufang_capital	3k_dlc07_start_pos	2079224961		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_shoufang_resource_1	3k_dlc07_start_pos	1902622450		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shoufang_resource_2	3k_dlc07_start_pos	1066546352		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_shoufang_resource_3	3k_dlc07_start_pos	917413908		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_taishan_capital	3k_dlc07_start_pos	769173524	1311779530	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_taishan_resource_1	3k_dlc07_start_pos	1891637989	1311779530	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_taiyuan_capital	3k_dlc07_start_pos	1066780425	2075154652	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_taiyuan_resource_1	3k_dlc07_start_pos	1556622183	2075154652	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_taiyuan_resource_2	3k_dlc07_start_pos	508721074	2075154652	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_tongan_capital	3k_dlc07_start_pos	618338346		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_tongan_resource_1	3k_dlc07_start_pos	631159625		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_weijun_capital	3k_dlc07_start_pos	521767968	796532805	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_weijun_resource_1	3k_dlc07_start_pos	339457730	796532805	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wudu_capital	3k_dlc07_start_pos	54235512	190763453	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_wudu_resource_1	3k_dlc07_start_pos	1899206863	1649418126	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wudu_resource_2	3k_dlc07_start_pos	1654401706	190763453	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wuling_capital	3k_dlc07_start_pos	1933081657	1836163795	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_wuling_resource_1	3k_dlc07_start_pos	551947931	1130475191	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wuling_resource_2	3k_dlc07_start_pos	325189745	1130475191	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wuwei_capital	3k_dlc07_start_pos	1681975241	613754517	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_wuwei_resource_1	3k_dlc07_start_pos	874062320	613754517	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_wuwei_resource_2	3k_dlc07_start_pos	1076153283	613754517	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_xiangyang_capital	3k_dlc07_start_pos	385955785	1130475191	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_xiangyang_resource_1	3k_dlc07_start_pos	1848892553	1130475191	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_xihe_capital	3k_dlc07_start_pos	543052270		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_xihe_resource_1	3k_dlc07_start_pos	2093596107		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_xindu_capital	3k_dlc07_start_pos	2039773816	1330190822	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_xindu_resource_1	3k_dlc07_start_pos	44067575	1330190822	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_xindu_resource_2	3k_dlc07_start_pos	1729447337	1330190822	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_yangzhou_capital	3k_dlc07_start_pos	1953251551	2095046185	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_yangzhou_resource_1	3k_dlc07_start_pos	746983702	2095046185	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yangzhou_resource_2	3k_dlc07_start_pos	1359034096	2095046185	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yangzhou_resource_3	3k_dlc07_start_pos	1659129938	2095046185	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yanmen_capital	3k_dlc07_start_pos	131988294		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_yanmen_resource_1	3k_dlc07_start_pos	1152558273	671825629	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yingchuan_capital	3k_dlc07_start_pos	1989265788	2095046185	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_yingchuan_resource_1	3k_dlc07_start_pos	54059803	2095046185	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yizhou_island_capital	3k_dlc07_start_pos	1115882563		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_yizhou_island_resource_1	3k_dlc07_start_pos	468969436		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_youbeiping_capital	3k_dlc07_start_pos	1669581826	671825629	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_youbeiping_resource_1	3k_dlc07_start_pos	560362792	875435521	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_youzhou_capital	3k_dlc07_start_pos	292752264	671825629	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_youzhou_resource_1	3k_dlc07_start_pos	1375867328	875435521	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yu_capital	3k_dlc07_start_pos	913143663	875435521	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_yu_resource_1	3k_dlc07_start_pos	1109050912	875435521	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yulin_capital	3k_dlc07_start_pos	1780972995	1336765464	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_yulin_resource_1	3k_dlc07_start_pos	1292156781	1336765464	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_yulin_resource_2	3k_dlc07_start_pos	738890384	1336765464	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yuzhang_capital	3k_dlc07_start_pos	154873336	801601907	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_yuzhang_resource_1	3k_dlc07_start_pos	1120703988	801601907	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_yuzhang_resource_2	3k_dlc07_start_pos	1200064400	1319165643	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_zangke_capital	3k_dlc07_start_pos	2070064684	1836163795	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_zangke_resource_1	3k_dlc07_start_pos	1368332605	778763227	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_zangke_resource_2	3k_dlc07_start_pos	1368737430	778763227	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_zhongshan_capital	3k_dlc07_start_pos	42053951	796532805	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_zhongshan_resource_1	3k_dlc07_start_pos	833939790	796532805	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_capital	3k_dlc07_start_pos	851762300		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_baek_resource_1	3k_dlc07_start_pos	170442176		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_resource_2	3k_dlc07_start_pos	1645341675		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baek_resource_3	3k_dlc07_start_pos	1371828962		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baekje_capital	3k_dlc07_start_pos	1374422602		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_baekje_resource_1	3k_dlc07_start_pos	81519373		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_baekje_resource_2	3k_dlc07_start_pos	1354727511		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_dongokjeo_capital	3k_dlc07_start_pos	1407628538		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_dongokjeo_resource_1	3k_dlc07_start_pos	604029422		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_dongokjeo_resource_2	3k_dlc07_start_pos	508879845		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_dongye_capital	3k_dlc07_start_pos	676436717		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_dongye_resource_1	3k_dlc07_start_pos	570299529		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_gyeongju_capital	3k_dlc07_start_pos	2106415430		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_gyeongju_resource_1	3k_dlc07_start_pos	1380408877		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hanseong_capital	3k_dlc07_start_pos	210470057		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_hanseong_resource_1	3k_dlc07_start_pos	1347290726		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_hanseong_resource_2	3k_dlc07_start_pos	2126742405		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hanyang_capital	3k_dlc07_start_pos	1947970005		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_hanyang_resource_1	3k_dlc07_start_pos	471455458		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hyunto_capital	3k_dlc07_start_pos	743484064		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_hyunto_resource_1	3k_dlc07_start_pos	1152125097		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_hyunto_resource_2	3k_dlc07_start_pos	1281251585		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_jinbeongun_capital	3k_dlc07_start_pos	1953768726		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	10	100
ironic_region_jinbeongun_resource_1	3k_dlc07_start_pos	588959326		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_jinbeongun_resource_2	3k_dlc07_start_pos	1432458919		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_kimhae_capital	3k_dlc07_start_pos	1269814993		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_kimhae_resource_1	3k_dlc07_start_pos	133057545		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_lelang_capital	3k_dlc07_start_pos	303181638		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_lelang_resource_1	3k_dlc07_start_pos	203185756		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
ironic_region_wuwei_resource_3	3k_dlc07_start_pos	1929809481		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_wuyuan_capital	3k_dlc07_start_pos	1236500446		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_wuyuan_resource_1	3k_dlc07_start_pos	766798291		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_xi_capital	3k_dlc07_start_pos	739837684		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_xi_resource_1	3k_dlc07_start_pos	362988339		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_xiping_capital	3k_dlc07_start_pos	188973342		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_xiping_resource_1	3k_dlc07_start_pos	1737487881		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_xiping_resource_2	3k_dlc07_start_pos	2034001314		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
ironic_region_ye_capital	3k_dlc07_start_pos	401608340		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	9	100
ironic_region_ye_resource_1	3k_dlc07_start_pos	1474992506		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
