id	names_group	type	gender	frequency
1300295329	1776442320	0	1	1
1300576101	1776442320	0	0	1
1300974993	221	0	1	1
1302359524	1776442320	0	0	1
1302641730	1776442320	0	0	1
1303320088	1776442320	0	1	1
1303320586	1776442320	0	0	1
1303695596	1776442320	0	1	1
1305015060	1776442320	0	0	1
1305190655	1776442320	0	0	1
1305267151	221	0	1	1
1305480866	1776442320	0	1	1
130613431	221	0	1	1
1306645124	1776442320	0	0	1
1306972468	1776442320	0	1	1
1307631855	221	0	0	1
130820646	221	1	2	1
1309265469	221	0	1	1
1309324955	221	2	2	0
1309535465	1776442320	0	1	1
1310304032	221	0	0	1
1310366544	221	0	1	1
131044978	221	3	2	0
1310454014	1776442320	0	0	1
1310902544	1776442320	0	0	1
1311059685	221	3	2	0
131206831	221	0	0	1
1312274851	221	0	0	1
1312499377	1941392213	0	2	1
1312954795	221	0	1	1
1313115328	221	0	1	1
1313178756	221	1	2	1
131352098	221	0	1	1
1314085789	221	0	1	1
1314137082	221	0	0	1
1314169862	221	0	1	1
131429892	221	0	0	1
1314882928	221	0	1	1
1315032915	1776442320	0	0	1
1315269441	221	0	0	1
1315304084	1776442320	0	1	1
1315351288	221	0	0	1
1315486633	1776442320	0	0	1
1315621026	221	1	2	1
1315732376	221	0	0	1
131599901	221	0	1	1
1316444935	221	0	1	1
1317166590	1776442320	0	0	1
1317511146	1776442320	0	1	1
1317836559	1776442320	1	2	1
131789167	221	0	1	1
1317952503	221	0	1	1
1318466942	1776442320	0	1	1
131870320	1776442320	0	0	1
1319134625	1776442320	0	1	1
1319238754	221	0	0	1
13202438	1776442320	0	1	1
1320322624	221	0	0	1
1320619949	221	0	0	1
1320926906	1776442320	0	0	1
1321519062	1776442320	0	0	1
1321816346	221	2	2	0
1321854619	1776442320	0	1	1
1322234723	1776442320	0	1	1
1322325293	221	0	1	1
132270725	1776442320	0	1	1
1322755682	1776442320	0	1	1
1323314452	221	0	1	1
1323729876	1776442320	0	0	1
1324190733	1941392213	0	1	1
1324474969	1776442320	0	0	1
1325586712	1776442320	0	0	1
1325819416	221	0	1	1
1326034372	221	0	1	1
1326371527	1776442320	0	0	1
132658759	221	2	0	0
1326775600	1776442320	0	1	1
1326872678	1941392213	0	2	1
1327392413	221	0	1	1
1327937702	1776442320	0	1	1
1327986775	221	0	1	1
1328003064	1776442320	0	1	1
1328073764	1776442320	0	1	1
1328264097	221	0	1	1
1328442562	221	1	0	0
1328501554	221	2	2	0
1328883021	221	2	2	0
1328989376	221	0	0	1
1329545014	221	0	1	1
132966732	221	0	0	1
1330240352	1776442320	0	1	1
1331395115	1941392213	0	2	1
1331946956	221	0	0	1
1332049999	221	0	0	1
1332349240	221	0	0	1
1332355359	1776442320	0	0	1
1332529704	1776442320	0	0	1
1332730616	221	0	1	1
1332811827	221	0	0	1
133315508	1776442320	0	1	1
1333465019	1776442320	0	0	1
1333571736	221	0	1	1
1334409676	221	0	0	1
133441391	221	0	1	1
1334750032	221	2	2	0
1335261655	221	0	1	1
1335488668	221	0	0	1
1337049449	221	0	0	1
1337132436	1776442320	0	1	1
1337256849	221	0	1	1
133742699	1776442320	0	1	1
1337666055	221	0	0	1
1337997534	221	0	1	1
1338329386	221	0	0	1
1338404222	221	0	1	1
1338913853	1776442320	0	1	1
1338945072	1776442320	0	0	1
1339246229	221	0	0	1
1339252580	1776442320	0	1	1
1339332362	1776442320	0	0	1
133964563	221	0	0	1
1339811117	221	0	0	1
1340062131	1776442320	0	0	1
1340159055	221	0	1	1
1340597692	221	0	1	1
1341377178	1776442320	1	2	1
1341847527	1776442320	0	1	1
1341934252	221	2	2	0
1342713037	221	0	1	1
1342834851	1776442320	0	0	1
1343345568	221	2	2	0
1343384261	221	0	1	1
1343396856	1941392213	0	2	1
1343822096	221	0	1	1
134407143	221	0	1	1
1344074120	1776442320	0	0	1
1344227070	221	0	0	1
1344386712	221	1	2	1
134441474	221	1	2	1
134443480	1776442320	0	0	1
1345573868	221	0	0	1
1345749210	221	0	1	1
1345837394	1776442320	0	0	1
1345898711	1776442320	0	0	1
1346120984	1776442320	0	1	1
1346410800	1776442320	0	1	1
1346420113	1776442320	0	1	1
1346860271	221	2	2	0
1346917541	1776442320	0	0	1
1346979139	221	0	1	1
1347005980	1776442320	0	1	1
1347293931	221	0	1	1
1347383232	221	0	0	1
1347849129	1941392213	0	2	1
1347995964	221	0	1	1
1348307615	221	0	0	1
1348357339	221	0	1	1
1348399217	221	0	1	1
1349187227	221	2	2	0
1349445939	221	0	1	1
134974873	221	0	1	1
1350347021	221	0	1	1
135044763	1776442320	0	1	1
1351401189	221	0	0	1
1352347284	1941392213	0	2	1
1352642467	1776442320	0	0	1
1352787338	221	0	1	1
1353392261	1776442320	0	1	1
1353526009	221	1	2	1
1353681667	1776442320	0	0	1
1354066078	221	0	0	1
1354640248	221	0	0	1
1354764874	221	2	2	0
1355005113	1776442320	0	1	1
1355326099	1776442320	0	1	1
1355412350	221	0	1	1
1355980489	1776442320	0	1	1
1356144027	1776442320	0	1	1
1356627439	221	0	1	1
1357279580	1776442320	0	0	1
1357357141	221	2	2	0
1357359804	1941392213	0	2	1
1357798857	1776442320	0	1	1
1358467305	221	0	0	1
1358769356	221	0	1	1
1359037380	221	0	0	1
1359270930	1776442320	0	2	1
1359315616	1941392213	0	2	1
1360319392	1941392213	0	2	1
1361079116	1776442320	0	0	1
1361103504	221	0	0	1
1361852376	221	1	2	1
1362252210	221	1	1	0
1362618307	1776442320	0	1	1
136278803	1941392213	0	2	1
1363511123	1776442320	0	0	1
1364048559	221	0	0	1
1364291874	1776442320	0	0	1
1364384304	1776442320	0	1	1
1365504980	221	0	0	1
1365581848	221	0	0	1
136570973	221	0	0	1
1366008214	221	0	0	1
1366099878	221	0	1	1
1366812146	1776442320	0	0	1
1366893239	1776442320	0	0	1
1366985991	221	0	0	1
136795501	1776442320	0	1	1
1368122139	1776442320	0	1	1
1368807343	1776442320	0	0	1
1368889448	221	0	0	1
136895061	221	2	2	0
1369231271	221	0	1	1
1369540227	221	1	1	1
1369646206	221	1	2	1
136966273	221	2	2	0
136976713	221	0	0	1
1370289225	221	1	2	1
1370370336	221	0	1	1
1370698960	221	0	0	1
1370767065	221	2	2	0
1371192984	221	1	2	1
1371716709	1941392213	0	2	1
1371839618	221	0	1	1
1371850566	221	2	2	0
1372226004	1776442320	0	0	1
1372298951	221	2	2	0
1372416640	221	0	0	1
1372718277	221	0	0	1
1372768497	221	0	0	1
1373611513	221	2	2	0
1373971501	1776442320	0	1	1
1374075183	221	3	2	0
1374231582	221	0	1	1
1374293315	1776442320	0	0	1
1374832479	221	1	2	1
1374889703	221	0	0	1
1374938021	221	0	0	1
1375073337	221	1	2	1
1375194861	1776442320	0	0	1
1375225652	1776442320	0	0	1
1375742832	1776442320	0	0	1
1376115944	221	1	2	1
1376610351	1941392213	0	2	1
1377142263	221	0	1	1
1377631221	1776442320	0	0	1
1377902498	1776442320	0	0	1
1377918004	221	0	0	1
137797704	1776442320	0	1	1
1378285897	221	0	1	1
1378300448	221	2	2	0
1378319583	221	0	1	1
1378465764	1776442320	0	0	1
1378491436	1941392213	0	1	1
137908119	1776442320	0	1	1
1379263351	221	0	1	1
1379296908	221	0	1	1
1379308368	221	2	2	0
1379532010	1776442320	0	0	1
1379934286	221	0	1	1
1380113871	221	0	0	1
1380403209	1776442320	0	0	1
138114232	221	1	2	1
1382394298	1776442320	0	0	1
1382770359	1776442320	0	0	1
1383048755	1776442320	0	0	1
1383234240	1776442320	0	1	1
1383250798	221	0	1	1
1383648809	221	0	0	1
1384322649	1776442320	0	1	1
1384528072	221	0	1	1
1384654731	1776442320	0	0	1
1384736137	221	0	0	1
138531376	221	0	1	1
1385469637	221	0	1	1
1388678038	221	0	1	1
1389088580	221	0	1	1
1389304800	1776442320	0	0	1
1389553177	1776442320	0	1	1
1389599829	221	0	0	1
1390246094	221	0	1	1
1390276444	1776442320	0	1	1
1390419870	221	0	0	1
1390756752	221	0	0	1
1391608150	221	0	0	1
1392164250	221	0	0	1
1392245425	1776442320	0	1	1
1392419651	1776442320	0	1	1
1393756103	221	1	2	1
1393985677	1776442320	0	0	1
1394213585	1776442320	0	0	1
1394335845	221	0	1	1
139457561	221	0	0	1
1394945158	1941392213	0	2	1
1395067239	221	0	0	1
1395121567	1776442320	0	0	1
1396367541	1776442320	0	0	1
139680436	1776442320	0	0	1
1396982715	1776442320	0	1	1
1397515764	221	0	1	1
1397597478	1776442320	0	0	1
1397618726	221	0	1	1
1397960006	1776442320	0	0	1
139797954	221	0	1	1
1398369007	221	0	0	1
1398623418	221	3	2	0
1398939044	221	0	0	1
1399194035	221	0	0	1
1399422062	221	0	0	1
1399433665	221	1	2	1
1399812813	1776442320	0	0	1
1400001096	221	0	0	1
1400068208	221	3	2	0
1400695140	221	0	1	1
1401815153	1776442320	0	0	1
1401900039	221	0	1	1
1401996831	221	0	0	1
1402060051	1776442320	0	0	1
1402248113	221	0	0	1
140255676	221	0	0	1
1402771400	1776442320	0	0	1
1403275113	221	0	0	1
1404780077	221	0	1	1
1405163359	221	0	0	1
140554947	1776442320	0	1	1
1405839214	221	0	1	1
1405860434	221	0	0	1
1407115554	1776442320	0	1	1
1407388452	1776442320	0	0	1
1407456209	221	0	0	1
1407623851	1776442320	0	0	1
1408377774	1776442320	0	0	1
1408462909	221	0	1	1
1408796701	1776442320	0	0	1
1410619596	221	0	0	1
1410653367	1776442320	0	1	1
1410727743	1776442320	0	1	1
1410896474	221	0	0	1
1411594246	1776442320	0	0	1
1412016525	1776442320	0	1	1
1412897717	221	0	0	1
1412907911	221	2	2	0
1413120031	1776442320	0	1	1
1413510589	1776442320	0	0	1
1413572005	221	0	1	1
1413651010	221	0	0	1
1413697667	221	2	2	0
1413969895	1776442320	0	1	1
1414068023	221	0	0	1
1415982253	221	0	1	1
1416368871	1776442320	0	1	1
1416471910	1776442320	0	0	1
141705585	221	0	1	1
1417479633	221	2	2	0
1418049771	221	1	2	1
1418883221	1941392213	0	2	1
1419224898	221	0	1	1
1419680810	221	0	1	1
1419737143	1776442320	0	0	1
1420384941	221	0	1	1
1420691907	221	1	2	1
1421004348	1776442320	0	0	1
1421127310	221	0	1	1
1422039085	221	0	0	1
1422041804	221	0	1	1
1422044823	1776442320	1	2	1
1422481085	221	1	2	1
1422870262	221	0	1	1
1422959999	221	0	0	1
1423262819	1776442320	0	1	1
142391677	1776442320	0	1	1
1424062751	221	0	1	1
1425371778	221	0	0	1
1425656686	221	0	1	1
1425944382	221	0	0	1
1426211990	221	1	2	1
1426530516	1776442320	0	1	1
1426544793	221	0	0	1
1426604826	1776442320	0	0	1
1426808473	1776442320	0	1	1
1427365067	1776442320	0	0	1
1427900839	1776442320	0	0	1
1428084405	221	0	0	1
1428092741	1941392213	0	2	1
1428598962	1776442320	0	1	1
1429463640	221	0	1	0
1429579401	1776442320	0	1	1
1430141357	1776442320	0	0	1
1430216594	1776442320	0	0	1
1430670321	1776442320	0	1	1
1431318958	221	0	1	1
1431477033	1776442320	0	0	1
1432197992	1776442320	0	0	1
1432273691	221	1	2	1
1432459349	221	0	1	1
1432687890	1776442320	0	0	1
1432898873	1776442320	0	1	1
1433188429	1776442320	0	1	1
1433391863	221	1	2	1
1434003418	221	0	0	1
1434776290	221	2	2	0
1434960108	221	1	2	1
1435364003	1776442320	0	0	1
1435761943	221	3	2	0
143579854	1776442320	0	0	1
1435860105	221	1	2	1
1436245550	1776442320	0	1	1
1436437145	221	0	0	1
1436615739	1776442320	0	1	1
1437396644	221	1	2	1
1437946720	1776442320	0	1	1
1438058724	221	0	1	1
14383789	1776442320	0	0	1
1438634429	221	0	0	1
1438844768	221	0	0	1
1438908677	1941392213	0	2	1
1440873250	221	0	0	1
1441921371	1776442320	0	1	1
1442507069	1776442320	0	0	1
1442999115	221	2	2	0
1443727996	1776442320	0	0	1
1444029386	1776442320	0	1	1
144410727	221	0	0	1
1444108998	1776442320	1	2	1
1444129019	1776442320	0	0	1
1444217085	1776442320	0	0	1
1444723424	1776442320	0	0	1
144515693	221	0	0	1
1445217894	221	0	0	1
1445238731	221	2	2	0
1445443051	221	1	2	1
1445854206	1776442320	0	1	1
1446150230	221	1	2	1
1446311140	1776442320	0	0	1
1446795850	1776442320	0	1	1
1447381049	221	0	0	1
144743670	221	0	0	1
1447686807	221	0	0	1
1447861886	1776442320	0	0	1
1448304161	221	0	0	1
1448390251	1941392213	0	2	1
1448569697	221	0	0	1
1449254655	221	3	2	0
1449519168	221	0	0	1
1449927193	1776442320	0	0	1
145038388	221	0	0	1
1450513311	1776442320	0	1	1
1450702457	221	0	1	1
1450956883	1776442320	0	0	1
1450964309	221	0	1	1
1451194918	1776442320	0	0	1
145157583	1776442320	0	0	1
1451719002	1776442320	0	1	1
1451743293	221	0	0	1
1451907970	1776442320	1	2	1
1452238941	221	0	1	1
1452470901	221	2	2	0
1452514268	1776442320	0	0	1
1452825097	1776442320	0	1	1
1452960208	1776442320	0	0	1
1453519118	221	0	0	1
1453588701	1941392213	0	2	1
1453880689	1776442320	0	1	1
1454233278	221	0	0	1
1454674398	221	1	2	1
1456032507	1776442320	0	0	1
1456549733	1776442320	0	0	1
1456765690	1776442320	0	0	1
1456938168	1776442320	0	0	1
1457366031	221	2	2	0
1458318289	221	0	1	1
1458408509	1776442320	0	1	1
1458652354	1941392213	0	2	1
1458982426	221	0	1	1
145939596	221	0	1	1
1459445833	221	2	2	0
1459529160	1941392213	0	2	1
1460028576	1776442320	0	0	1
1460055884	221	0	1	1
1460451086	1776442320	0	1	1
1461003313	1776442320	0	1	1
1461168891	1776442320	0	0	1
1461621103	1941392213	0	2	1
1461791988	221	0	1	1
1462072490	221	0	0	1
1462159701	1776442320	0	0	1
1462183381	221	0	0	1
1462193125	221	0	1	1
146235471	221	1	2	1
1462513408	221	0	0	1
1462515070	1776442320	0	1	1
1462650560	221	0	0	1
1464483631	221	0	1	1
1464591859	1776442320	0	0	1
1465066102	221	1	2	1
146523763	221	0	1	1
1465313282	1776442320	0	0	1
1466577214	221	0	0	1
1467508503	221	0	0	1
1467885119	221	0	1	1
1468165970	221	0	0	1
1468737370	221	0	0	1
1468904009	221	0	1	1
1469290585	1776442320	0	1	1
1469419537	221	0	1	1
1469486679	221	0	1	1
1469548416	1776442320	0	1	1
1469839573	221	1	2	1
1470335845	1776442320	1	2	1
147054722	221	0	0	1
1471325080	1776442320	0	1	1
1471474427	1776442320	0	0	1
1471682746	221	2	2	0
1471876164	1776442320	0	1	1
1472055916	221	0	1	1
1472232267	1776442320	0	1	1
1472274413	1776442320	0	1	1
1473048218	1776442320	0	0	1
147314428	221	1	2	1
1473366434	1776442320	0	0	1
1474224154	221	0	1	1
1474676416	1776442320	0	0	1
14764476	221	1	2	1
1476462338	221	0	0	0
1476467302	1776442320	0	1	1
147697136	1776442320	0	0	1
1477451876	1776442320	0	1	1
1478000909	221	3	2	0
1478033083	221	0	0	1
1478191945	1776442320	0	1	1
1478195662	221	1	2	1
1478327328	1776442320	0	0	1
1478371700	1776442320	0	0	1
1478453713	221	0	0	1
1478641576	221	0	0	1
1478811461	221	0	1	1
1478852458	221	0	1	1
1478919414	1776442320	0	0	1
1479184136	1776442320	0	0	1
1479289329	221	0	1	1
1479351917	221	0	0	1
1479409593	1941392213	0	2	1
1479483704	1776442320	0	0	1
1480184012	221	0	1	1
1480287355	1776442320	0	0	1
1480345530	1776442320	0	1	1
1480394958	1776442320	0	1	1
1480562220	221	0	2	1
14807186	1941392213	0	2	1
1480876639	1776442320	0	1	1
148159302	1776442320	0	0	1
1481745460	1776442320	0	0	1
1481886889	221	2	2	0
1481901353	221	0	0	1
1482170563	221	0	1	1
1482629958	1941392213	0	1	1
1483038370	221	1	2	1
1483061420	1776442320	0	0	1
1483367672	1776442320	0	0	1
1484336999	221	1	2	1
148506307	221	2	2	0
1485207654	221	0	0	1
1485518611	221	0	1	1
1485975711	221	0	0	1
1486122323	1776442320	0	0	1
1486131556	221	0	0	1
1486217706	1776442320	0	0	1
1486645842	221	2	2	0
1486772734	221	0	0	1
1486851189	1776442320	0	0	1
1487021371	221	2	2	0
1487204291	221	0	1	1
148738736	1776442320	0	1	1
1487427674	221	0	1	1
1487436215	1776442320	0	0	1
1487461366	1776442320	0	0	1
1487476850	221	0	1	1
1487509687	221	0	1	1
1487645382	1776442320	0	0	1
1487781026	1776442320	0	1	1
148796717	221	0	1	1
1489129146	1776442320	0	0	1
1489824654	1776442320	0	1	1
148983569	1776442320	0	0	1
1490523127	221	1	2	1
1490639404	1776442320	0	1	1
1490672010	221	0	1	1
1491289096	221	0	0	1
1492891109	221	0	1	1
1493086051	221	0	0	1
1493285103	1776442320	0	1	1
1493293124	1776442320	0	0	1
1493783092	1776442320	0	1	1
1494272358	1776442320	0	1	1
1494390026	221	1	2	1
1494678877	1776442320	0	1	1
1495105120	1776442320	0	0	1
1496091003	221	0	1	1
1496471892	1776442320	0	1	1
1497269086	1941392213	0	2	1
1497640070	221	0	0	1
1497727186	221	0	1	1
1498094301	1776442320	0	1	1
1498340024	1776442320	0	0	1
1498756258	221	0	0	1
1498971037	1776442320	0	0	1
1499026427	1941392213	0	2	1
1499027880	221	0	0	1
1499055812	1776442320	0	1	1
1499298971	221	0	1	1
1499504945	1776442320	0	0	1
1499859640	221	1	2	1
1499907385	221	2	2	0
1500216904	1776442320	0	1	1
1500609528	1776442320	0	1	1
1501185719	1941392213	0	2	1
1501596949	221	1	2	1
1501895880	221	1	2	1
1502329341	1776442320	0	1	1
1502365383	221	0	0	1
150263105	221	0	0	1
1503166292	1776442320	0	0	1
1503836946	1941392213	0	2	1
1503958634	1776442320	0	0	1
150430928	1776442320	0	0	1
1504543635	221	2	2	0
1504671971	1776442320	0	1	1
1504992182	221	0	1	1
1505339725	221	0	1	1
1505503294	1776442320	0	0	1
150577598	221	0	1	1
1506658970	1776442320	0	1	1
1507389587	221	0	0	1
15076978	1776442320	0	1	1
1507800999	1776442320	0	1	1
150831444	1776442320	0	1	1
1508502556	1776442320	0	0	1
1508559845	221	1	2	0
1508741626	1776442320	0	0	1
1508840353	221	0	1	1
150906306	221	0	1	1
1509513115	221	0	1	1
1510123437	1776442320	0	0	1
1510247438	221	0	0	1
1510721082	221	1	2	1
1511045310	221	0	0	1
1511187943	1941392213	0	2	1
1511357913	221	0	0	1
151168596	1776442320	0	0	1
1511884544	221	0	0	1
1511957642	221	0	1	1
1512700488	221	0	1	1
1513023448	221	0	1	1
1513213181	221	0	1	1
1513433638	1776442320	0	0	1
151395894	1776442320	0	0	1
1514036152	1776442320	0	0	1
1514356281	221	0	0	1
1515315317	221	2	2	0
1515472952	221	0	1	1
1516903384	1776442320	0	1	1
1516906884	1776442320	0	0	1
1517179353	221	0	1	0
1517180082	1776442320	0	1	1
1518239394	1776442320	0	1	1
1519839460	221	0	0	1
1519858260	1776442320	0	0	1
151998699	1776442320	0	1	1
1519993490	1776442320	0	1	1
1520052297	1776442320	0	0	1
1520104745	1776442320	0	0	1
1520481904	1776442320	0	0	1
1521226077	221	0	0	1
1522766885	221	0	1	1
1522860338	1776442320	0	0	1
1522911432	221	0	0	1
152368686	1776442320	0	0	1
1524108387	221	1	2	1
1524169367	1776442320	0	0	1
1524261361	1776442320	0	0	1
152463897	221	1	2	1
152527434	221	3	2	0
1526105079	221	0	0	1
1526149977	221	0	1	1
1526625852	221	0	1	1
1527149295	221	1	2	1
1527974153	221	2	2	0
1528403316	221	1	2	1
1528488945	1776442320	1	2	1
1529725802	1776442320	0	1	1
1530009771	1776442320	0	0	1
1530091354	1776442320	1	2	1
1530178327	221	0	0	1
1530427250	221	0	1	1
1530652449	1776442320	0	0	1
1530801566	221	0	0	1
1530863290	1776442320	0	1	1
1531007357	221	0	1	1
1531804438	221	0	0	1
1532220568	221	0	0	1
1532333910	221	0	1	1
1533314985	1776442320	0	0	1
1533316093	221	0	1	1
1533634188	221	2	2	0
1533854491	1776442320	0	0	1
1533912111	1941392213	0	2	1
1533921146	1776442320	0	1	1
1534342321	1776442320	0	0	1
1534375624	1776442320	0	0	1
1534502154	221	0	0	1
1535328328	1776442320	0	1	1
1535373925	221	1	2	1
1535982755	221	0	1	1
1536191972	1776442320	0	1	1
153634336	1776442320	0	0	1
1536726735	1776442320	0	0	1
1536738625	221	0	1	1
1536989057	221	1	2	1
1537482780	221	0	0	1
1537648535	221	2	2	0
1537796228	221	0	1	1
1537826191	221	0	0	1
1538073985	1776442320	0	1	1
1538278037	221	3	2	0
1538301227	221	0	0	1
1539150068	221	0	1	1
1539256353	221	0	0	1
1539348423	1776442320	0	1	1
1539656469	221	0	1	1
1539700623	1776442320	0	0	1
1540465362	221	0	1	1
1540506937	221	0	1	1
1540784543	221	0	1	1
1541648688	1776442320	0	1	1
1541877226	221	0	0	1
154212374	1941392213	0	2	1
1542132424	1776442320	0	1	1
1542361629	221	0	1	1
1543510086	221	0	1	1
1543868609	221	1	2	1
1544092173	221	2	2	0
1544936912	221	0	0	1
154589004	221	0	1	1
1546214632	1776442320	0	0	1
1546595733	1776442320	0	1	1
1546600205	221	0	0	1
1546761040	1776442320	0	0	1
1547008367	221	0	0	1
1547065888	221	0	0	1
154711688	221	0	1	1
1547687950	221	0	0	0
1548045241	221	0	1	1
1548249415	221	3	2	0
1548723887	221	0	0	1
1549126478	221	0	0	1
1549469912	221	2	2	0
1549586244	1776442320	0	0	1
1549685392	221	1	2	1
1550370318	1776442320	0	1	1
1550803313	1776442320	0	0	1
1550911293	221	0	0	1
1551562636	221	0	1	1
1551580680	221	0	1	1
1551610039	221	0	0	1
1551661576	221	0	0	1
1551714103	221	2	2	0
1552120684	1776442320	0	1	1
155227228	1776442320	0	1	1
1552629170	221	0	0	1
1552798581	1776442320	0	0	1
1552851410	1776442320	0	1	1
1553136258	221	0	1	1
1553693227	1776442320	0	0	1
155380773	1776442320	0	1	1
1553997969	221	0	0	1
1554064352	1776442320	0	0	1
1554188338	221	1	2	1
1555397805	1776442320	0	1	1
1555407527	1776442320	0	0	1
1555549741	1776442320	0	0	1
1555563417	221	0	0	1
1556162538	1776442320	0	0	0
1556551582	221	0	1	1
1556910174	221	0	1	1
1557125832	1776442320	0	1	1
155781128	221	0	0	1
1558332559	221	0	0	1
1558523317	1776442320	0	1	1
1558666061	221	1	2	1
1558923918	221	0	1	1
1559707822	221	0	0	1
1559768646	1776442320	0	0	1
1559769240	221	0	1	1
156013086	1776442320	0	1	1
1560439499	221	2	2	0
1560494001	1776442320	0	0	1
1561012405	1776442320	0	0	1
156140218	221	0	0	1
1562512095	1776442320	0	0	1
1563239020	221	0	0	1
1563629804	221	1	2	1
156369866	221	1	2	1
1563791856	1776442320	0	1	1
1563828303	1776442320	0	0	1
1564256866	1941392213	0	2	1
1564744230	221	0	0	1
1564863922	1776442320	0	1	1
1564878189	221	0	0	1
1565350639	1776442320	0	0	1
1565386070	1776442320	0	1	1
1565934270	221	1	2	1
1565962539	1776442320	0	1	1
1566363593	1776442320	0	0	1
1566618086	221	0	1	1
1567635942	1776442320	0	1	1
1567908559	1776442320	0	0	1
1568037479	221	0	1	1
1568314215	1776442320	0	0	1
1568619922	1776442320	0	0	1
1568767354	221	0	1	1
1569408273	221	0	1	1
1569907139	1776442320	0	0	1
156999076	221	0	0	0
1570539784	1776442320	0	0	1
1570625983	221	0	0	1
1570780683	1941392213	0	2	1
1571166505	221	2	2	0
1571279570	1776442320	0	0	1
1571406527	221	2	2	0
1571724047	221	0	0	1
1571724580	1776442320	0	0	1
1571871871	221	0	1	0
15720057	221	0	0	1
1572346823	1776442320	0	0	1
1572592985	1776442320	0	0	1
1572827440	1776442320	0	1	1
1573145454	221	1	2	1
1573377834	221	0	1	1
157354065	1941392213	0	2	1
157359891	221	0	1	1
1573667838	221	0	0	1
1573693236	1776442320	0	0	1
1574693204	221	0	1	1
1575547969	221	1	2	1
1575909217	1776442320	0	0	1
157610180	221	0	0	1
1577065339	1776442320	0	1	1
1577213363	1776442320	0	0	1
1577275307	221	0	0	1
157784191	1776442320	0	1	1
1578065140	221	0	0	1
1578386791	221	1	2	1
1578622010	1776442320	0	1	1
1578764274	1776442320	0	1	1
1579057024	1776442320	0	1	1
1579755231	1776442320	0	0	1
1579980776	1776442320	0	0	1
1580012309	221	0	1	1
1580377424	221	2	2	0
1580650033	221	0	0	1
1580984887	221	0	0	1
1580989072	221	0	1	1
1582273806	221	1	2	1
1582617900	1776442320	0	1	1
1582788989	1941392213	0	2	1
1582843742	221	1	2	1
1582964075	221	2	2	0
1583114170	1776442320	0	1	1
1583272494	221	2	2	0
1583891986	221	0	1	1
1584768211	1776442320	0	0	1
1584773190	1776442320	0	1	1
1585675757	221	0	0	1
1585857911	221	0	0	1
158651697	221	0	0	1
1586590255	221	0	0	1
1586977834	221	0	1	1
1586983835	1776442320	0	0	1
1587031139	221	2	0	0
1587205065	221	0	1	1
158721597	221	2	2	0
1588620482	1776442320	0	0	1
1588669467	221	0	1	1
1588765899	221	2	2	0
1588810841	221	1	1	0
1589007217	221	0	0	1
1589045408	221	0	1	1
1589212858	221	0	0	1
1589675824	1776442320	0	1	1
1589741418	1776442320	0	1	1
1589776688	1776442320	0	1	1
1589832239	1776442320	0	1	1
1590048698	1776442320	0	1	1
1590407569	221	0	0	1
1591951607	221	0	1	1
1592661763	221	0	0	1
1592999145	221	2	2	0
1593045538	221	1	2	1
1593110387	1776442320	0	0	1
1593128280	1776442320	0	1	1
1593213376	221	0	0	1
1593600371	221	0	1	1
1594329101	221	0	1	1
1594704723	221	0	1	1
1594785225	221	2	2	0
1594900556	1776442320	0	0	1
1595299504	1776442320	0	0	1
1595727922	1776442320	0	1	1
1595877222	221	1	2	1
1596013958	1776442320	0	0	1
1596046764	1776442320	0	1	1
1596626658	1776442320	0	1	1
1596631161	221	1	2	1
1596784298	1776442320	0	0	1
1597037487	221	2	2	0
1597113089	221	0	1	1
1597222286	221	0	1	1
1597460096	1776442320	0	0	1
1597472005	221	0	0	1
1597492547	1776442320	0	1	1
1597687520	221	0	1	1
159829601	221	0	1	1
1598623245	221	0	0	1
1599739479	221	0	1	1
1600206139	221	0	0	1
1600488038	1776442320	0	1	1
1600701691	221	0	1	1
1600854489	221	0	1	1
1600933675	221	2	2	0
1600966419	221	0	0	1
1601109381	1776442320	0	1	1
160169984	1776442320	0	1	1
160204532	221	1	2	1
160256822	1776442320	0	0	1
1603164498	221	0	1	1
1603454824	221	0	1	1
1603689343	1776442320	0	1	1
1604100597	1776442320	0	1	1
1604291610	221	0	0	1
1605064283	1776442320	1	2	1
1605409175	1776442320	0	1	1
1605825215	221	0	0	1
1605976878	1776442320	0	1	1
1606930202	221	2	2	0
1607220181	221	1	2	0
1607253408	221	0	1	1
1607480337	221	0	0	1
1607595982	221	0	0	1
1607795716	221	3	2	0
1608771236	1776442320	0	1	1
1608918776	221	0	1	1
1609249436	1776442320	0	0	1
1609734718	1776442320	0	1	1
1610590664	221	2	2	0
1610883456	221	0	0	1
1610926630	221	0	1	1
1611091997	1776442320	0	1	1
1611274403	1776442320	0	1	1
1611566497	1776442320	0	0	1
1611942816	221	2	2	0
1612075348	221	0	0	1
1612205419	221	2	2	0
1612205477	221	0	0	1
1612233378	1776442320	0	0	1
1612684216	1776442320	0	0	1
1612922401	1776442320	0	1	1
1614637923	221	3	2	0
1615331973	1776442320	0	0	1
161551499	221	0	0	1
1615683025	221	1	2	1
1615811572	1776442320	0	0	1
1616078974	221	1	2	1
161629674	221	0	0	1
1616463075	221	1	2	1
1616681580	1776442320	0	0	1
1617387431	221	2	2	0
1617523543	1776442320	0	0	1
1617550055	221	1	2	1
1618032267	1776442320	0	1	1
1618155283	1776442320	0	0	1
1618342702	1776442320	0	1	1
1618645580	221	0	1	1
