character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
ironic_template_historical_guk_ryang_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_guk_ryang	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_sul_myeong_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_sul_myeong	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_sul_myeong_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_sul_myeong	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_hwon_gyeon_ironic_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_hwon_gyeon	ironic_general_korea_fire	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_hwon_gyeon_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_hwon_gyeon	ironic_hero_korea_fire	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_yun_jong_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_yun_jong	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_yun_jong_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_yun_jong	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_gang_hwon_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_gang_hwon	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_gang_hwon_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_gang_hwon	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_ancestral_seok_goljeong	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_wood_agent	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_ancestral_seok_goljeong	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_agent	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_ancestral_seok_imae	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_wood_agent	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_ancestral_seok_imae	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_agent	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
