character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
3k_korea_template_generic_metal_envoy_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_envoy	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_general_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_general_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_general_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_general_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_general_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_general_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_general_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_general_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_general_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_general	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_general_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_general	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_general_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_general	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_general_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_general	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_governor_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_governor_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_governor_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_governor_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_governor_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_governor_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_governor_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_governor_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_governor_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_governor	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_governor_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_governor	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_governor_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_governor	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_governor_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_governor	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_minister_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_minister_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_minister_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_minister_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_minister_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_minister_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_minister_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_minister_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_minister_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_minister	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_minister_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_minister	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_minister_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_minister	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_minister_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_minister	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_villager_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_villager_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_villager_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_villager_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_villager_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_villager_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_villager_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_villager_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_villager_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_villager	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_villager_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_villager	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_villager_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_villager	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_metal_villager_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_villager	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_governor_metal	1	1.0000	true
3k_korea_template_generic_water_agent_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_agent_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_agent_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_agent_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_agent_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_agent_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_agent_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_agent	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_agent_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_agent	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_agent_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_agent_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_envoy_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_envoy_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_envoy_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_envoy_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_envoy_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_envoy_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_envoy_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_envoy_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_envoy_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_envoy	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_envoy_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_envoy	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_envoy_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_envoy	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_envoy_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_envoy	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_general_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_general_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_general_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_general_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_general_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_general_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_general_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_general_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_general_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_general	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_general_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_general	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_general_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_general	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_general_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_general	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
3k_korea_template_generic_water_governor_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_governor_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_governor_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_governor_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_governor_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_governor_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_governor_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_governor_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_governor_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_governor	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_governor_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_governor	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_governor_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_governor	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_governor_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_governor	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_minister_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_minister_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_minister_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_minister_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_minister_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_minister_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_minister_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_minister_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_minister_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_minister	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_minister_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_minister	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_minister_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_minister	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_minister_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_minister	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
3k_korea_template_generic_water_villager_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_villager_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_villager_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_villager_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_villager_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_villager_legendary	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_villager_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_villager_legendary	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_villager_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_villager	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_villager_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_water_villager	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_villager_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_villager	ironic_general_korea_water	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_water_villager_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_villager	ironic_hero_korea_water	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_governor_water_strategist	1	1.0000	true
3k_korea_template_generic_wood_agent_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_agent_legendary	ironic_general_korea_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
3k_korea_template_generic_wood_agent_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_agent_legendary	ironic_hero_korea_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
3k_korea_template_generic_wood_agent_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_agent	ironic_general_korea_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
3k_korea_template_generic_wood_agent_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_agent	ironic_hero_korea_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
3k_korea_template_generic_wood_envoy_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_envoy_legendary	ironic_general_korea_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_minister_wood	1	1.0000	true
3k_korea_template_generic_wood_envoy_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_envoy_legendary	ironic_hero_korea_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_minister_wood	1	1.0000	true
3k_korea_template_generic_wood_envoy_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_envoy	ironic_general_korea_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_minister_wood	1	1.0000	true
3k_korea_template_generic_wood_envoy_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_envoy	ironic_hero_korea_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_minister_wood	1	1.0000	true
3k_korea_template_generic_wood_general_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_general_legendary	ironic_general_korea_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
3k_korea_template_generic_wood_general_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_general_legendary	ironic_hero_korea_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
3k_korea_template_generic_wood_general_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_general	ironic_general_korea_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
3k_korea_template_generic_wood_general_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_wood_general	ironic_hero_korea_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
